"keys","en","ja","zh","ru","es","pt","de","ko"
"MSG_C_WEBINAR_C_WIN","The cobra joined your skin-care and automated molting webinar. It tried to follow the instructions but got its long body hopelessly tangled and strangled itself.","「脱皮の自動化とスキンケア」ウェビナー。コブラは新しい脱皮法を試そうとして身体が複雑に絡まり、自ら締め付けられて気絶した。","眼镜蛇参加了你的皮肤护理和自动蜕皮虚拟研讨会。它试图按照指示去做，但它修长的身体却不可救药地缠在一起，把自己勒死了。","Кобра присоединилась к вашему вебинару по уходу за кожей и автоматической линьке. Она пыталась следовать инструкциям, но безнадежно запуталась своим длинным телом и задушила себя.","La cobra se unió a tu seminario web sobre cuidado de la piel y muda automatizada. Intentó seguir las instrucciones, pero su largo cuerpo se enredó irremediablemente y se estranguló a sí misma.","A cobra participou do seu webinar sobre cuidados com a pele e troca de pele automatizada. Ela tentou seguir as instruções, mas seu longo corpo ficou irremediavelmente emaranhado e ela se estrangulou.","Die Kobra nahm an deinem Webinar über Hautpflege und automatisierte Häutung teil. Sie versuchte, den Anweisungen zu folgen, aber ihr langer Körper verhedderte sich hoffnungslos, und sie erdrosselte sich selbst.","코브라가 '피부 관리 및 자동 허물 벗기' 웨비나에 참여했습니다. 새로운 허물 벗기 방법을 시도하려다 긴 몸이 복잡하게 꼬여버렸고, 스스로 목을 졸라 기절했습니다."
"MSG_C_WEBINAR_D_WIN","The dragon was fascinated by your wealth management and tax avoidance webinar. Listening to the complex explanation of trust funds, it fell into a deep, peaceful sleep.","「財宝の資産運用と節税対策」ウェビナー。莫大な金貨の管理に悩んでいたドラゴンは、投資信託の複雑な説明を聞いているうちに深い眠りに落ちた。","龙被你的财富管理和避税虚拟研讨会所吸引。听完对信托基金的复杂解释，它陷入了沉沉的、平静的睡眠中。","Дракон был очарован вашим вебинаром по управлению капиталом и уклонению от налогов. Слушая сложное объяснение трастовых фондов, он погрузился в глубокий мирный сон.","El dragón quedó fascinado por tu seminario web sobre gestión de patrimonio y evasión de impuestos. Escuchando la compleja explicación de los fondos fiduciarios, cayó en un sueño profundo y pacífico.","O dragão ficou fascinado pelo seu webinar sobre gestão de patrimônio e evasão fiscal. Ao ouvir a explicação complexa sobre fundos fiduciários, ele caiu em um sono profundo e tranquilo.","Der Drache war fasziniert von deinem Webinar über Vermögensverwaltung und Steuervermeidung. Während er der komplexen Erklärung über Treuhandfonds zuhörte, fiel er in einen tiefen, friedlichen Schlaf.","드래곤이 '재산 관리 및 절세 대책' 웨비나에 매료되었습니다. 막대한 금화 관리에 고민하던 드래곤은 신탁 기금에 대한 복잡한 설명을 듣다가 깊은 잠에 빠졌습니다."
"MSG_C_WEBINAR_E_LOSS","The Ent was offended by your webinar's attempt to digitize nature. Outraged by the insolent technology, the ancient tree crushed you into the earth.","エントはウェビナーの内容に激怒した。自然界をデジタルで模壊しようとする不遜な態度が許せず、あなたを根こそぎ踏み潰した。","树人被你的虚拟研讨会试图数字化自然的企图所激怒。这棵古树对无礼的技术感到愤怒，将你碾入大地。","Энт был оскорблен попыткой вашего вебинара оцифровать природу. Возмущенное наглой технологией, древнее дерево втоптало вас в землю.","El Ent se ofendió por el intento de tu seminario web de digitalizar la naturaleza. Indignado por la insolente tecnología, el antiguo árbol te aplastó contra la tierra.","O Ent ficou ofendido com a tentativa do seu webinar de digitalizar a natureza. Indignado com a tecnologia insolente, a árvore antiga o esmagou contra a terra.","Der Ent war beleidigt über den Versuch deines Webinars, die Natur zu digitalisieren. Empört über die unverschämte Technologie, zerquetschte dich der uralte Baum am Boden.","엔트는 웨비나 내용에 분노했습니다. 자연계를 디지털로 모방하려는 오만한 태도를 용서하지 못하고 당신을 뿌리째 밟아 뭉개버렸습니다."
"MSG_C_WEBINAR_F_WIN","The fly attended a webinar on dodging flyswatters. The overwhelming number of presentation slides caused it to get dizzy and plummet to the floor.","「効率的なハエ叩き回避」ウェビナー。講師の圧倒的なスライド発表にフライは目を回し、そのまま床へと墜落した。","苍蝇参加了一个关于躲避苍蝇拍的虚拟研讨会。压倒性的演示幻灯片让它头晕目眩，跌落到地板上。","Муха посетила вебинар по уклонению от мухобоек. Огромное количество слайдов презентации вызвало у нее головокружение, и она рухнула на пол.","La mosca asistió a un seminario web sobre cómo esquivar matamoscas. La abrumadora cantidad de diapositivas de la presentación hizo que se mareara y cayera al suelo.","A mosca participou de um webinar sobre como desviar de mata-moscas. O número esmagador de slides da apresentação fez com que ela ficasse tonta e caísse no chão.","Die Fliege nahm an einem Webinar zum Ausweichen von Fliegenklatschen teil. Die überwältigende Anzahl an Präsentationsfolien machte sie schwindelig, sodass sie zu Boden stürzte.","파리가 '효율적인 파리채 회피' 웨비나에 참여했습니다. 강사의 압도적인 슬라이드 발표에 파리는 눈을 어지럽히며 그대로 바닥으로 추락했습니다."
"MSG_C_WEBINAR_G_WIN","The goblin was inspired by a webinar on social mobility and career growth. Seeking a professional workplace over thievery, it left to write its resume.","「ゴブリンの社会進出とキャリア形成」ウェビナー。盗みよりもホワイトな職場環境を求めて、ゴブリンは履歴書を書きながらどこかへ去っていった。","哥布林受到一场关于社会流动和职业成长的虚拟研讨会的启发。它寻求专业的职场而非偷窃，离开去写简历了。","Гоблин был вдохновлен вебинаром по социальной мобильности и карьерному росту. В поисках профессионального рабочего места вместо воровства, он ушел писать свое резюме.","El goblin se inspiró en un seminario web sobre movilidad social y crecimiento profesional. Buscando un lugar de trabajo profesional en lugar del robo, se fue a escribir su currículum.","O goblin inspirou-se em um webinar sobre mobilidade social e crescimento de carreira. Buscando um local de trabalho profissional em vez de roubos, ele partiu para escrever seu currículo.","Der Goblin wurde von einem Webinar über soziale Mobilität und Karrierewachstum inspiriert. Da er einen professionellen Arbeitsplatz anstelle von Diebstahl suchte, ging er, um seinen Lebenslauf zu schreiben.","고블린이 '고블린의 사회 진출 및 커리어 형성' 웨비나에서 영감을 얻었습니다. 도둑질보다 화이트한 근무 환경을 찾아 고블린은 이력서를 쓰러 어디론가 떠나갔습니다."
"MSG_C_WEBINAR_H_WIN","The harpy obsessed over your vocal pitch-correction webinar. It spent so much effort trying to digitize its singing that it lost its voice and fell silent.","「美声のデジタル加工」ウェビナー。ハーピーは自分の歌声のピッチ補正にこだわりすぎ、喉を使い果たして沈黙した。","鸟身女妖沉迷于你的声调矫正虚拟研讨会。它花了太多的精力试图将自己的歌声数字化，以至于失去了声音并陷入沉默。","Гарпия была одержима вашим вебинаром по коррекции высоты голоса. Она потратила столько усилий, пытаясь оцифровать свое пение, что потеряла голос и замолчала.","La arpía se obsesionó con tu seminario web de corrección de tono vocal. Gastó tanto esfuerzo tratando de digitalizar su canto que perdió la voz y se quedó en silencio.","A harpia ficou obcecada pelo seu webinar de correção de tom vocal. Ela gastou tanto esforço tentando digitalizar seu canto que perdeu a voz e silenciou.","Die Harpyie war besessen von deinem Webinar zur Tonhöhenkorrektur. Sie investierte so viel Mühe in den Versuch, ihren Gesang zu digitalisieren, dass sie ihre Stimme verlor und verstummte.","하피가 '미성의 디지털 가공' 웨비나에 집착했습니다. 자신의 노랫소리 피치 보정에 너무 신경을 쓴 나머지 목을 다 써버려 침묵하게 되었습니다."
"MSG_C_WEBINAR_I_WIN","The imp got lost in the provider contract and privacy policy webinar. Reading the endless terms of service, it completely forgot to play its tricks.","「地獄のプロバイダー契約と通信の秘密」ウェビナー。インプは利用規約の膨大なページを読まされている間に、本来の悪戯を忘れてしまった。","小恶魔在关于服务提供商合同和隐私政策的虚拟研讨会中迷失了。在阅读没完没了的服务条款时，它完全忘记了玩弄诡计。","Имп потерялся в вебинаре по контракту с провайдером и политике конфиденциальности. Читая бесконечные условия обслуживания, он совершенно забыл о своих проделках.","El imp se perdió en el seminario web sobre contratos de proveedores y políticas de privacidad. Al leer los interminables términos de servicio, se olvidó por completo de sus trucos.","O imp se perdeu no webinar sobre contratos de provedores e políticas de privacidade. Lendo os intermináveis termos de serviço, ele esqueceu completamente de pregar suas peças.","Der Imp verlor sich im Webinar über Providerverträge und Datenschutzrichtlinien. Während er die endlosen Nutzungsbedingungen las, vergaß er völlig, seine Streiche zu spielen.","임프가 '지옥의 프로바이더 계약 및 통신의 비밀' 웨비나에 정신이 팔렸습니다. 방대한 이용 약관 페이지를 읽는 동안 본래의 장난을 잊어버렸습니다."
"MSG_C_WEBINAR_J_WIN","The jelly tried to learn viscosity programming via your webinar. It attempted to code its own fluid movements but entered an infinite loop and petrified.","「スライムの粘性プログラミング」ウェビナー。ジェリーは自分の流動性をコードで制御しようとしたが、無限ループに陥って完全に硬直した。","果冻怪试图通过你的虚拟研讨会学习粘度编程。它试图为自己的流体运动编写代码，但进入了无限循环并僵化了。","Желе пыталось научиться программированию вязкости с помощью вашего вебинара. Оно попыталось запрограммировать свои собственные движения жидкости, но попало в бесконечный цикл и окаменело.","La gelatina intentó aprender programación de viscosidad a través de tu seminario web. Intentó codificar sus propios movimientos fluidos, pero entró en un bucle infinito y se petrificó.","A geleia tentou aprender programação de viscosidade através do seu webinar. Ela tentou codificar seus próprios movimentos fluidos, mas entrou em um loop infinito e petrificou.","Das Gelee versuchte, über dein Webinar Viskositätsprogrammierung zu lernen. Es versuchte, seine eigenen flüssigen Bewegungen zu programmieren, geriet aber in eine Endlosschleife und versteinert.","젤리가 '슬라임의 점성 프로그래밍' 웨비나를 통해 학습을 시도했습니다. 자신의 유동성을 코드로 제어하려다 무한 루프에 빠져 완전히 굳어버렸습니다."
"MSG_C_WEBINAR_K_WIN","The kobolds tried to adopt excavation DX from your webinar. Failing to operate the touch screen, they stood paralyzed with their heads in their hands.","「コボルドのための採掘DX」ウェビナー。コボルドたちは効率的な穴掘り方法を学ぼうとしたが、タブレットの操作が分からず頭を抱えたまま動かなくなった。","狗头人试图从你的虚拟研讨会中采用挖掘数字化转型。由于无法操作触摸屏，它们双手抱头，瘫痪在原地。","Кобольды пытались перенять DX экскавации из вашего вебинара. Не сумев справиться с сенсорным экраном, они стояли парализованные, обхватив головы руками.","Los kobolds intentaron adoptar la DX de excavación de tu seminario web. Al no poder operar la pantalla táctil, se quedaron paralizados con las manos en la cabeza.","Os kobolds tentaram adotar o DX de escavação do seu webinar. Falhando em operar a tela sensível ao toque, eles ficaram paralisados com as mãos na cabeça.","Die Kobolde versuchten, die Ausgrabungs-DX aus deinem Webinar zu übernehmen. Da sie den Touchscreen nicht bedienen konnten, standen sie gelähmt da und hielten sich die Köpfe.","코볼트들이 '코볼트를 위한 채굴 DX' 웨비나를 받아들이려 했습니다. 하지만 태블릿 조작법을 몰라 머리를 감싸 쥔 채 굳어버렸습니다."
"MSG_C_WEBINAR_L_WIN","The lizard was moved by your thermostat management webinar. It lowered the ambient temperature too far to be efficient and instantly fell into hibernation.","「変温動物のサーモスタット管理」ウェビナー。リザードは室温調節の重要性に感動したが、設定温度を極寒にしてしまいそのまま冬眠した。","蜥蜴被你的恒温器管理虚拟研讨会所感动。它为了提高效率将环境温度降得太低，立即进入了冬眠状态。","Ящерица была тронута вашим вебинаром по управлению термостатом. Она слишком сильно понизила температуру окружающей среды для повышения эффективности и мгновенно впала в спячку.","El lagarto se conmovió con tu seminario web sobre gestión de termostatos. Bajó demasiado la temperatura ambiente para ser eficiente e instantáneamente cayó en hibernación.","O lagarto ficou comovido com o seu webinar sobre gerenciamento de termostatos. Ele baixou demais a temperatura ambiente para ser eficiente e instantaneamente caiu em hibernação.","Die Eidechse war bewegt von deinem Webinar zur Thermostatverwaltung. Sie senkte die Umgebungstemperatur zu weit ab, um effizient zu sein, und fiel sofort in den Winterschlaf.","리자드가 '변온 동물의 서모스탯 관리' 웨비나에 감동했습니다. 실온 조절의 중요성을 깨달았으나, 설정 온도를 너무 낮게 맞추는 바람에 그대로 동면에 들어갔습니다."
"MSG_C_WEBINAR_M_LOSS","The webinar audio disturbed the mummy's ancient sleep. Infuriated by the modern noise, the undead legend reduced you to a pile of dust.","ウェビナーの音がマミーの眠りを妨げた。安眠を妨害された怒りにまかせて、古の死者はあなたを一瞬でミイラに変えた。","虚拟研讨会的音频扰乱了木乃伊古老的睡眠。这位不死传奇对现代噪音感到愤怒，将你化成了一堆尘土。","Звук вебинара нарушил древний сон мумии. Разъяренная современным шумом, легенда о нежити превратила вас в кучу пыли.","El audio del seminario web perturbó el antiguo sueño de la momia. Enfurecida por el ruido moderno, la leyenda de los no muertos te redujo a un montón de polvo.","O áudio do webinar perturbou o sono antigo da múmia. Enfurecida pelo ruído moderno, a lenda morta-viva o reduziu a uma pilha de pó.","Der Audio-Stream des Webinars störte den uralten Schlaf der Mumie. Wütend über den modernen Lärm verwandelte dich die untote Legende in einen Haufen Staub.","웨비나 소리가 미라의 고대 잠을 방해했습니다. 숙면을 방해받은 분노로 인해 고대의 사자는 당신을 순식간에 먼지로 만들어버렸습니다."
"MSG_C_WEBINAR_N_LOSS","The naga grew frustrated with a login error during the webinar. Redirecting its stress toward you, it coiled its massive body around your chest.","ナーガはウェビナーのログインエラーにイライラしていた。解決できないストレスをあなたにぶつけ、その巨体で締め上げた。","纳迦在虚拟研讨会期间因登录错误而感到沮丧。它将压力转向你，用它巨大的身体缠住了你的胸口。","Нага разочаровалась из-за ошибки входа во время вебинара. Направив свой стресс на вас, она обвила ваше тело своими кольцами.","La naga se frustró por un error de inicio de sesión durante el seminario web. Redirigiendo su estrés hacia ti, enroscó su enorme cuerpo alrededor de tu pecho.","A naga ficou frustrada com um erro de login durante o webinar. Redirecionando seu estresse para você, ela enrolou seu corpo enorme em volta do seu peito.","Die Naga wurde frustriert wegen eines Login-Fehlers während des Webinars. Sie lenkte ihren Stress auf dich um und schlang ihren massigen Körper um deine Brust.","나가는 웨비나 로그인 오류로 인해 짜증이 나 있었습니다. 해결되지 않는 스트레스를 당신에게 풀며 거구로 당신을 옥죄었습니다."
"MSG_C_WEBINAR_O_LOSS","The orc mistook 'Webinar' for the name of a legendary weapon. Realizing it was being deceived by intangible phantoms, it crushed you in a rage.","オークは「ウェビナー」を新しい武器の名前だと勘違いした。実体のない幻に騙されたと悟ると、烈火のごとく怒りあなたを粉砕した。","兽人误以为“虚拟研讨会”是一种传奇武器的名字。意识到自己被无形的幻影所欺骗，它愤怒地将你压碎。","Орк принял «Вебинар» за название легендарного оружия. Поняв, что его обманули неосязаемые фантомы, он в ярости раздавил вас.","El orco confundió 'Webinar' con el nombre de un arma legendaria. Al darse cuenta de que estaba siendo engañado por fantasmas intangibles, te aplastó con rabia.","O orc confundiu 'Webinar' com o nome de uma arma lendária. Ao perceber que estava sendo enganado por fantasmas intangíveis, ele o esmagou em fúria.","Der Ork hielt 'Webinar' für den Namen einer legendären Waffe. Als er merkte, dass er von ungreifbaren Phantomen getäuscht wurde, zerquetschte er dich in seiner Wut.","오크는 '웨비나'를 전설적인 무기 이름으로 착각했습니다. 실체 없는 환상에 속았다는 것을 깨닫자마자 불같이 화를 내며 당신을 가루로 만들었습니다."
"MSG_C_WEBINAR_P_WIN","The pixie attended a webinar on magic filtering. It got so absorbed in the VR simulation that it lost track of reality and vanished into the deep forest.","「ピクシーの魔法フィルタリング」ウェビナー。ピクシーはVRゴーグル越しに魔法の練習を始めたが、現実と仮想の区別がつかなくなり森の奥へ消えた。","小仙女参加了一个关于魔法过滤的虚拟研讨会。它如此沉迷于VR模拟，以至于失去了对现实的感知，消失在森林深处。","Пикси посетила вебинар по фильтрации магии. Она так увлеклась VR-симуляцией, что потеряла связь с реальностью и исчезла в глубине леса.","La Pixie asistió a un seminario web sobre filtrado mágico. Se absorbió tanto en la simulación de realidad virtual que perdió la noción de la realidad y desapareció en lo profundo del bosque.","A Pixie participou de um webinar sobre filtragem mágica. Ela ficou tão absorta na simulação de RV que perdeu a noção da realidade e desapareceu na floresta profunda.","Die Pixie nahm an einem Webinar zum Filtern von Magie teil. Sie war so vertieft in die VR-Simulation, dass sie den Bezug zur Realität verlor und im tiefen Wald verschwand.","픽시가 '픽시의 마법 필터링' 웨비나에 참여했습니다. VR 시뮬레이션을 통해 마법 연습에 너무 몰두한 나머지 현실과 가상을 구분하지 못하게 되어 숲속으로 사라졌습니다."
"MSG_C_WEBINAR_Q_WIN","The coeurl learned optimal discharge intervals in your webinar. Satisfied with the extreme efficiency of its new maintenance routine, it drifted into a nap.","クアールは自分の電気を放電する最適な間隔を学び、あまりの効率の良さに満足して眠りについた。","夸尔在你的虚拟研讨会中学习了最佳放电间隔。它对其新维护程序的极高效率感到满意，开始打起了盹。","Куэрл узнал об оптимальных интервалах разряда на вашем вебинаре. Довольный чрезвычайной эффективностью своего нового режима технического обслуживания, он задремал.","El coeurl aprendió los intervalos de descarga óptimos en tu seminario web. Satisfecho con la extrema eficiencia de su nueva rutina de mantenimiento, se quedó dormido.","O coeurl aprendeu os intervalos de descarga ideais em seu webinar. Satisfeito com a extrema eficiência de sua nova rotina de manutenção, ele pegou no sono.","Der Coeurl lernte in deinem Webinar optimale Entladungsintervalle. Zufrieden mit der extremen Effizienz seiner neuen Wartungsroutine, nickte er ein.","쿠알은 웨비나에서 최적의 방전 간격을 배웠습니다. 새로운 유지보수 루틴의 뛰어난 효율성에 만족하며 잠이 들었습니다."
"MSG_C_WEBINAR_R_LOSS","The rat pack mistook the smartphone streaming the webinar for a delicious snack. They devoured both the device and you before the signal could cut out.","ラットの群れはウェビナーを配信しているスマホを美味しそうな餌だと勘違いした。端末ごとあなたを貪り食い、信号は途絶えた。","老鼠群误将直播虚拟研讨会的智能手机当成了美味的正餐。它们在信号中断前吞噬了设备和你。","Стая крыс приняла смартфон, транслирующий вебинар, за вкусное лакомство. Они сожрали и устройство, и вас до того, как сигнал прервался.","La manada de ratas confundió el teléfono inteligente que transmitía el seminario web con un delicioso refrigerio. Devoraron tanto el dispositivo como a ti antes de que se cortara la señal.","O bando de ratas confundiu o smartphone que transmitia o webinar com um lanche delicioso. Eles devoraram tanto o dispositivo quanto você antes que o sinal pudesse cair.","Das Rattenrudel hielt das Smartphone, das das Webinar übertrug, für einen leckeren Snack. Sie verschlangen sowohl das Gerät als auch dich, noch bevor das Signal abbrechen konnte.","쥐 떼가 웨비나를 송출 중인 스마트폰을 맛있는 먹이로 착각했습니다. 단말기와 당신을 통째로 집어삼키며 신호가 끊겼습니다."
"MSG_C_WEBINAR_S_LOSS","The slime resonated with the webinar's audio frequencies and grew violent. The uncontrollable mass of jelly engulfed you and dissolved everything.","スライムはウェビナーの音声振動に共鳴して凶暴化した。制御不能になった粘液があなたを飲み込み、そのまま溶かし去った。","史莱姆与虚拟研讨会的音频频率产生共鸣并变得暴力。由于无法控制，这团果冻状的物质将你吞没并融化了一切。","Слизь вошла в резонанс с аудиочастотами вебинара и стала агрессивной. Неуправляемая масса желе поглотила вас и растворила все вокруг.","La babosa resonó con las frecuencias de audio del seminario web y se volvió violenta. La masa incontrolable de gelatina te envolvió y lo disolvió todo.","O slime ressoou com as frequências de áudio do webinar e tornou-se violento. A massa incontrolável de geleia o engoliu e dissolveu tudo.","Der Schleim resonierte mit den Audiofrequenzen des Webinars und wurde gewalttätig. Die unkontrollierbare Gallertmasse verschlang dich und löste alles auf.","슬라임이 웨비나의 음성 진동에 공명하여 흉포해졌습니다. 제어 불능이 된 점액이 당신을 집어삼키고 그대로 녹여버렸습니다."
"MSG_C_WEBINAR_T_LOSS","The troll took offense to the webinar's instructor's face. It smashed both the screen and you before starting its rapid self-regeneration.","トロールはウェビナーの講師の顔が気に入らなかった。画面ごとあなたを叩き潰し、何食わぬ顔で再生を始めた。","巨魔对虚拟研讨会讲师的脸感到反感。它在开始快速自我再生之前，击碎了屏幕和你。","Тролль обиделся на лицо ведущего вебинара. Он разбил и экран, и вас, прежде чем начать свою быструю саморегенерацию.","El trol se ofendió por la cara del instructor del seminario web. Destrozó tanto la pantalla como a ti antes de comenzar su rápida autorregeneración.","O troll sentiu-se ofendido com o rosto do instrutor do webinar. Ele esmagou a tela e você antes de iniciar sua rápida autorregeneração.","Der Troll fühlte sich vom Gesicht des Webinar-Leiters beleidigt. Er zertrümmerte sowohl den Bildschirm als auch dich, bevor er mit seiner schnellen Selbstregeneration begann.","트롤은 웨비나 강사의 얼굴이 마음에 들지 않았습니다. 화면과 당신을 함께 짓뭉개버린 뒤, 아무 일 없었다는 듯 재생을 시작했습니다."
"MSG_C_WEBINAR_U_WIN","The undead attended your 'Roadmap to Retiring' webinar. It finally found the closure it needed for its afterlife career and faded into the light.","「成仏のロードマップ」ウェビナー。アンデッドは死後のキャリアについてのセミナーに参加し、ついに光の中へと旅立つ決意を固めた。","不死族参加了你的“解脱之路”虚拟研讨会。它终于为其死后的职业生涯找到了所需的终结，并消失在光芒中。","Нежить посетила ваш вебинар «Дорожная карта к уходу на покой». Она наконец нашла завершение, необходимое для своей загробной карьеры, и исчезла в свете.","El no muerto asistió a tu seminario web 'Hoja de ruta para el retiro'. Finalmente encontró el cierre que necesitaba para su carrera en el más allá y se desvaneció en la luz.","O morto-vivo participou do seu webinar 'Roteiro para a Aposentadoria'. Ele finalmente encontrou o encerramento necessário para sua carreira pós-morte e desapareceu na luz.","Der Untote nahm an deinem Webinar 'Roadmap zum Ruhestand' teil. Er fand endlich den Abschluss, den er für seine Karriere im Jenseits brauchte, und verschwand im Licht.","언데드가 '성불 로드맵' 웨비나에 참여했습니다. 사후 커리어에 대한 세미나를 통해 마침내 빛 속으로 떠날 결심을 굳혔습니다."
"MSG_C_WEBINAR_V_LOSS","The vampire found your webinar content dreadfully boring. Yawning at the performance, it lunged from the shadows and claimed your life in an instant.","ヴァンパイアはウェビナーの内容が退屈すぎると評した。あくびをしながらあなたに忍び寄り、一瞬で首筋を噛みちぎった。","吸血鬼觉得你的虚拟研讨会内容非常无聊。它对着表演打了个哈欠，从阴影中扑出，瞬间夺走了你的生命。","Вампир счел содержание вашего вебинара ужасно скучным. Зевая во время выступления, он бросился из теней и мгновенно лишил вас жизни.","El vampiro encontró el contenido de tu seminario web terriblemente aburrido. Bostezando ante la actuación, saltó desde las sombras y te quitó la vida en un instante.","O vampiro achou o conteúdo do seu webinar terrivelmente chato. Bocejando com a apresentação, ele saltou das sombras e tirou sua vida em um instante.","Der Vampir fand den Inhalt deines Webinars schrecklich langweilig. Gähnend über die Darbietung stürzte er aus dem Schatten und raubte dir im Handumdrehen das Leben.","뱀파이어는 웨비나 내용이 너무 지루하다고 평가했습니다. 하품을 하며 당신에게 다가와 순식간에 목덜미를 물어뜯었습니다."
"MSG_C_WEBINAR_W_LOSS","The wolf pack mistook the webinar's glow for the light of the moon. Driven by primal instincts, they ignored your technology and bit your throat.","ウルフの群れはウェビナーの光を月と見間違えて遠吠えを上げた。野性に目覚めた獣たちに、文明の利器は全く通じなかった。","狼群误将虚拟研讨会的光芒当成了月光。在原始本能的 驱动下，它们无视了你的技术，咬断了你的喉咙。","Волчья стая приняла сияние вебинара за лунный свет. Ведомые первобытными инстинктами, они проигнорировали вашу технологию и вцепились вам в горло.","La manada de lobos confundió el resplandor del seminario web con la luz de la luna. Impulsados por sus instintos primarios, ignoraron tu tecnología y te mordieron la garganta.","O bando de lobos confundiu o brilho do webinar com a luz da lua. Impulsionados por instintos primordiais, eles ignoraram sua tecnologia e morderam sua garganta.","Das Wolfsrudel hielt den Schein des Webinars für das Licht des Mondes. Von ihren Urinstinkten getrieben, ignorierten sie deine Technologie und bissen dir in die Kehle.","늑대 무리는 웨비나의 빛을 달빛으로 착각하고 울부짖었습니다. 야성이 깨어난 짐승들에게 문명의 이기는 전혀 통하지 않았습니다."
"MSG_C_WEBINAR_X_LOSS","Xalthis simply deleted the 'existence' of the webinar from reality. Before you could even start the introduction, everything was consumed by darkness.","ザルティスはウェビナーの接続自体を「存在しないこと」にした。あなたが説明を始める前に、現実は闇に包まれた。","扎尔提斯简单地从现实中删除了虚拟研讨会的存在。在你开始介绍之前，一切都被黑暗吞噬了。","Залтис просто удалил само «существование» вебинара из реальности. Прежде чем вы успели начать вступление, все поглотила тьма.","Xalthis simplemente borró la 'existencia' del seminario web de la realidad. Antes de que pudieras siquiera comenzar la introducción, todo fue consumido por la oscuridad.","Xalthis simplesmente deletou a 'existência' do webinar da realidade. Antes mesmo de você começar a introdução, tudo foi consumido pela escuridão.","Xalthis löschte einfach die 'Existenz' des Webinars aus der Realität. Noch bevor du mit der Einleitung beginnen konntest, wurde alles von der Dunkelheit verschlungen.","잘티스는 웨비나 접속 자체를 '존재하지 않는 것'으로 만들었습니다. 당신이 설명을 시작하기도 전에 현실은 어둠에 휩싸였습니다."
"MSG_C_WEBINAR_Y_LOSS","The yeti mistook the webinar tablet for a thin sheet of ice. It hurled the device at you and smashed your frozen body once you were hit.","イエティはウェビナーの端末を冷たい氷の板だと勘違いした。それをあなたに投げつけ、凍りついたところに一撃を加えた。","雪人误将虚拟研讨会的平板电脑当成了一块薄冰。它将设备掷向你，并在你被击中后击碎了你冻结的身体。","Йети принял планшет вебинара за тонкую корку льда. Он швырнул в вас устройство и разбил ваше замерзшее тело, как только оно попало в цель.","El yeti confundió la tableta del seminario web con una fina capa de hielo. Te lanzó el dispositivo y destrozó tu cuerpo congelado una vez que te golpeó.","O yeti confundiu o tablet do webinar com uma fina camada de gelo. Ele arremessou o dispositivo em você e esmagou seu corpo congelado assim que você foi atingido.","Der Yeti hielt das Webinar-Tablet für eine dünne Eisschicht. Er schleuderte das Gerät nach dir und zertrümmerte deinen gefrorenen Körper, sobald du getroffen wurdest.","예티는 웨비나 단말기를 차가운 얼음판으로 착각했습니다. 그것을 당신에게 던졌고, 당신이 얼어붙은 틈을 타 일격을 가했습니다."
"MSG_C_WEBINAR_Z_LOSS","The zombie mistook the webinar audio for the moans of its kindred. Excited by the sound, it lunged at you with primal hunger and bit your arm.","ゾンビには知性など残っていなかった。ウェビナーの声を仲間のうめき声だと勘違いし、興奮してあなたに飛びかかった。","僵尸完全没有智力。它误将虚拟研讨会的音频听成了同类的呻吟声。它被声音激起，带着原始的饥饿向你扑来，咬住了你的手臂。","Зомби принял звук вебинара за стоны своих сородичей. Возбужденный звуком, он бросился на вас с первобытным голодом и укусил за руку.","El zombi confundió el audio del seminario web con los gemidos de sus congéneres. Excitado por el sonido, se lanzó hacia ti con un hambre primigenia y te mordió el brazo.","O zumbi confundiu o áudio do webinar com os gemidos de seus semelhantes. Excitado pelo som, ele avançou sobre você com fome primordial e mordeu seu braço.","Der Zombie hielt den Audio-Stream des Webinars für das Stöhnen seiner Artgenossen. Erregt von dem Geräusch, stürzte er sich mit animalischem Hunger auf dich und biss dir in den Arm.","좀비에게는 지능이 남아있지 않았습니다. 웨비나 소리를 동료의 신음으로 착각하여 흥분한 채 당신에게 달려들어 팔을 물어뜯었습니다."
