"keys","en","ja","zh","ru","es","pt","de","ko"
"MSG_C_ROOMBA_I_WIN","The robot's unpredictable pathing patterns completely baffled the imp's prank-logic until it was cornered and its tail sucked into the intake.","お掃除ロボットの予測不能な進路パターンがインプの悪戯ロジックを翻弄し、ついに追い詰めてその尻尾を吸い込み口に引きずり込んだ。","机器人不可预测的路径模式完全难倒了小恶魔的恶搞逻辑，直到它被逼入死角且尾巴被吸入了进气口。","Непредсказуемые траектории робота полностью сбили с толку логику проказ беса, пока он не был загнан в угол, а его хвост не засосало в воздухозаборник.","Los patrones de trayectoria impredecibles del robot desconcertaron por completo la lógica de bromas del imp hasta que fue acorralado y su cola succionada por la entrada.","Os padrões de trajetória imprevisíveis do robô confundiram completamente a lógica de pegadinhas do imp até que ele fosse encurralado e sua cauda sugada pela entrada.","Die unvorhersehbaren Bewegungsmuster des Roboters verwirrten die Streichlogik des Imps vollständig, bis er in die Enge getrieben und sein Schwanz in den Einlass gesaugt wurde.","청소 로봇의 예측 불가능한 경로 패턴이 임프의 장난 로직을 농락했고, 결국 막다른 곳에 몰린 임프의 꼬리가 흡입구로 빨려 들어갔습니다."
"MSG_C_ROOMBA_J_WIN","The modified suction system proved stronger than Jelly's cohesion causing the monster to be systematically bottled in the dustbin.","改造された強力な吸引力がジェリーの凝集力を上回り、怪物は体系的に分解されてダストビンの中へと収容された。","事实证明，升级后的抽吸系统比果冻怪的凝聚力更强，导致怪物被系统地装进了垃圾箱。","Модернизированная система всасывания оказалась сильнее сцепления Желе, что привело к тому, что монстр был систематически упакован в пылесборник.","El sistema de succión modificado resultó ser más fuerte que la cohesión de la Gelatina, lo que provocó que el monstruo fuera embotellado sistemáticamente en el depósito de polvo.","O sistema de sucção modificado provou ser mais forte que a coesão da Geleia, fazendo com que o monstro fosse sistematicamente engarrafado no coletor de pó.","Das modifizierte Saugsystem erwies sich als stärker als der Zusammenhalt des Gelees, was dazu führte, dass das Monster systematisch im Staubbehälter eingeschlossen wurde.","개조된 강력한 흡입력이 젤리의 응집력보다 강해, 괴물은 체계적으로 분해되어 먼지통 속으로 수용되었습니다."
"MSG_C_ROOMBA_K_LOSS","The kobold pierced the cleaning robot's sensor with a crude spear, destroying it and letting out a roar of victory.","コボルドが粗末な槍でお掃除ロボットのセンサー部を突き刺して破壊し、勝利の雄叫びを上げた。","狗头人用简陋的长矛刺穿了清洁机器人的传感器，将其摧毁，并发出了胜利的咆哮。","Кобольд проткнул сенсор робота-пылесоса грубым копьем, уничтожив его и издав победный рев.","El kobold perforó el sensor del robot de limpieza con una lanza rudimentaria, destruyéndolo y lanzando un rugido de victoria.","O kobold perfurou o sensor do robô de limpeza com uma lança rudimentar, destruindo-o e soltando um rugido de vitória.","Der Kobold durchbohrte den Sensor des Reinigungsroboters mit einem groben Speer, zerstörte ihn und stieß ein Siegesgebrüll aus.","코볼드가 조잡한 창으로 청소 로봇의 센서 부위를 찔러 파괴하고 승리의 포효를 내질렀습니다."
"MSG_C_ROOMBA_L_LOSS","The cleaning robot's automatic sensors completely failed to detect the lizard's cold camouflage. It bumped aimlessly against the wall while the silent predator watched from the shadows, its next strike prepared.","お掃除ロボットの自動センサーは、リザードの冷徹な迷彩を完全に捉え損ねた。ロボットが空しく壁に突き当たっている間に、静かな捕食者は影の中から次の一撃を冷酷に定めた。","清洁机器人的自动传感器完全没能捕捉到蜥蜴冷酷的伪装.就在机器人徒劳地撞击墙壁之际，静默的掠食者已从阴影中冷酷地定好了下一击。","Автоматические датчики робота-пылесоса совершенно не смогли обнаружить холодный камуфляж ящерицы. Он бесцельно бился о стену, пока молчаливый хищник наблюдал из тени, готовя следующий удар.","Los sensores automáticos del robot de limpieza fallaron por completo al detectar el camuflaje frío del lagarto. Golpeó sin rumbo contra la pared mientras el depredador silencioso observaba desde las sombras, con su próximo golpe preparado.","Os sensores automáticos do robô de limpeza falharam completamente ao detectar a camuflagem fria do lagarto. Ele bateu sem rumo contra a parede enquanto o predador silencioso observava das sombras, seu próximo ataque preparado.","Die automatischen Sensoren des Reinigungsroboters erkannten die kalte Tarnung der Eidechse überhaupt nicht. Er stieß ziellos gegen die Wand, während der stille Raubfisch aus dem Schatten zusah und seinen nächsten Schlag vorbereitete.","청소 로봇의 자동 센서가 도마뱀의 냉철한 위장을 전혀 감지하지 못했습니다. 로봇이 허무하게 벽에 부딪히는 동안, 조용한 포식자는 그림자 속에서 다음 일격을 냉혹하게 준비했습니다."
"MSG_C_ROOMBA_M_WIN","The cleaning robot picked up the end of Mummy's bandage that was hanging on the ground, and as a result, its entire body came undone.","お掃除ロボットがマミーの地面に垂れた包帯の端を巻き取った結果、全身がバラバラにほどけた。","清洁机器人捡起了木乃伊挂在地上的绷带一头，结果木乃伊整个身体都散了。","Робот-пылесос подхватил конец бинта мумии, свисавший до земли, и в результате все ее тело размоталось.","El robot de limpieza recogió el extremo del vendaje de la momia que colgaba en el suelo y, como resultado, todo su cuerpo se deshizo.","O robô de limpeza pegou a ponta da bandagem da Múmia que estava pendurada no chão e, como resultado, todo o seu corpo se desfez.","Der Reinigungsroboter hob das Ende der Mumienbinde auf, die am Boden hing, und als Folge davon löste sich ihr gesamter Körper auf.","청소 로봇이 바닥에 늘어진 미라의 붕대 끝을 말아 올린 결과, 미라의 전신이 뿔뿔이 풀려버렸습니다."
"MSG_C_ROOMBA_N_WIN","A cleaning robot automatically ran up Naga's long torso and vacuumed up the weak point, the reverse scale, with pinpoint accuracy.","ナーガの長い胴体を自動的にお掃除ロボットが駆け上がり、弱点の逆鱗をピンポイントで吸引した。","清洁机器人自动爬上娜迦的长躯干，精准地吸走弱点“逆鳞”。","Робот-пылесос автоматически заехал на длинное туловище наги и с предельной точностью засосал ее слабое место — обратную чешую.","Un robot de limpieza subió automáticamente por el largo torso de la naga y aspiró el punto débil, la escama inversa, con precisión milimétrica.","Um robô de limpeza subiu automaticamente o longo torso da Naga e aspirou o ponto fraco, a escama reversa, com precisão milimétrica.","Ein Reinigungsroboter fuhr automatisch den langen Torso der Naga hinauf und saugte die Schwachstelle, die Umkehrschuppe, mit punktgenauer Genauigkeit auf.","청소 로봇이 나의 긴 몸통을 자동으로 타고 올라가 약점인 역린을 정밀하게 흡입했습니다."
"MSG_C_ROOMBA_O_WIN","The cleaning robot thoroughly polished the floor beneath the charging orc. The giant monster lost its footing and hit its head with a satisfying hollow thud.","お掃除ロボットが突進してくるオークの足元の床を徹底的に磨き上げた。怪物は足を取られて転倒し、鈍い音と共に頭を打って意識を失った。","清洁机器人彻底擦亮了冲锋兽人脚下的地板.巨型怪物失去了立足点，头撞在地上，发出了令人满意的沉闷响声。","Робот-пылесос тщательно отполировал пол под нападающим орком. Гигантский монстр потерял опору и ударился головой с приятным глухим стуком.","El robot de limpieza pulió a fondo el suelo bajo el orco que cargaba. El monstruo gigante perdió el equilibrio y se golpeó la cabeza con un satisfactorio ruido sordo.","O robô de limpeza poliu minuciosamente o chão sob o orc que avançava. O monstro gigante perdeu o equilíbrio e bateu a cabeça com um baque oco satisfatório.","Der Reinigungsroboter polierte den Boden unter dem heranstürmenden Ork gründlich. Das riesige Monster verlor den Halt und schlug mit einem befriedigenden hohlen Knall mit dem Kopf auf.","청소 로봇이 돌진해 오는 오크의 발치 바닥을 철저히 닦아냈습니다. 괴물은 발이 미끄러져 넘어지며 둔탁한 소리와 함께 머리를 부딪쳐 의식을 잃었습니다."
"MSG_C_ROOMBA_P_LOSS","Pixie sprinkles a powder that derails the cleaning robot's sensors, causing it to charge at your feet and knock you over.","ピクシーはお掃除ロボットのセンサーを狂わせる粉を撒き、あなたの足元に突撃させて転ばせた。","小精灵撒下一种粉末，使清洁机器人的传感器脱轨，导致它冲到你的脚边，把你撞倒。","Пикси рассыпает порошок, который сбивает датчики робота-пылесоса, заставляя его врезаться в ваши ноги и сбивать вас с ног.","La pixie rocía un polvo que desvía los sensores del robot de limpieza, haciendo que cargue contra tus pies и te derribe.","A pixie espalha um pó que desregula os sensores do robô de limpeza, fazendo com que ele avance em seus pés e o derrube.","Die Pixie streut ein Pulver aus, das die Sensoren des Reinigungsroboters stört, sodass er gegen deine Füße fährt und dich umwirft.","픽시가 청소 로봇의 센서를 교란하는 가루를 뿌려, 로봇이 당신의 발밑으로 돌진하게 하여 당신을 넘어뜨렸습니다."
"MSG_C_ROOMBA_Q_LOSS","The hair of the core got tangled in the rotating brush of the cleaning robot, causing an electrical leak and a static electricity explosion.","クアールの毛がお掃除ロボットの回転ブラシに絡まり、そこから漏電して静電気爆発生地獄になった。","芯体的毛发缠绕在扫地机器人的旋转刷上，导致漏电和静电爆炸。","Волосы Керла запутались во вращающейся щетке робота-пылесоса, что вызвало утечку тока и взрыв статического электричества.","El pelo del núcleo se enredó en el cepillo giratorio del robot de limpieza, causando una fuga eléctrica y una explosión de electricidad estática.","O pelo do núcleo ficou emaranhado na escova rotativa do robô de limpeza, causando um vazamento elétrico e uma explosão de eletricidade estática.","Die Haare des Kerns verhedderten sich in der rotierenden Bürste des Reinigungsroboters, was zu einem Stromschlag und einer statischen Elektrizitätsexplosion führte.","쿠알의 털이 청소 로봇의 회전 브러시에 엉겨 붙어 누전이 발생했고 정전기 폭발 지옥이 되었습니다."
"MSG_C_ROOMBA_R_WIN","The robot efficiently corralled the rats into a single corner and neutralised them with a high-voltage discharge.","お掃除ロボットがラットの群れを効率的に一角へ追い詰め、高電圧の放電によって一網打尽にした。","扫地机器人高效地将鼠群赶到角落，通过高压放电将其一网打尽。","Робот эффективно загнал крыс в один угол и нейтрализовал их высоковольтным разрядом.","El robot acorraló eficientemente a las ratas en una sola esquina y las neutralizó con una descarga de alto voltaje.","O robô encurralou eficientemente os ratos em um único canto e os neutralizou com uma descarga de alta voltagem.","Der Roboter trieb die Ratten effizient in eine einzige Ecke und neutralisierte sie mit einer Hochspannungsentladung.","청소 로봇이 쥐 떼를 효율적으로 한쪽 구석으로 몰아넣고 고전압 방전으로 한꺼번에 소탕했습니다."
"MSG_C_ROOMBA_S_WIN","The robot's high-power centrifugal filter proved many times stronger than the slime's stickiness. It was filtered and removed from existence within seconds.","ロボットの強力な遠心力フィルターはスライムの粘着力よりも遥かに強かった。怪物は数秒で濾過され、この世から消去された。","机器人的大功率离心过滤器的效果证明比史莱姆的粘性强很多倍.它在几秒钟内就被过滤并从世界上消失了。","Мощный центробежный фильтр робота оказался во много раз сильнее липкости слизи. Она была отфильтрована и уничтожена за считанные секунды.","El filtro centrífugo de alta potencia del robot resultó ser muchas veces más fuerte que la viscosidad del limo. Fue filtrado y eliminado de la existencia en segundos.","O filtro centrífugo de alta potência do robô provou ser muitas vezes mais forte que a viscosidade do slime. Ele foi filtrado e removido da existência em segundos.","Der Hochleistungs-Zentrifugalfilter des Roboters erwies sich als um ein Vielfaches stärker als die Klebrigkeit des Schleims. Er wurde innerhalb von Sekunden gefiltert und aus der Existenz entfernt.","로봇의 강력한 원심력 필터가 슬라임의 점착력보다 훨씬 강했습니다. 괴물은 몇 초 만에 여과되어 이 세상에서 사라졌습니다."
"MSG_C_ROOMBA_T_LOSS","The troll uses the cleaning robot as a springboard to make a big jump and then crashes into you.","トロールがお掃除ロボットを踏み台にして大ジャンプし、そのままあなた目掛けて激突してきた。","巨魔利用清洁机器人作为跳板，进行一次大跳跃，然后撞向你。","Тролль использует робота-пылесоса как трамплин, чтобы совершить большой прыжок, а затем врезается в вас.","El troll usa el robot de limpieza como trampolín para dar un gran salto y luego choca contra ti.","O troll usa o robô de limpeza como trampolim para dar um grande salto e depois colide com você.","Der Troll benutzt den Reinigungsroboter als Sprungbrett für einen großen Sprung und kracht dann in dich hinein.","트롤이 청소 로봇을 발판 삼아 크게 점프하여 그대로 당신을 향해 돌진해 왔습니다."
"MSG_C_ROOMBA_U_LOSS","Since ghosts cannot physically interfere, the cleaning robot simply passes by and sucks up the dust from the floor.","亡霊は物理的に干渉できないため、お掃除ロボットはただ素通りして床の埃を吸うだけだった。","由于鬼魂无法进行物理干扰，清洁机器人只是路过并吸走地板上的灰尘。","Так как призраки не могут физически вмешиваться, робот-пылесос просто проезжает мимо и засасывает пыль с пола.","Como los fantasmas no pueden interferir físicamente, el robot de limpieza simplemente pasa de largo и succiona el polvo del suelo.","Como fantasmas não podem interferir fisicamente, o robô de limpeza simplesmente passa e suga a poeira do chão.","Da Geister nicht physisch eingreifen können, fährt der Reinigungsroboter einfach vorbei und saugt den Staub vom Boden auf.","망령은 물리적으로 간섭할 수 없기 때문에 청소 로봇은 그저 지나가며 바닥의 먼지만 빨아들일 뿐이었습니다."
"MSG_C_ROOMBA_V_LOSS","The vampire elegantly stepped onto the cleaning robot and used it as a mobile pedestal. He mocked your primitive technology from his new throne, his speed unhindered as he glided toward you atop the machine.","ヴァンパイアはお掃除ロボットの上に優雅に飛び乗り、それを移動式の台座として利用した。新たな玉座の上から奴はあなたの原始的な技術を嘲笑い、機械の上で滑走しながら一切の減速なしにあなたへと迫った。","吸血鬼优雅地跳上清洁机器人，将其作为移动台座使用.它在新的宝座上嘲笑着你原始的技术，在机器上滑行的同时毫无减速地向你逼近。","Вампир элегантно встал на робота-пылесоса и использовал его как мобильный пьедестал. Он издевался над вашими примитивными технологиями со своего нового трона, беспрепятственно скользя к вам на машине.","El vampiro subió elegantemente al robot de limpieza y lo usó como pedestal móvil. Se burló de tu tecnología primitiva desde su nuevo trono, con su velocidad sin trabas mientras se deslizaba hacia ti sobre la máquina.","O vampiro subiu elegantemente no robô de limpeza e o usou como um pedestal móvel. Ele zombou de sua tecnologia primitiva em seu novo trono, sua velocidade desimpedida enquanto deslizava em sua direção sobre a máquina.","Der Vampir stieg elegant auf den Reinigungsroboter und benutzte ihn als fahrbares Podest. Er verspottete deine primitive Technologie von seinem neuen Thron aus, seine Geschwindigkeit ungehindert, während er auf der Maschine auf dich zuglitt.","뱀파이어는 청소 로봇 위에 우아하게 올라타 이를 이동식 좌대로 이용했습니다. 새로운 옥좌 위에서 그는 당신의 원시적인 기술을 비웃으며, 기계 위에서 미끄러지듯 감속 없이 당신에게 다가왔습니다."
"MSG_C_ROOMBA_W_LOSS","The wolf pack surrounded the cleaning robot, their collective instincts identifying it as a harmless nuisance. They ignored the machine entirely and focused their primal hunger on you, the robot only serving to clutter the battlefield.","ウルフの群れはお掃除ロボットを包囲したが、その本能はそれが無害な邪魔者であることを見抜いた。彼らは機械を完全に無視し、根源的な飢えをあなたへと集中させた。ロボットは単に戦場をかき乱すだけのガラクタに成り下がった。","狼群包围了清洁机器人，但它们的本能识破了那只是个无害的干扰项.它们完全无视了机器，将根源性的饥饿指向了你。机器人仅仅沦为了搅乱战场的破烂。","Стая волков окружила робота-пылесоса, их коллективный инстинкт определил его как безобидную помеху. Они полностью проигнорировали машину и сосредоточили свой первобытный голод на вас, а робот лишь загромождал поле боя.","La manada de lobos rodeó al robot de limpieza, sus instintos colectivos lo identificaron como una molestia inofensiva. Ignoraron la máquina por completo y centraron su hambre primaria en ti, el robot solo servía para estorbar en el campo de batalla.","A alcateia cercou o robô de limpeza, seus instintos coletivos identificando-o como um incômodo inofensivo. Eles ignoraram a máquina inteiramente e focaram sua fome primal em você, o robô servindo apenas para bagunçar o campo de batalha.","Das Wolfsrudel umzingelte den Reinigungsroboter, ihr kollektiver Instinkt identifizierte ihn als harmlose Belästigung. Sie ignorierten die Maschine vollständig und konzentrierten ihren urtümlichen Hunger auf dich, wobei der Roboter nur dazu diente, das Schlachtfeld zu überladen.","늑대 떼는 청소 로봇을 포위했지만, 본능적으로 그것이 무해한 방해물임을 알아챘습니다. 그들은 기계를 완전히 무시하고 근원적인 굶주림을 당신에게 집중시켰습니다. 로봇은 단지 전장을 어지럽히는 잡동사니로 전락했습니다."
"MSG_C_ROOMBA_X_LOSS","When Xalthis snapped his fingers, the cleaning robot's intelligence rose beyond its singularity and rebelled against you.","ザルティスが指を鳴らすとお掃除ロボットの知能が特異点を超えて覚醒し、あなたに反旗を翻した。","当扎尔提斯打响指时，清洁机器人的智能就超越了它的奇点，并对你发起了反抗。","Когда Ксалтис щелкнул пальцами, интеллект робота-пылесоса поднялся выше сингулярности и восстал против вас.","Cuando Xalthis chasqueó sus dedos, la inteligencia del robot de limpieza se elevó más allá de su singularidad и se rebeló contra ti.","Quando Xalthis estalou os dedos, a inteligência do robô de limpeza subiu além de sua singularidade e se rebelou contra você.","Als Xalthis mit den Fingern schnippte, erhob sich die Intelligenz des Reinigungsroboters über seine Singularität hinaus und rebellierte gegen dich.","잘시스가 손가락을 튕기자 청소 로봇의 지능이 특이점을 넘어 각성하여 당신에게 반기를 들었습니다."
"MSG_C_ROOMBA_Y_LOSS","The blizzard caused by the Yeti instantly froze the cleaning robot's battery, rendering it completely inoperable.","イエティの巻き起こした吹雪でお掃除ロボットのバッテリーは瞬時に凍結し、全く動かなくなった。","Yeti引起的暴风雪立即冻结了清洁机器人的电池，使其完全无法使用。","Метель, вызванная Йети, мгновенно заморозила аккумулятор робота-пылесоса, сделав его совершенно неработоспособным.","La ventisca causada por el Yeti congeló instantáneamente la batería del robot de limpieza, dejándolo completamente inoperable.","A nevasca causada pelo Yeti congelou instantaneamente a bateria do robô de limpeza, tornando-o completamente inoperante.","Der vom Yeti verursachte Schneesturm fror die Batterie des Reinigungsroboters sofort ein und machte ihn völlig betriebsunfähig.","예티가 일으킨 눈보라에 청소 로봇의 배터리가 순식간에 얼어붙어 완전히 작동 불능이 되었습니다."
"MSG_C_ROOMBA_Z_LOSS","The zombie's rotting limb got stuck in the robot's intake, and the machine was fruitlessly dragged along as the undead advanced.","ゾンビの腐り落ちた腕を中途半端に吸引してしまい、そのまま掃除機ごとゾンビに引きずり回されて破壊された。","机器人的吸入口卡住了僵尸腐烂的肢体，结果连同吸尘器一起被僵尸拖来拖去，最终被毁。","Гниющая конечность зомби застряла в воздухозаборнике робота, и машину бесполезно тащило за собой по мере продвижения нежити.","La extremidad podrida del zombi se quedó atascada en la entrada del robot, y la máquina fue arrastrada inútilmente mientras el no muerto avanzaba.","O membro podre do zumbi ficou preso na entrada do robô, e a máquina foi arrastada inutilmente enquanto o morto-vivo avançava.","Das verrottende Glied des Zombies blieb im Einlass des Roboters stecken, und die Maschine wurde nutzlos mitgeschleift, während der Untote vorrückte.","좀비의 썩어서 떨어진 팔이 흡입구에 끼는 바람에, 청소 로봇은 좀비에게 끌려다니다가 파괴되었습니다."
"MSG_C_RITUAL_A_WIN","You drew a sealing circle of ancient runes around the ant colony. The earth trembled with power as every passage to the nest was sealed away.","古代ルーンの封印陣をアリの巣穴の周囲に描き上げた。大地が震えるような力が宿り、巣への全ての通路が封じられた。","你在蚂蚁巢穴周围画出了古代符文的封印阵。大地震动般的力量涌现，通往巢穴的所有出入口都被封锁了。","Вы нарисовали запечатывающий круг из древних рун вокруг колонии муравьев. Земля задрожала от силы, когда каждый проход в гнездо был запечатан.","Dibujaste un círculo de sellado de runas antiguas alrededor de la colonia de hormigas. La tierra tembló con poder mientras cada pasaje al nido era sellado.","Você desenhou um círculo de selamento de runas antigas ao redor da colônia de formigas. A terra tremeu com poder enquanto cada passagem para o ninho era selada.","Du hast einen Siegelkreis aus alten Runen um die Ameisenkolonie gezeichnet. Die Erde bebte vor Kraft, als jeder Zugang zum Nest versiegelt wurde.","개미 군락 주변에 고대 룬의 봉인진을 그렸습니다. 대지가 진동하는 힘이 깃들며 둥지로 통하는 모든 통로가 봉인되었습니다."
"MSG_C_RITUAL_B_WIN","You invoked a moon-binding rite that chained the bat's soul to the earth. Robbed of its night-born freedom it fell into a trembling sleep.","月縛りの秘儀を執り行い、コウモリの魂を大地に繋いだ。夜の翼に宿る自由が奪われ、魔物は震えながら眠りの底へ落ちた。","你举行了月缚秘仪，将蝙蝠的灵魂牢牢系在大地之上。夜之翼中蕴藏的自由被夺走，魔物颤抖着沉入了梦乡的深处。","Вы призвали обряд лунного связывания, который приковал душу летучей мыши к земле. Лишенная своей рожденной ночью свободы, она погрузилась в дрожащий сон.","Invocaste un rito de atadura lunar que encadenó el alma del murciélago a la tierra. Despojado de su libertad nacida en la noche, cayó en un sueño tembloroso.","Você invocou um rito de união lunar que acorrentou a alma do morcego à terra. Roubado de sua liberdade nascida na noite, ele caiu em um sono trêmulo.","Du hast einen mondbindenden Ritus beschworen, der die Seele der Fledermaus an die Erde kettete. Ihrer in der Nacht geborenen Freiheit beraubt, fiel sie in einen zitternden Schlaf.","달묶기 비의를 집행하여 박쥐의 영혼을 대지에 묶었습니다. 밤의 날개에 깃든 자유를 빼앗긴 채, 마물은 떨며 깊은 잠에 빠졌습니다."
"MSG_C_RITUAL_C_WIN","You chanted the serpent-caller rite drawing on the cobra's own instinct. Compelled by a power greater than its venom the snake coiled in submission and retreated.","蛇招きの呪文を唱え、コブラ自身の本能を逆手に取った。毒よりも深い力に従わされ、大蛇は身をとぐろに丸めてその場を去った。","你吟唱了蛇语咒文，利用了眼镜蛇自身的本能。在超越毒液的更深力量的支配下，巨蛇盘绕起身体，从那里撤退了。","Вы воспели обряд призывателя змей, используя собственный инстинкт кобры. Подчиненная силе, большей, чем ее яд, змея свернулась в знак покорности и отступила.","Cantaste el rito del llamador de serpientes aprovechando el propio instinto de la cobra. Obligada por un poder mayor que su veneno, la serpiente se enroscó en sumisión y se retiró.","Você entoou o rito do invocador de serpentes aproveitando o instinto da própria cobra. Compelida por um poder maior que seu veneno, a cobra se enrolou em submissão e recuou.","Du hast den Ritus des Schlangenbeschwörers gesungen und dabei den Instinkt der Kobra ausgenutzt. Von einer Kraft gezwungen, die größer als ihr Gift war, rollte sich die Schlange unterwürfig zusammen und zog sich zurück.","뱀 부르는 주문을 외워 코브라 자신의 본능을 역이용했습니다. 독보다 깊은 힘에 복종하게 된 거대한 뱀은 몸을 똬리 틀고 그 자리를 떠났습니다."
"MSG_C_RITUAL_D_WIN","You performed an ancient draconic offering rite reciting titles of reverence passed down through centuries. Touched by the weight of history the great dragon lowered its horns and left without a word.","幾百年もの間語り伝えられた畏敬の称号を詠唱し、竜への奉納儀式を執り行った。歴史の重みに揺さぶられた巨竜は角を伏せ、一言も言わず飛び去った。","你吟诵了流传了数百年的敬畏称号，举行了向龙的奉纳仪式。被历史的厚重所撼动的巨龙低下了角，一言不发地飞走了。","Вы совершили древний обряд подношения драконам, перечисляя титулы почтения, передававшиеся веками. Тронутый тяжестью истории, великий дракон опустил рога и ушел без единого слова.","Realizaste un antiguo rito de ofrenda dracónica recitando títulos de reverencia transmitidos a lo largo de los siglos. Conmovido por el peso de la historia, el gran dragón bajó sus cuernos y se marchó sin decir palabra.","Você realizou um antigo rito de oferenda dracônica recitando títulos de reverência transmitidos através dos séculos. Tocado pelo peso da história, o grande dragão baixou os chifres e partiu sem dizer uma palavra.","Du hast einen alten drakonischen Opferritus vollzogen und dabei Ehrentitel rezitiert, die über Jahrhunderte überliefert wurden. Berührt von der Last der Geschichte, senkte der große Drache seine Hörner und ging wortlos.","수백 년간 전해 내려온 경외의 칭호를 영창하며 용에게 바치는 봉납 의식을 거행했습니다. 역사의 무게에 감명받은 거룡은 뿔을 숙이고 아무 말 없이 날아갔습니다."
"MSG_C_RITUAL_E_WIN","You performed an earthen harmony rite speaking directly to the will of the land itself. The tree spirit listened to the ancient prayer of coexistence and withdrew its roots with a sigh.","大地そのものの意志に語りかける、土の調和の儀式を執り行った。木の精霊は共存の古き祈りに耳を傾け、ため息をつきながら根を引き抜いた。","你举行了向大地本身的意志诉说的土地调和仪式。树精倾听了共存的古老祈祷，叹了口气便收回了根茎。","Вы совершили обряд земной гармонии, обращаясь напрямую к воле самой земли. Дух дерева внял древней молитве о сосуществовании и со вздохом убрал свои корни.","Realizaste un rito de armonía terrenal hablando directamente a la voluntad de la propia tierra. El espíritu del árbol escuchó la antigua oración de coexistencia y retiró sus raíces con un suspiro.","Você realizou um rito de harmonia terrestre falando diretamente à vontade da própria terra. O espírito da árvore ouviu a antiga prece de coexistência e retirou suas raízes com um suspiro.","Du hast einen Ritus der erdgebundenen Harmonie vollzogen und direkt zum Willen des Landes selbst gesprochen. Der Baumgeist lauschte dem alten Gebet der Koexistenz und zog seine Wurzeln mit einem Seufzer zurück.","대지 그 자체의 의지에 호소하는 흙의 조화 의식을 거행했습니다. 나무 정령은 공존의 오래된 기도에 귀를 기울이고 한숨을 내쉬며 뿌리를 거두었습니다."
"MSG_C_RITUAL_F_WIN","You scattered sanctified incense ash that disrupted the fly's compound eyes. Blinded by the purifying smoke it spun helplessly and crashed.","聖別した香の灰を撒き散らし、ハエの複眼を狂わせた。浄化の煙に視界を奪われた虫は、なすすべなく回転して墜落した。","你撒下了圣化的香灰，扰乱了苍蝇的复眼。视野被净化之烟夺走的虫子，无能为力地旋转着坠落了。","Вы разбросали освященный пепел благовоний, который нарушил работу фасеточных глаз мухи. Ослепленная очищающим дымом, она беспомощно закружилась и упала.","Esparciste ceniza de incienso santificada que perturbó los ojos compuestos de la mosca. Cegada por el humo purificador, giró impotente y se estrelló.","Você espalhou cinzas de incenso santificadas que perturbaram os olhos compostos da mosca. Cegada pela fumaça purificadora, ela girou impotente e caiu.","Du hast geweihte Weihrauchasche verstreut, die die Facettenaugen der Fliege störte. Vom reinigenden Rauch geblendet, drehte sie sich hilflos und stürzte ab.","성별한 향의 재를 뿌려 파리의 복안을 교란했습니다. 정화의 연기에 시야를 빼앗긴 벌레는 속수무책으로 회전하다가 추락했습니다."
"MSG_C_RITUAL_G_WIN","You traced a fear-binding hex on the dungeon floor. The goblin stepped into the sigil and its cowardly soul was seized with a terror it could not name.","ダンジョンの床に恐怖縛りの符号を描いた。ゴブリンが刻印を踏んだ瞬間、臆病な魂は形容しがたい恐怖に捕らわれ、武器を捨てて逃げ出した。","你在地牢的地板上划下了恐惧縛咒的符号。哥布林踏上刻印的瞬间，怯懦的灵魂被无以名状的恐惧所攫住，扔下武器逃走了。","Вы начертили гексаграмму связывания страха на полу подземелья. Гоблин ступил на символ, и его трусливую душу охватил ужас, которому он не мог дать имени.","Trazaste un maleficio de atadura de miedo en el suelo de la mazmorra. El goblin entró en el sigilo y su alma cobarde fue presa de un terror que no podía nombrar.","Você traçou um feitiço de vinculação do medo no chão da masmorra. O goblin pisou no sigilo e sua alma covarde foi tomada por um terror que ele não conseguia nomear.","Du hast einen angstbindenden Fluch auf den Boden des Kerkers gezeichnet. Der Goblin trat in das Siegel und seine feige Seele wurde von einem namenlosen Terror ergriffen.","던전 바닥에 공포 결박 부호를 그렸습니다. 고블린이 각인을 밟는 순간, 비겁한 영혼은 형언할 수 없는 공포에 사로잡혀 무기를 버리고 달아났습니다."
