"keys","en","ja","zh","ru","es","pt","de","ko"
"MSG_C_INTERNET_U_LOSS","The ghost ignored the firewall, possessed your device, and hacked your soul.","亡霊はファイアウォールを無視してデバイスに憑依し、あなたの魂をハックした。","幽灵无视防火墙，占据了你的设备，并侵入了你的灵魂。","Призрак проигнорировал файервол, завладел вашим устройством и взломал вашу душу.","El fantasma ignoró el firewall, poseyó tu dispositivo и hackeó tu alma.","O fantasma ignorou o firewall, possuiu seu dispositivo e hackeou sua alma.","Der Geist ignorierte die Firewall, besetzte dein Gerät und hackte deine Seele.","망령이 방화벽을 무시하고 기기에 빙의하여 당신의 영혼을 해킹했습니다."
"MSG_C_INTERNET_V_LOSS","Vampire accounts have hundreds of years of authority, and your account has been frozen instead.","吸血鬼のアカウントは数百年分の権威があり、あなたのアカウントが逆に凍結された。","吸血鬼账户拥有数百年的权限，你的账户反而被冻结了。","Аккаунты вампиров обладают сотнями лет авторитета, и вместо этого ваш аккаунт был заморожен.","Las cuentas de los vampiros tienen cientos de años de autoridad и tu cuenta ha sido congelada en su lugar.","As contas dos vampiros têm centenas de anos de autoridade, e sua conta foi congelada em vez disso.","Vampirkonten haben Hunderte von Jahren an Autorität, und stattdessen wurde dein Konto gesperrt.","흡혈귀의 계정은 수백 년의 권위를 가지고 있었기에 오히려 당신의 계정이 동결되었습니다."
"MSG_C_INTERNET_W_LOSS","The wolf in the wilderness bared its fangs and attacked you, without any meaning behind the internet commotion.","荒野の狼にネット上の炎上など何の意味もなく、そのまま牙を剥いて襲われた。","荒野中的狼张开獠牙攻击你，网络骚动背后没有任何意义。","Волк в пустыне оскалил клыки и напал на вас, не придавая никакого значения интернет-шумихе.","El lobo en el desierto mostró sus colmillos и te atacó, sin ningún significado detrás de la conmoción de internet.","O lobo no deserto mostrou as presas e atacou você, sem nenhum significado por trás da comoção da internet.","Der Wolf in der Wildnis fletschte die Zähne und griff dich an, ohne dass der Internet-Aufruhr eine Bedeutung hatte.","황야의 늑대에게 인터넷상의 논란 따위는 아무런 의미가 없었고, 늑대는 그대로 이빨을 드러내며 당신을 습격했습니다."
"MSG_C_INTERNET_X_LOSS","Xalthis deleted the very concept of the Internet from space.","ザルティスはインターネットという概念そのものを宇宙からデリートした。","扎尔提斯从太空中删除了互联网的概念。","Ксалтис удалил само понятие интернета из космоса.","Xalthis eliminó el concepto mismo de internet del espacio.","Xalthis deletou o próprio conceito de Internet do espaço.","Xalthis hat das Konzept des Internets selbst aus dem Weltraum gelöscht.","잘티스는 인터넷이라는 개념 자체를 우주에서 삭제해 버렸습니다."
"MSG_C_INTERNET_Y_LOSS","The cold of the snowy mountains of the Yeti caused your smartphone battery to die in an instant, leaving you unable to do anything.","イエティの雪山の寒さでスマホのバッテリーが一瞬で切れ、何もできなかった。","雪人雪山的寒冷让你的手机电池瞬间没电，让你什么也做不了。","Холод снежных гор Йети привел к тому, что аккумулятор вашего смартфона мгновенно разрядился, не оставив вам возможности что-либо сделать.","El frío de las montañas nevadas del yeti hizo que la batería de tu smartphone muriera en un instante, dejándote sin poder hacer nada.","O frio das montanhas nevadas do yeti fez com que a bateria do seu smartphone morresse em um instante, deixando você incapaz de fazer qualquer coisa.","Die Kälte der schneebedeckten Berge des Yetis führte dazu, dass dein Smartphone-Akku sofort leer war und du nichts mehr tun konntest.","예티가 있는 설산의 추위 때문에 스마트폰 배터리가 순식간에 방전되어 아무것도 할 수 없었습니다."
"MSG_C_INTERNET_Z_LOSS","The zombie's rotting brain could not accept the digital pulse and kept biting at it.","ゾンビの腐りゆく脳はデジタルパルスを受け付けず、ひたすらに噛みついてきた。","僵尸腐烂的大脑无法接受数字脉冲，不断地撕咬着。","Гниющий мозг зомби не мог принять цифровой импульс и продолжал кусать его.","El cerebro podrido del zombi no podía aceptar el pulso digital и siguió mordiéndolo.","O cérebro podre do zumbi não conseguia aceitar o pulso digital e continuou mordendo-o.","Das verrottende Gehirn des Zombies konnte den digitalen Impuls nicht akzeptieren und biss immer wieder zu.","좀비의 부패한 뇌는 디지털 신호를 받아들이지 못하고 그저 물어뜯기만 했습니다."
"MSG_C_ILLUSION_A_WIN","The ant chased a phantom scent into a bottomless pit. It fell forever in a dream while its true body stood still. Reality vanished behind a veil of beautiful, deceptive images.","アリは幻のフェロモンを追い、底なしの落とし穴へと足を踏み入れました。意識が夢を彷徨う間に、現実に残された身体は静かに朽ちていきました。真実は、美しき欺瞞のベールの向こう側に消えました。","蚂蚁追逐着幻觉中的费洛蒙，踏入了无底深渊。当意识在梦境中徘徊时，留在现实中的身体静静地腐朽了。真实消失在了美丽的欺瞒之纱的另一侧。","Муравей погнался за призрачным запахом в бездонную яму. Он вечно падал во сне, в то время как его истинное тело стояло неподвижно. Реальность исчезла за завесой прекрасных, обманчивых образов.","La hormiga persiguió un aroma fantasma hacia un pozo sin fondo. Cayó para siempre en un sueño mientras su verdadero cuerpo permanecía inmóvil. La realidad se desvaneció detrás de un velo de imágenes bellas y engañosas.","A formiga perseguiu um cheiro fantasma em um poço sem fundo. Ela caiu para sempre em um sonho enquanto seu verdadeiro corpo permanecia imóvel. A realidade desapareceu atrás de um véu de imagens belas e enganosas.","Die Ameise jagte einem Phantomgeruch in eine bodenlose Grube hinterher. Sie fiel ewig in einem Traum, während ihr wahrer Körper stillstand. Die Realität verschwand hinter einem Schleier aus schönen, täuschenden Bildern.","개미는 환상의 냄새를 쫓아 바닥 없는 구덩이로 뛰어들었습니다. 진짜 몸이 가만히 서 있는 동안 의식은 꿈속에서 영원히 추락했습니다. 현실은 아름답고 기만적인 이미지의 베일 뒤로 사라졌습니다."
"MSG_C_ILLUSION_B_WIN","The bat's sonar was confused by echoes of non-existent walls. It crashed in panic while trying to navigate a world that wasn't there. The master of darkness was defeated by a false light.","コウモリの超音波が、存在しない壁の残響に惑わされました。実体のない世界を進もうとした魔物は、パニックに陥り激突を繰り返しました。闇の支配者は、偽りの光にその誇りを砕かれました。","蝙蝠的超音波被不存在的墙壁残响所迷惑。试图进入虚幻世界的魔物陷入恐慌，反复撞击。黑暗的支配者在那虚假的光芒面前折损了自尊。","Сонар летучей мыши был сбит с толку эхом от несуществующих стен. Она в панике разбилась, пытаясь ориентироваться в мире, которого не было. Повелитель тьмы был побежден ложным светом.","El sonar del murciélago se confundió con ecos de paredes inexistentes. Se estrelló presa del pánico mientras intentaba navegar por un mundo que no estaba allí. El maestro de la oscuridad fue derrotado por una luz falsa.","O sonar do morcego foi confundido por ecos de paredes inexistentes. Ele colidiu em pânico enquanto tentava navegar por um mundo que não existia. O mestre das trevas foi derrotado por uma luz falsa.","Das Sonar der Fledermaus wurde durch Echos nicht vorhandener Wände verwirrt. Sie stürzte in Panik ab, während sie versuchte, durch eine Welt zu navigieren, die nicht da war. Der Herr der Dunkelheit wurde durch ein falsches Licht besiegt.","박쥐의 초음파는 존재하지 않는 벽의 메아리에 혼란을 겪었습니다. 존재하지 않는 세계를 탐색하려던 박쥐는 패닉에 빠져 부딪혔습니다. 어둠의 지배자는 가짜 빛에 패배했습니다."
"MSG_C_ILLUSION_C_WIN","The cobra struck at a shimmering mirage of a giant bird. It exhausted its venom on shadows before the true blade bit its neck. The serpent died chasing a lie of its own fear.","コブラは巨大な鳥の幻影に向かって、猛然と牙を剥きました。実体のない影に毒を浴びせ続け、背後の真実には気づくことさえありませんでした。毒蛇は、自らの恐怖が紡いだ嘘を追って絶命しました。","眼镜蛇朝着巨鸟的幻影猛然亮起獠牙。它不断向虚无的影子喷洒毒液，甚至没有察觉身后的真相。毒蛇追逐着由自身恐惧编织的谎言而毙命。","Кобра бросилась на мерцающий мираж гигантской птицы. Она израсходовала свой яд на тени до того, как настоящий клинок вонзился ей в шею. Змей погиб, преследуя ложь собственного страха.","La cobra atacó un espejismo resplandeciente de un ave gigante. Agotó su veneno en las sombras antes de que la verdadera espada mordiera su cuello. La serpiente murió persiguiendo una mentira de su propio miedo.","A cobra atacou uma miragem cintilante de um pássaro gigante. Ela esgotou seu veneno em sombras antes que a lâmina verdadeira mordesse seu pescoço. A serpente morreu perseguindo uma mentira de seu próprio medo.","Die Kobra griff eine schimmernde Fata Morgana eines Riesenvogels an. Sie verbrauchte ihr Gift an Schatten, bevor die wahre Klinge in ihren Nacken biss. Die Schlange starb, während sie einer Lüge ihrer eigenen Angst nachjagte.","코브라는 거대한 새의 어른거리는 신기루를 공격했습니다. 진짜 칼날이 목을 베기 전까지 코브라는 그림자에 독을 쏟아부었습니다. 뱀은 자신의 공포가 만들어낸 거짓을 쫓다 죽었습니다."
"MSG_C_ILLUSION_D_WIN","The dragon fought a spectral army of knights in the clouds. It wasted its fire on ghosts until it fell from sheer exhaustion. The legend was broken by a story it couldn't win against.","ドラゴンは雲の中で、亡霊の騎士団と果てなき戦いを繰り広げました。実体のない幻にブレスを吐き続け、やがて極限の疲労と共に墜落しました。伝説は、勝てるはずのない空想の物語に敗れました。","巨龙在云层中与亡灵骑士团展开了无止境的战斗。它不断向虚幻的假象喷出吐息，最终伴随着极度的疲劳坠落。传说败在了一个注定无法获胜的幻想故事手中。","Дракон сражался с призрачной армией рыцарей в облаках. Он тратил свой огонь на призраков, пока не упал от полного изнеможения. Легенда была разрушена историей, в которой он не мог победить.","El dragón luchó contra un ejército espectral de caballeros en las nubes. Desperdició su fuego en fantasmas hasta que cayó por puro agotamiento. La leyenda fue rota por una historia contra la que no podía ganar.","O dragão lutou contra um exército espectral de cavaleiros nas nuvens. Ele desperdiçou seu fogo em fantasmas até cair de puro exaustão. A lenda foi quebrada por uma história contra a qual não podia vencer.","Der Drache kämpfte in den Wolken gegen eine spektrale Armee von Rittern. Er verschwendete sein Feuer an Geister, bis er vor lauter Erschöpfung stürzte. Die Legende wurde durch eine Geschichte gebrochen, gegen die sie nicht gewinnen konnte.","용은 구름 속에서 유령 기사단과 싸웠습니다. 유령에게 불꽃을 낭비하던 용은 결국 극심한 피로로 추락했습니다. 전설은 이길 수 없는 환상의 이야기에 의해 깨졌습니다."
"MSG_C_ILLUSION_E_LOSS","The forest spirit used its deep connection to the earth to sense your true location, ignoring the shimmering phantoms. Its massive branch struck you before you could realize the illusion had failed.","森の守護者は大地との深い繋がりを使い、煌めく幻影を無視してあなたの正確な位置を特定した。幻術が破られたことに気づく前に、巨大な枝の咆哮があなたを打ち据えた。","森林之灵利用其与大地的深厚联系感应到了你的真实位置，无视了闪烁的幻影。在你意识到幻术失败之前，其巨大的树枝就已击中了你。","Лесной дух использовал свою глубокую связь с землей, чтобы почувствовать ваше истинное местоположение, игнорируя мерцающих призраков. Его массивная ветвь ударила вас до того, как вы успели понять, что иллюзия не удалась.","El espíritu del bosque usó su profunda conexión con la tierra para sentir tu verdadera ubicación, ignorando los fantasmas resplandecientes. Su rama masiva te golpeó antes de que pudieras darte cuenta de que la ilusión había fallado.","O espírito da floresta usou sua profunda conexão com a terra para sentir sua verdadeira localização, ignorando os fantasmas cintilantes. Seu galho maciço atingiu você antes que você percebesse que a ilusão havia falhado.","Der Waldgeist nutzte seine tiefe Verbindung zur Erde, um deinen wahren Standort zu spüren, und ignorierte die schimmernden Phantome. Sein gewaltiger Ast traf dich, bevor du merken konntest, dass die Illusion gescheitert war.","숲의 정령은 대지와의 깊은 연결을 이용해 어른거리는 환상을 무시하고 당신의 진짜 위치를 감지했습니다. 당신이 환상이 실패했다는 것을 깨닫기도 전에 거대한 나뭇가지가 당신을 강타했습니다."
"MSG_C_ILLUSION_F_WIN","The fly hit an invisible barrier created by a complex illusion. It became trapped in a kaleidoscope of light until it stopped moving. The tiny insect was lost in a world of infinite colors.","ハエは万華鏡のような光の迷宮に迷い込み、出口を求めて虚しく羽ばたいた。無数に重なる色の渦に視覚を奪われ、やがて生命の鼓動は停止した。小さな虫は、極彩色の絶望の中に沈んだ。","苍蝇迷失在万花筒般的光之迷宫中，为了寻找出口而徒劳地扇动着翅膀。视线被无数重叠的色彩漩涡夺走，不久生命的心跳便停止了。微小的昆虫沉没在极彩色的绝望之中。","Муха попала в невидимый барьер, созданный сложной иллюзией. Она оказалась в ловушке калейдоскопа света, пока не перестала двигаться. Крошечное насекомое затерялось в мире бесконечных цветов.","La mosca chocó contra una barrera invisible creada por una ilusión compleja. Quedó atrapada en un caleidoscopio de luz hasta que dejó de moverse. El diminuto insecto se perdió en un mundo de colores infinitos.","A mosca atingiu uma barreira invisível criada por uma ilusão complexa. Ela ficou presa em um caleidoscópio de luz até parar de se mover. O minúsculo inseto perdeu-se em um mundo de cores infinitas.","Die Fliege stieß gegen eine unsichtbare Barriere, die durch eine komplexe Illusion erschaffen wurde. Sie war in einem Kaleidoskop aus Licht gefangen, bis sie sich nicht mehr bewegte. Das winzige Insekt verlor sich in einer Welt aus unendlichen Farben.","파리는 복잡한 환상에 의해 만들어진 투명한 벽에 부딪혔습니다. 움직임이 멎을 때까지 빛의 만화경 속에 갇히고 말았습니다. 작은 곤충은 무한한 색채의 세계 속에서 길을 잃었습니다."
"MSG_C_ILLUSION_G_LOSS","The goblin's crude survival instincts were sharper than your magic. It swung its club blindly in fear, accidentally catching the true you while you stood distracted by your own fake images.","ゴブリンの野卑な生存本能が、皮肉にもあなたの魔力を上回った。恐怖のあまり振り回した棍棒が、自らの幻影に見惚れていたあなたの脳天を偶然にも粉砕した。","哥布林粗鄙的生存本能比你的魔法还要犀利。由于恐惧，它盲目地挥动木棒，竟意外地击中了因专注于自身幻象而分心的你。","Грубые инстинкты выживания гоблина оказались острее вашей магии. Он слепо размахивал дубинкой от страха, случайно поймав настоящего вас, пока вы стояли, отвлеченные своими собственными фальшивыми изображениями.","Los crudos instintos de supervivencia del duende eran más agudos que tu magia. Balanceó su garrote a ciegas por miedo, atrapándote accidentalmente a ti mientras estabas distraído por tus propias imágenes falsas.","Os instintos brutos de sobrevivência do goblin eram mais agudos do que sua magia. Ele balançou sua clava cegamente de medo, atingindo você acidentalmente enquanto você estava distraído por suas próprias imagens falsas.","Die rohen Überlebensinstinkte des Goblins waren schärfer als deine Magie. Er schwang seine Keule blindlings vor Angst und erwischte zufällig dein wahres Ich, während du von deinen eigenen falschen Bildern abgelenkt warst.","고블린의 투박한 생존 본능은 당신의 마법보다 날카로웠습니다. 겁에 질려 몽둥이를 마구 휘두르다 당신의 환상에 한눈을 팔고 있던 진짜 당신을 우연히 맞추고 말았습니다."
"MSG_C_ILLUSION_H_LOSS","The harpy used her screeching sonic waves to echolocate the physical presence behind the mirage. She dived through the shadows, her talons finding the warmth of flesh instead of empty air.","ハーピーはけたたましい叫び声の反響を使い、陽炎の影に隠れた実体の居場所を正確に突き止めた。彼女は幻影を切り裂いて急降下し、その鋭い爪は空虚な空気ではなく生身の肉を捉えた。","哈皮利用其尖锐的声波进行回声定位，找出了海市蜃楼背后的物理实体。她俯冲穿过阴影，利爪抓到的是温暖的血肉而非虚无的空气。","Гарпия использовала свои визжащие звуковые волны для эхолокации физического присутствия за миражом. Она спикировала сквозь тени, ее когти нашли тепло плоти вместо пустого воздуха.","La arpía usó sus chillonas ondas sónicas para ecolocalizar la presencia física detrás del espejismo. Se lanzó a través de las sombras, sus garras encontrando el calor de la carne en lugar de aire vacío.","A harpia usou suas ondas sonoras estridentes para ecolocalizar a presença física atrás da miragem. Ela mergulhou através das sombras, suas garras encontrando o calor da carne em vez de ar vazio.","Die Harpyie nutzte ihre kreischenden Schallwellen, um die physische Präsenz hinter der Fata Morgana zu orten. Sie stürzte durch die Schatten herab, und ihre Krallen fanden die Wärme von Fleisch anstelle von leerer Luft.","하피는 날카로운 음파를 이용해 신기루 뒤에 숨은 실체를 찾아냈습니다. 그녀는 그림자를 뚫고 급강하했고, 그녀의 발톱은 허공이 아닌 따뜻한 살점을 파고들었습니다."
"MSG_C_ILLUSION_I_WIN","The imp's own pranks were reflected back at it ten-fold. It became terrified of its own shadow, thinking it was a high demon. The prankster was driven mad by its own medicine.","インプの得意とした悪戯が、十倍の恐怖となって自身に跳ね返った。自らの影を上位の悪魔と誤認し、小悪魔は狂乱の果てに自滅した。人を欺く者は、最後には自らの幻想に食い尽くされた。","小恶魔擅长的恶作剧化作十倍的恐惧反弹到了自己身上。将自己的影子误认为上位恶魔，小恶魔在狂乱的最后自取灭亡。欺骗他人者，最终会被自己的幻想吞噬。","Собственные розыгрыши беса отразились на нем десятикратно. Он пришел в ужас от собственной тени, приняв ее за высшего демона. Проказник сошел с ума от собственного лекарства.","Las propias bromas del imp se reflejaron en él diez veces. Se aterrorizó de su propia sombra, pensando que era un demonio superior. El bromista se volvió loco por su propia medicina.","As próprias travessuras do imp voltaram-se contra ele dez vezes mais fortes. Ele ficou aterrorizado com a própria sombra, pensando ser um demônio superior. O pregador de peças foi levado à loucura pelo próprio remédio.","Die eigenen Streiche des Imps wurden zehnfach auf ihn zurückgeworfen. Er bekam Angst vor seinem eigenen Schatten und hielt ihn für einen hohen Dämon. Der Schelm wurde durch seine eigene Medizin in den Wahnsinn getrieben.","임프의 장난이 열 배의 공포가 되어 그 자신에게 되돌아갔습니다. 그는 자신의 그림자를 상급 악마로 착각해 겁에 질렸습니다. 장난꾸러기는 자신이 쓴 수법에 스스로 당해 미쳐버렸습니다."
"MSG_C_ILLUSION_J_WIN","The jelly's simple mind was overloaded by a barrage of fake sensations. It dissolved into a puddle, unable to distinguish self from illusion. The monster vanished into a dream of salt.","ジェリーの単純な思考は、洪水のように押し寄せる偽の感覚に耐えられなかった。自己と世界の境界を失い、怪物は音もなく冷たい液だまりへと溶け落ちた。形なき魔物は、塩の夢の中に消えた。","果冻怪那简单的思考无法承受洪水般涌来的虚假感觉。失去了自我与世界的边界，怪物无声地融化成了一滩冰冷的液体。无形之魔消失在了盐之梦中。","Простой разум желе был перегружен шквалом фальшивых ощущений. Оно растворилось в луже, не в силах отличить себя от иллюзии. Монстр исчез в сне из соли.","La mente simple de la gelatina se sobrecargó por un aluvión de sensaciones falsas. Se disolvió en un charco, incapaz de distinguir el yo de la ilusión. El monstruo se desvaneció en un sueño de sal.","A mente simples da gelatina foi sobrecarregada por uma barragem de sensações falsas. Ela dissolveu-se em uma poça, incapaz de distinguir o eu da ilusão. O monstro desapareceu em um sonho de sal.","Der einfache Geist des Gelees wurde durch eine Flut falscher Empfindungen überlastet. Es löste sich in einer Pfütze auf, unfähig, zwischen sich selbst und der Illusion zu unterscheiden. Das Monster verschwand in einem Traum aus Salz.","젤리의 단순한 지능은 쏟아지는 가짜 감각들에 과부하가 걸렸습니다. 자신과 환상을 구분하지 못한 채 결국 액체로 녹아내렸습니다. 괴물은 소금 같은 꿈속으로 사라졌습니다."
"MSG_C_ILLUSION_K_LOSS","The kobold's sense of smell was too refined to be fooled by visual trickery. It followed the scent of your sweat right to your position, snarling as it lunged from the darkness.","コボルドの嗅覚はあまりに鋭く、視覚的な小細工に騙されることはなかった。彼はあなたの汗の匂いを正確に追跡し、暗闇から牙を剥いて飛びかかってきた。","狗头人的嗅觉过于灵敏，无法被视觉诡计所欺骗。它循着你汗水的味道找准了你的位置，在猛扑出黑暗时发出了阵阵嘶吼。","Обоняние кобольда было слишком утонченным, чтобы его можно было обмануть визуальными уловками. Он проследовал по запаху вашего пота прямо к вашей позиции, рыча, когда бросился из темноты.","El sentido del olfato del kobold era demasiado refinado para dejarse engañar por trucos visuales. Siguió el olor de tu sudor directamente hasta tu posición, gruñendo mientras se lanzaba desde la oscuridad.","O olfato do kobold era refinado demais para ser enganado por truques visuais. Ele seguiu o cheiro do seu suor diretamente até a sua posição, rosnando ao saltar da escuridão.","Der Geruchssinn des Kobolds war zu verfeinert, um sich von visuellen Tricks täuschen zu lassen. Er folgte dem Geruch deines Schweißes direkt zu deiner Position und knurrte, als er aus der Dunkelheit hervorsprang.","코볼트의 후각은 시각적인 잔재주에 속기에는 너무나 예리했습니다. 그는 당신의 땀 냄새를 맡고 당신이 있는 곳을 정확히 찾아내어 어둠 속에서 으르렁거리며 덮쳤습니다."
"MSG_C_ILLUSION_L_WIN","The lizard's heat pits were fooled by decoy fireballs. It struck at shadows while the true threat closed in from the cold. The reptile's instinct was its undoing.","リザードの赤外線検知は、周囲に展開された擬似的な熱源に惑わされた。幻の熱に向かって牙を剥く間に、真の脅威が背後の冷気から奴を仕留めた。野生の直感こそが、最大の罠となった。","蜥蜴的红外线检测被周围展开的拟似热源所迷惑。正当它向着幻觉热源露出獠牙时，真正的威胁从背后的冷气中将其干掉。野性的直觉反倒成了最大的陷阱。","Тепловые ямки ящерицы были обмануты ложными огненными шарами. Она наносила удары по теням, пока истинная угроза приближалась из холода. Инстинкт рептилии погубил ее.","Las fosas térmicas del lagarto fueron engañadas por bolas de fuego señuelo. Atacó a las sombras mientras la verdadera amenaza se acercaba desde el frío. El instinto del reptil fue su perdición.","As covas térmicas do lagarto foram enganadas por bolas de fogo iscas. Ele atacou as sombras enquanto a verdadeira ameaça aproximava-se do frio. O instinto do réptil foi a sua ruína.","Die Wärmegruben der Eidechse wurden durch Scheinfeuerbälle getäuscht. Sie griff nach Schatten, während die wahre Bedrohung aus der Kälte näher rückte. Der Instinkt des Reptils war sein Untergang.","리자드의 열 감지 기관은 가짜 화염구에 속아 넘어갔습니다. 리자드가 그림자를 공격하는 사이 진짜 위협이 추위 속에서 다가왔습니다. 파충류의 본능이 스스로를 파멸로 이끌었습니다."
"MSG_C_ILLUSION_M_WIN","The mummy saw its ancient kingdom restored for a fleeting moment. It reached out for royalty, only to crumble into sand. Its eternal wandering ended in a cruel, beautiful lie.","マミーは刹那の間に、かつての栄華極まる王国の幻視を見た。玉座へ手を伸ばした瞬間、その肉体は数千年の時を越えて砂へと瓦解した。永遠の彷徨は、残酷なほど美しい嘘と共に終わった。","木乃伊在那一刹那看到了曾经繁荣至极的王国幻象。在向王座伸出手的瞬间，它的肉体跨越数千年时光崩解成了沙土。永恒的徘徊伴随着残酷而美丽的谎言结束了。","Мумия на миг увидела свое древнее королевство восстановленным. Она потянулась к величию, только чтобы рассыпаться в песок. Ее вечные странствия закончились жестокой, красивой ложью.","La momia vio su antiguo reino restaurado por un momento fugaz. Buscó la realeza, solo para desmoronarse en arena. Su eterno vagar terminó en una mentira cruel и hermosa.","A múmia viu o seu antigo reino restaurado por um momento fugaz. Ela buscou a realeza, apenas para desmoronar em areia. Seu eterno vagar terminou em uma mentira cruel e bela.","Die Mumie sah für einen flüchtigen Moment ihr altes Königreich wiederhergestellt. Sie griff nach der Herrlichkeit, nur um zu Sand zu zerfallen. Ihr ewiges Umherwandern endete in einer grausamen, schönen Lüge.","미라는 아주 잠깐 동안 자신의 고대 왕국이 재건된 환상을 보았습니다. 왕좌를 향해 손을 뻗었지만 결국 모래가 되어 흩어지고 말았습니다. 미라의 영원한 방랑은 잔인하고도 아름다운 거짓말과 함께 끝났습니다."
"MSG_C_ILLUSION_N_WIN","The naga was mesmerized by a reflection of her own beauty. She lost her focus and was struck down while admiring the phantom. The serpent's vanity led to its silent end.","ナーガは水面に映る、自身の完璧な美しさを模した幻影に心奪われた。警戒が感嘆に変わった隙を突かれ、美しき賢者は永遠の眠りについた。人面蛇の虚栄は、哀れな沈黙によって幕を閉じた。","纳迦被水面上倒映出的、模仿自身完美美貌的幻影夺走了心神。在警戒化为感叹的空档，美丽的贤者陷入了永眠。人面蛇的虚荣在一声可怜的沈默中落下了帷幕。","Нага была загипнотизирована отражением собственной красоты. Она потеряла концентрацию и была сражена, любуясь призраком. Тщеславие змеи привело к ее безмолвному концу.","La naga quedó hipnotizada por un reflejo de su propia belleza. Perdió su concentración и fue abatida mientras admiraba al fantasma. La vanidad de la serpiente la llevó a su fin silencioso.","A naga ficou hipnotizada pelo reflexo da própria beleza. Ela perdeu o foco e foi abatida enquanto admirava o fantasma. A vaidade da serpente levou ao seu fim silencioso.","Die Naga war fasziniert vom Spiegelbild ihrer eigenen Schönheit. Sie verlor ihre Konzentration und wurde niedergestreckt, während sie das Phantom bewunderte. Die Eitelkeit der Schlange führte zu ihrem lautlosen Ende.","나가는 자신의 아름다운 모습에 넋을 잃었습니다. 환상에 감탄하며 경계심을 늦춘 사이 나가는 쓰러졌습니다. 뱀의 허영심은 조용한 최후를 불러왔습니다."
"MSG_C_ILLUSION_O_LOSS","The orc closed its eyes and relied on the vibrations in the floor. It ignored the visual chaos entirely, delivering a single, earth-shaking blow to the spot where you stood panting.","オークは静かに目を閉じ、大地の微かな震えに意識を集中させた。視覚的な混乱を完全に遮断した彼の一撃は、息を切らして立ち尽くすあなたの真上から振り下ろされた。","兽人闭上双眼，依靠地板的震动进行定位。它完全无视了视觉上的混乱，对着你气喘吁吁伫立的地方降下了震天动地的一击。","Орк закрыл глаза и положился на вибрации пола. Он полностью проигнорировал визуальный хаос, нанеся единственный, сотрясающий землю удар в то место, где вы стояли, тяжело дыша.","El orco cerró los ojos и confió en las vibraciones del suelo. Ignoró por completo el caos visual, asestando un único golpe que sacudió la tierra en el lugar donde estabas jadeando.","O orc fechou os olhos e confiou nas vibrações do chão. Ele ignorou completamente o caos visual, desferindo um único golpe estrondoso no local onde você estava ofegante.","Der Ork schloss seine Augen und verließ sich auf die Vibrationen im Boden. Er ignorierte das visuelle Chaos vollständig und versetzte der Stelle, an der du keuchend standst, einen einzigen, erdbebenartigen Schlag.","오크는 눈을 감고 바닥의 진동에 집중했습니다 시각적인 혼란을 완전히 무시한 오크의 일격은 거칠게 숨을 몰아쉬며 서 있던 당신의 머리 위로 정확히 떨어졌습니다."
"MSG_C_ILLUSION_P_LOSS","The pixie giggled, seeing right through your clumsy magical constructs. She added her own layers to the illusion, trapping you in a hall of mirrors until you lost track of what was real.","ピクシーはクスクスと笑い、あなたの不器用な魔術の綻びを簡単に見破った。彼女は自ら幻影を上書きし、無限の鏡合わせの世界にあなたを閉じ込めて精神を崩壊させた。","小仙女咯咯笑着，一眼看穿了你那笨拙的魔法构造。她在幻术之上叠加了自己的幻术，将你困在了镜厅之中，直到你彻底分不清真实。","Пикси хихикнула, видя насквозь ваши неуклюжие магические конструкции. Она добавила свои собственные слои к иллюзии, заманив вас в ловушку в зеркальном зале, пока вы не потеряли связь с реальностью.","La duendecilla soltó una risita, viendo a través de tus torpes construcciones mágicas. Añadió sus propias capas a la ilusión, atrapándote en un salón de espejos hasta que perdiste la noción de lo que era real.","A fada deu uma risadinha, vendo através de suas construções mágicas desajeitadas. Ela adicionou suas próprias camadas à ilusão, prendendo você em um salão de espelhos até que você perdesse a noção do que era real.","Die Pixie kicherte und durchschaute deine tollpatschigen magischen Konstrukte. Sie fügte der Illusion ihre eigenen Schichten hinzu und fing dich in einem Spiegelkabinett ein, bis du den Überblick darüber verlort, was real war.","픽시는 당신의 서툰 마법 구조를 간파하고 낄낄거리며 웃었습니다. 그녀는 환상에 자신의 마법을 덧씌워 당신을 거울의 방에 가두었고, 당신은 무엇이 진짜인지 분간할 수 없게 되었습니다."
