"keys","en","ja","zh","ru","es","pt","de","ko"
"MSG_C_SPIRIT_L_LOSS","The Lizard's cold, emotionless eyes reflect your own fatigue. Your spirit sinks as you realize the reptile feels no pressure.","トカゲの冷たく無感情な瞳に、あなた自身の疲労が映し出されました。圧力の通じぬ冷血漢を前に、気力は減退していきます。","蜥蜴冰冷、毫无感情的眼睛反映了你自己的疲劳.当你意识到爬行动物感觉不到压力时，你的精神沉沦了。","Холодные, бесчувственные глаза ящерицы отражают вашу собственную усталость. Ваш дух падает, когда вы понимаете, что рептилия не чувствует давления.","Los ojos fríos y sin emociones del lagarto reflejan tu propia fatiga. Tu espíritu se hunda al darte cuenta de que el reptil no siente presión.","Os olhos frios e sem emoção do lagarto refletem seu próprio cansaço. Seu espírito afunda ao perceber que o réptil não sente pressão.","Die kalten, emotionslosen Augen der Eidechse spiegeln deine eigene Müdigkeit wider. Dein Geist sinkt, als du merkst, dass das Reptil keinen Druck verspürt.","도마뱀의 차갑고 무감각한 눈동자에 당신 자신의 피로가 비쳤습니다. 압박이 통하지 않는 냉혈한 앞에서 기력은 감퇴해 갑니다."
"MSG_C_SPIRIT_M_LOSS","The ancient curse emanating from the Mummy stifles your energy. Your spirit is slowly smothered by the dry, stifling air of the dead.","ミイラから放たれる太古の呪いが、あなたの活力を奪い去ります。死者の纏う乾いた空気に、精神が窒息しそうです。","木乃伊散发出来的古老诅咒抑制了你的能量.你的精神慢慢地被死者干燥、令人窒息的空气闷死了。","Древнее проклятие, исходящее от мумии, подавляет вашу энергию. Ваш дух медленно задыхается в сухом, удушливом воздухе мертвецов.","La antigua maldición que emana de la momia sofoca tu energía. Tu espíritu se asfixia lentamente por el aire seco y sofocante de los muertos.","A antiga maldição que emana da múmia sufoca sua energia. Seu espírito é lentamente sufocado pelo ar seco e sufocante dos mortos.","Der antike Fluch, der von der Mumie ausgeht, erstickt deine Energie. Dein Geist wird langsam von der trockenen, stickigen Luft der Toten erstickt.","미라에서 뿜어져 나오는 태고의 저주가 당신의 활력을 앗아갑니다. 죽은 자가 두른 마른 공기에 정신이 질식할 것 같습니다."
"MSG_C_SPIRIT_N_LOSS","The Naga's hypnotic movements lull your consciousness into a trap. Your mind wanders as your spiritual fire begins to dim.","ナーガの催眠的な動きによって、意識は深い霧の中に閉じ込められました。精神の火が弱まり、思考がどこまでも彷徨います。","纳迦催眠般的动作使你的意识陷入陷阱.当你的精神之火开始变暗时，你的心不在焉。","Гипнотические движения наги усыпляют ваше сознание, завлекая в ловушку. Ваш разум блуждает, когда ваш духовный огонь начинает гаснуть.","Los movimientos hipnóticos de la naga arrullan tu conciencia hacia una trampa. Tu mente vaga mientras tu fuego espiritual comienza a atenuarse.","Os movimentos hipnóticos da naga embalam sua consciência em uma armadilha. Sua mente vagueia enquanto seu fogo espiritual começa a diminuir.","Die hypnotischen Bewegungen der Naga lullen dein Bewusstsein in eine Falle. Dein Geist schweift ab, während dein spirituelles Feuer zu erlöschen beginnt.","나가의 최면적인 움직임에 의해 의식은 깊은 안개 속에 갇혔습니다. 정신의 불꽃이 약해지고 사고가 끝없이 방황합니다."
"MSG_C_SPIRIT_O_LOSS","The Orc's raw, violent power crushes your mental discipline. Your spirit break under the weight of its brutal, crushing blows.","オークの野蛮で暴力的な力が、鍛え上げた精神を蹂躙しました。無慈悲な打撃の重みに、心の糸がプツリと切れてしまいます。","兽人原始、暴力的力量粉碎了你的心理纪律.你的精神在它残暴、压碎性的打击下崩溃了。","Грубая, неистовая сила орка сокрушает вашу ментальную дисциплину. Ваш дух ломается под тяжестью его жестоких, сокрушительных ударов.","El poder crudo y violento del orco aplasta tu disciplina mental. Tu espíritu se quiebra bajo el peso de sus golpes brutales y aplastantes.","O poder bruto e violento do orc esmaga sua disciplina mental. Seu espírito quebra sob o peso de seus golpes brutais e esmagadores.","Die rohe, gewalttätige Kraft des Orks zermalmt deine geistige Disziplin. Dein Geist bricht unter dem Gewicht seiner brutalen, schmetternden Schläge.","오크의 야만적이고 폭력적인 힘이 단련된 정신을 유린했습니다. 무자비한 타격의 무게에 마음의 끈이 툭 끊어지고 맙니다."
"MSG_C_SPIRIT_P_LOSS","Glowing pixie dust fills your head with confusing visions. Your spirit dissipates into a colorful haze of magical tricks.","ピクシーの鱗粉が、あなたの脳内に混乱の色を散らしました。魔法の悪戯によって、精神は色鮮やかな霧へと霧散します。","闪闪发光的精灵粉尘让你的脑袋里充满了混乱的幻象.你的精神消散在五彩缤纷的魔法伎俩阴霾中。","Светящаяся пыльца пикси наполняет вашу голову запутанными видениями. Ваш дух рассеивается в красочной дымке магических трюков.","El polvo de pixie brillante llena tu cabeza con visiones confusas. Tu espíritu se disipa en una neblina colorida de trucos mágicos.","O pó de pixie brilhante enche sua cabeça com visões confusas. Seu espírito se dissipa em uma névoa colorida de truques mágicos.","Leuchtender Pixie-Staub füllt deinen Kopf mit verwirrenden Visionen. Dein Geist verfliegt in einem farbenfrohen Dunst aus magischen Tricks.","픽시의 인분이 당신의 두뇌 속에 혼란의 색을 뿌렸습니다. 마법의 장난에 의해 정신은 색색의 안개 속으로 흩어집니다."
"MSG_C_SPIRIT_Q_LOSS","The Coeurl's whiskers emit a steady hum that disrupts your brainwaves. Your focus is scattered by the low-frequency interference.","クアールの髭が放つ一定のハミングが、脳波を乱していきます。低周波の干渉によって、研ぎ澄まされた集中力は散り散りになりました。","寇力的胡须发出的稳定嗡嗡声扰乱了你的脑波.你的注意力被低频干扰分散了。","Усы керла издают ровный гул, который нарушает ваши мозговые волны. Ваша сосредоточенность рассеивается низкочастотными помехами.","Los bigotes del Coeurl emiten un zumbido constante que interrumpe tus ondas cerebrales. Tu enfoque se dispersa por la interferencia de baja frecuencia.","Os bigodes do Coeurl emitem um zumbido constante que interrompe suas ondas cerebrais. Seu foco é dispersado pela interferência de baixa frequência.","Die Schnurrhaare des Coeurls geben ein stetiges Summen ab, das deine Gehirnwellen stört. Dein Fokus wird durch die niederfrequente Interferenz zerstreut.","쿠알의 수염이 내뿜는 일정한 허밍이 뇌파를 교란합니다. 저주파 간섭에 의해 날카로웠던 집중력은 산산조각이 났습니다."
"MSG_C_SPIRIT_R_LOSS","The Rat gnaws at your resolve like it does a block of cheese. Your determination is eroded by its persistent, nagging presence.","ネズミはあなたの覚悟を、まるでチーズのようにかじり取っていきます。執拗で不快な存在感に、精神が削られていきました。","老鼠啃噬着你的决心，就像啃噬一块奶酪.你的决心被它持久、纠缠不休的存在侵蚀了。","Крыса грызет вашу решимость, как кусок сыра. Ваша решительность подтачивается ее стойким, назойливым присутствием.","La rata roe tu resolución como lo hace con un trozo de queso. Tu determinación se erosiona por su presencia persistente y molesta.","O rato rói sua resolução como faz com um bloco de queijo. Sua determinação é corroída por sua presença persistente e incômoda.","Die Ratte nagt an deiner Entschlossenheit wie an einem Stück Käse. Deine Zielstrebigkeit wird durch ihre hartnäckige, quälende Präsenz untergraben.","쥐는 당신의 각오를 마치 치즈처럼 갉아먹습니다. 집요하고 불쾌한 존재감에 정신이 깎여 나갔습니다."
"MSG_C_SPIRIT_S_LOSS","Every time you rally your spirit, it gets absorbed into the Slime's gooey body. Your mental energy is drained by the mindless ooze.","気合を入れ直すたび、それはスライムの粘着質な体に吸収されてしまいます。意思なき泥濘に、精神エネルギーは枯渇しました。","每当你重振精神，它都会被粘液粘稠的身体吸收.你的精神能量被这无心的软泥耗尽了。","Каждый раз, когда вы собираете свой дух, он поглощается вязким телом слизня. Ваша ментальная энергия истощается бессмысленной слизью.","Cada vez que reúnes tu espíritu, este es absorbido por el cuerpo pegajoso del limo. Tu energía mental es drenada por el lodo sin mente.","Cada vez que você recupera seu espírito, ele é absorvido pelo corpo gosmento do slime. Sua energia mental é drenada pela lama irracional.","Jedes Mal, wenn du deinen Geist sammelst, wird er vom klebrigen Körper des Schleims absorbiert. Deine geistige Energie wird von dem sinnlosen Schlamm aufgezehrt.","기합을 다시 넣을 때마다 그것은 슬라임의 끈적이는 몸에 흡수되어 버립니다. 의지 없는 진흙탕 속에서 정신 에너지는 고갈되었습니다."
"MSG_C_SPIRIT_T_LOSS","The Troll's massive presence makes your willpower seem insignificant. Your spirit shrinks in the shadow of the giant's overwhelming girth.","トロールの圧倒的な巨躯を前に、意志の力など無力に等しく感じられます。巨人の影に飲み込まれ、あなたの精神は縮こまりました。","巨魔巨大的存在感让你意志力显得微不足道.你的精神在巨人压倒性的腰围阴影下萎缩了。","Массивное присутствие тролля делает вашу силу воли незначительной. Ваш дух сжимается в тени подавляющего величия гиганта.","La presencia masiva del troll hace que tu fuerza de voluntad parezca insignificante. Tu espíritu se encoge a la sombra de la abrumadora corpulencia del gigante.","A presença massiva do troll faz sua força de vontade parecer insignificante. Seu espírito encolhe na sombra da circunferência esmagadora do gigante.","Die massive Präsenz des Trolls lässt deine Willenskraft unbedeutend erscheinen. Dein Geist schrumpft im Schatten des überwältigenden Umfangs des Riesen.","트롤의 압도적인 거구 앞에서 의지력 따위는 무력하게 느껴집니다. 거인의 그림자에 삼켜져 당신의 정신은 위축되었습니다."
"MSG_C_SPIRIT_U_LOSS","The aura of the grave chills your soul to the core. Your spirit struggles to stay alight in the presence of unholy death.","墓場の冷気が、あなたの魂を芯まで凍らせました。不浄なる死を前に、精神の残り火を絶やさぬことすら困難です。","坟墓的气息让你的灵魂感到刺骨的寒冷。在邪恶的死亡面前，你的精神难以保持明亮。","Аура могилы леденит вашу душу до глубины. Ваш дух изо всех сил пытается остаться зажженным в присутствии нечестивой смерти.","El aura de la tumba hiela tu alma hasta el núcleo. Tu espíritu lucha por mantenerse encendido ante la presencia de la muerte impía.","A aura da sepultura gela sua alma até o âmago. Seu espírito luta para permanecer aceso na presença da morte profana.","Die Aura des Grabes lässt deine Seele bis ins Mark erstarren. Dein Geist kämpft darum, angesichts des unheiligen Todes am Leben zu bleiben.","무덤의 기운이 당신의 영혼을 뼛속까지 얼립니다. 부정한 죽음 앞에서 당신의 정신은 불씨를 꺼뜨리지 않기 위해 발버둥 칩니다."
"MSG_C_SPIRIT_V_LOSS","The Vampire's aristocratic arrogance makes your efforts feel petty. Your spirit is drained as you fall under its dark, charismatic gaze.","吸血鬼の高慢な傲慢さが、努力を虚しいものへと変えてしまいます。闇のカリスマに見つめられ、精神の活力が吸い取われていきました。","吸血公爵贵族般的傲慢让你的努力显得微不足道。当你落入它黑暗、充满魅力的注視中时，你的精神被抽干了。","Аристократическое высокомерие Вампира заставляет ваши усилия казаться ничтожными. Ваш дух истощается, когда вы попадаете под его темный, харизматичный взгляд.","La arrogancia aristocrática del Vampiro hace que tus esfuerzos parezcan insignificantes. Tu espíritu se agota al caer bajo su mirada oscura y carismática.","A arrogância aristocrática do Vampiro faz com que seus esforços pareçam mesquinhos. Seu espírito é drenado enquanto você cai sob seu olhar sombrio e carismático.","Die aristokratische Arroganz des Vampirs lässt deine Bemühungen unbedeutend erscheinen. Dein Geist wird entzogen, während du seinem dunklen, charismatischen Blick verfällst.","뱀파이어의 귀족적인 오만함이 당신의 노력을 하찮게 만듭니다. 그의 어둡고 카리스마 넘치는 시선 아래 당신의 정신은 소진되어 갑니다."
"MSG_C_SPIRIT_W_LOSS","The Wolf's predatory growl vibrates through your diaphragm, shaking your center. Your spirit falters before the primal hunger of the beast.","狼の低いうなり声が横隔膜を震わせ、体の芯を揺さぶります。獣の根源的な飢えを前に、あなたの気圧されてしまいました。","狼的捕食性咆哮震动了你的横隔膜，动摇了你的中心。在野兽原始的饥饿面前，你的精神动摇了。","Хищное рычание волка вибрирует в вашей диафрагме, сотрясая вашу сущность. Ваш дух колеблется перед первобытным голодом зверя.","El gruñido depredador del Lobo vibra a través de tu diafragma, sacudiendo tu centro. Tu espíritu flaquea ante el hambre primordial de la bestia.","O rosnado predatório do Lobo vibra através do seu diafragma, abalando o seu centro. Seu espírito vacila diante da fome primordial da besta.","Das raubtierhafte Knurren des Wolfes vibriert durch dein Zwerchfell und erschüttert dein Innerstes. Dein Geist gerät ins Wanken angesichts des urzeitlichen Hungers der Bestie.","늑대의 포식적인 으르렁거림이 횡격막을 울리며 중심을 흔듭니다. 야수의 근원적인 굶주림 앞에 당신의 정신이 흔들립니다."
"MSG_C_SPIRIT_X_LOSS","The cosmic dread radiating from Xalthis is beyond human comprehension. Your spirit shatters as you glimpse the vast emptiness within.","ザルシスの放つ宇宙的な恐怖は、人の理解を超えています。その内なる虚無を垣間見ただけで、精神は砕け散ってしまいました。","札尔西斯发出的宇宙恐惧超乎人类的理解。当你瞥见其中巨大的空虚时，你的精神破碎了。","Космический ужас, исходящий от Ксалтиса, недоступен человеческому пониманию. Ваш дух разбивается вдребезги, когда вы заглядываете в огромную пустоту внутри.","El pavor cósmico que emana de Xalthis supera la comprensión humana. Tu espíritu se hace añicos al vislumbrar el vasto vacío interior.","O pavor cósmico que emana de Xalthis está além da compreensão humana. Seu espírito se estraçalha quando você vislumbra o vasto vazio interior.","Der kosmische Schrecken, der von Xalthis ausgeht, übersteigt das menschliche Verständnis. Dein Geist zerbricht, als du einen Blick in die ungeheure Leere im Inneren wirfst.","잘시스에게서 뿜어져 나오는 우주적인 공포는 인간의 이해를 넘어섭니다. 그 내면의 광대한 허무를 엿본 순간 당신의 정신은 산산조각 납니다."
"MSG_C_SPIRIT_Y_LOSS","The biting cold of the Yeti's territory numbs your mental focus. Your spirit starts to freeze, unable to maintain its warmth in the blizzard.","イエティの住まう極寒の空気が、思考を麻痺させていきます。雪嵐の中で熱を保てず、あなたの精神は凍りつき始めました。","雪男领地刺骨的寒冷使你的精神集中变得麻木。你的精神开始冻结，无法在暴风雪中保持温暖。","Пронизывающий холод территории Йети притупляет вашу ментальную сосредоточенность. Ваш дух начинает замерзать, будучи не в силах сохранить тепло в метели.","El frío punzante del territorio del Yeti entumece tu enfoque mental. Tu espíritu comienza a congelarse, incapaz de mantener su calor en la ventisca.","O frio cortante do território do Yeti entorpece seu foco mental. Seu espírito começa a congelar, incapaz de manter o calor na nevasca.","Die beißende Kälte des Yeti-Territoriums betäubt deinen geistigen Fokus. Dein Geist beginnt zu gefrieren, unfähig, seine Wärme im Schneesturm zu bewahren.","예티 영토의 살을 어리는 추위가 당신의 정신 집중을 마비시킵니다. 눈보라 속에서 온기를 유지하지 못한 채 당신의 정신은 얼어붙기 시작합니다."
"MSG_C_SPIRIT_Z_LOSS","The relentless, mindless shuffling of the Zombie erodes your sanity. Your spirit is exhausted by the unending horror of the living dead.","ゾンビの絶え間ない足音が、あなたの正気を少しずつ削り取ります。終わりのない死者の恐怖に、精神は疲れ果ててしまいました。","僵尸无情、漫无目的的拖沓动作侵蚀了你的神志。活死人无止境的恐怖耗尽了你的精神。","Неумолимое, бездумное шарканье Зомби подтачивает ваш рассудок. Ваш дух истощен бесконечным ужасом живых мертвецов.","El arrastrar de pies implacable y sin sentido del Zombie erosiona tu cordura. Tu espíritu está agotado por el horror interminable de los muertos vivientes.","O arrastar de pés implacável e irracional do Zumbi corrói sua sanidade. Seu espírito está exausto pelo horror interminável dos mortos-vivos.","Das unerbittliche, geistlose Schlurfen des Zombies untergräbt deinen Verstand. Dein Geist ist erschöpft vom unendlichen Horror der lebenden Toten.","좀비의 끊임없고 멍한 발소리가 당신의 제정신을 갉아먹습니다. 살아있는 시체의 끝없는 공포에 당신의 정신은 기진맥진합니다."
"MSG_C_SHOCK_A_WIN","The ants are caught in an electric field. Their nervous systems scramble instantly.","蟻たちが電磁場の餌食になる。その神経系は瞬時に焼き切られた。","蚂蚁们被卷入电磁场。它们的神经系统瞬间崩溃。","Муравьи попали в электрическое поле. Их нервные системы мгновенно выходят из строя.","Las hormigas quedan atrapadas en un campo eléctrico. Sus sistemas nerviosos colapsan instantáneamente.","As formigas são presas em um campo elétrico. Seus sistemas nervosos embaralham-se instantaneamente.","Die Ameisen sind in einem elektrischen Feld gefangen. Ihre Nervensysteme werden sofort zerstört.","개미들이 전기장에 갇혔습니다. 그들의 신경계는 즉시 타버립니다."
"MSG_C_SHOCK_B_WIN","A high-voltage discharge hits the bat mid-flight. It falls like a stone to the ground.","高電圧の放電が飛行中の蝙蝠を直撃する。石のように地面へと落下した。","高压放电击中了飞行中的蝙蝠。它像石头一样掉在地上。","Высоковольтный разряд поражает летучую мышь в полете. Она камнем падает на землю.","Una descarga de alto voltaje golpea al murciélago en pleno vuelo. Cae como una piedra al suelo.","Uma descarga de alta voltagem atinge o morcego no meio do voo. Ele cai como uma pedra no chão.","Eine Hochspannungsentladung trifft die Fledermaus im Flug. Sie fällt wie ein Stein zu Boden.","고전압 방전이 비행 중인 박쥐를 직격합니다. 박쥐는 돌처럼 땅으로 떨어집니다."
"MSG_C_SHOCK_C_WIN","Lightning pulses through the snake's scales. It curls into a stiff, charred knot.","雷光が蛇の鱗を駆け抜ける。炭化した塊となって動かなくなった。","电光穿过蛇的鳞片。它蜷缩成一个焦黑的硬结。","Молния проходит сквозь чешую змеи. Она сворачивается в жесткий обугленный узел.","Un rayo pulsa a través de las escamas de la serpiente. Se enrolla en un nudo rígido y carbonizado.","Relâmpagos pulsam através das escamas da cobra. Ela se enrola em um nó rígido e carbonizado.","Blitze pulsieren durch die Schuppen der Schlange. Sie rollt sich zu einem steifen, verkohlten Knoten zusammen.","번개가 뱀의 비늘을 타고 흐릅니다. 뱀은 까맣게 탄 채 딱딱하게 굳어버립니다."
"MSG_C_SHOCK_D_WIN","A massive arc of energy grounds through the dragon. Its mighty wings twitch in agony.","巨大な電弧が龍の巨体を貫く。誇り高き翼が苦痛に痙攣した。","巨大的电弧贯穿了龙的躯体。它那双巨大的翅膀因痛苦而抽搐。","Массивная дуга энергии проходит сквозь дракона. Его могучие крылья дергаются в агонии.","Un arco masivo de energía atraviesa al dragón. Sus poderosas alas se agitan en agonía.","Um arco maciço de energia atravessa o dragão. Suas asas poderosas tremem em agonia.","Ein gewaltiger Lichtbogen entlädt sich durch den Drachen. Seine mächtigen Flügel zucken in Qualen.","거대한 에너지 호가 용을 관통합니다. 용의 거대한 날개가 고통으로 경련합니다."
"MSG_C_SHOCK_E_WIN","Static electricity ignites the dry leaves of the Ent. It becomes a localized wildfire.","静電気がエントの枯葉に引火する。小さな山火事となって燃え上がった。","静电点燃了树人的枯叶。它变成了一场局部森林火灾。","Статическое электричество воспламеняет сухие листья Энта. Начинается локальный лесной пожар.","La electricidad estática incendia las hojas secas del Ent. Se convierte en un incendio forestal localizado.","A eletricidade estática incendeia as folhas secas do Ent. Torna-se um incêndio florestal localizado.","Statische Elektrizität entzündet die trockenen Blätter des Ents. Es kommt zu einem lokalen Waldbrand.","정전기가 엔트의 마른 잎에 불을 붙입니다. 국지적인 산불이 발생합니다."
"MSG_C_SHOCK_F_WIN","The fly's wings are fused together by the spark. It becomes a mere grounded speck.","火花が蠅の羽を融解させ、接着する。もはや飛ばぬただの点と化した。","火花熔化并粘住了苍蝇的翅膀。它变成了一个再也无法飞行的黑点。","Искры сплавляют крылья мухи. Она становится просто приземленной точкой.","Las alas de la mosca se funden por la chispa. Se convierte en una mera mota en el suelo.","As asas da mosca são fundidas pela faísca. Ela se torna um mero ponto no chão.","Die Flügel der Fliege werden durch den Funken verschmolzen. Sie wird zu einem bloßen Punkt am Boden.","불꽃이 파리의 날개를 녹여 붙여버립니다. 파리는 더 이상 날지 못하는 바닥의 점이 됩니다."
"MSG_C_SHOCK_G_WIN","The goblin's metal jewelry attracts a fatal bolt. It convulses as current flows through.","ゴブリンの鉄細工が雷を呼び寄せる。電流が体中を駆け、激しく悶絶した。","哥布林的铁质饰品引来了致残的雷击。电流流过全身使它剧烈抽搐。","Металлические украшения гоблина притягивают роковой разряд. Он бьется в конвульсиях, когда по нему проходит ток.","La joyería de metal del goblin atrae un rayo fatal. Convulsiona mientras la corriente fluye a través de él.","As joias de metal do goblin atraem um raio fatal. Ele entra em convulsão enquanto a corrente flui através dele.","Der Metallschmuck des Goblins zieht einen tödlichen Blitz an. Er windet sich in Krämpfen, während der Strom durch ihn fließt.","고블린의 금속 장신구가 치명적인 낙뢰를 끌어당깁니다. 전류가 몸을 타고 흐르자 고블린은 격렬하게 경련합니다."
"MSG_C_SHOCK_H_WIN","The harpy's feathers act as perfect conductors. It is jolted out of the stormy sky.","ハーピーの羽が完璧な導体となる。嵐のような衝撃が、空からそれを叩き落した。","哈比的羽毛成了完美的导体。它被狂暴的电击从空中推落。","Перья гарпии действуют как идеальные проводники. Ее выбивает из штормового неба.","Las plumas de la arpía actúan como conductores perfectos. Es sacudida fuera del cielo tormentoso.","As penas da harpia agem como condutores perfeitos. Ela é sacudida para fora do céu tempestuoso.","Die Federn der Harpie fungieren als perfekte Leiter. Sie wird aus dem stürmischen Himmel geschleudert.","하피의 깃털이 완벽한 도체 역할을 합니다. 하피는 폭풍우 치는 하늘에서 아래로 튕겨 나갑니다."
"MSG_C_SHOCK_I_WIN","Electric pulses disrupt the imp's chaotic magic. It fizzles out in a puff of ozone.","電磁パルスがインプの魔力を乱す。オゾンの臭いと共に、その存在が霧散した。","电磁脉冲打乱了小恶魔的混乱魔法。它在臭氧的烟雾中消散。","Электрические импульсы нарушают хаотичную магию беса. Он исчезает в облаке озона.","Pulsos eléctricos interrumpen la magia caótica del imp. Se desvanece en una bocanada de ozono.","Pulsos elétricos interrompem a magia caótica do imp. Ele se desvanece em uma nuvem de ozônio.","Elektrische Impulse stören die chaotische Magie des Imps. Er verpufft in einer Ozonwolke.","전기 펄스가 임프의 혼돈 마법을 방해합니다. 임프는 오존 냄새와 함께 안개처럼 사라집니다."
"MSG_C_SHOCK_J_WIN","The electric current disperses perfectly through the jelly. It solidifies into a rubbery mass.","電流がジェリーの全身に効率よく分散する。ゴムのような塊となって硬直した。","电流在胶状体中完美扩散。它凝固成一个橡胶块。","Электрический ток идеально рассеивается в желе. Оно застывает в резиновую массу.","La corriente eléctrica se dispersa perfectamente a través de la gelatina. Se solidifica en una masa gomosa.","A corrente elétrica dispersa-se perfeitamente através da geleia. Ela solidifica-se em uma massa de borracha.","Der elektrische Strom verteilt sich perfekt im Gelee. Es erstarrt zu einer gummiartigen Masse.","전류가 젤리 전체로 완벽하게 퍼집니다. 젤리는 고무 덩어리처럼 딱딱하게 굳어버립니다."
"MSG_C_SHOCK_K_WIN","A calculated spark hits the kobold's wet nose. It squeals before falling unconscious.","計算された火花がコボルドの鼻先を撃つ。悲鳴を上げる暇もなく意識を失った。","计算精准的火花击中了小狗头人的湿鼻子。它在昏迷前发出了尖叫。","Расчетливая искра попадает в мокрый нос кобольда. Он визжит, прежде чем упасть без сознания.","Una chispa calculada golpea la nariz húmeda del kobold. Chilla antes de caer inconsciente.","Uma faísca calculada atinge o nariz úmido do kobold. Ele guincha antes de cair inconsciente.","Ein berechneter Funke trifft die nasse Nase des Kobolds. Er quiekt, bevor er bewusstlos umfällt.","의도된 불꽃이 코볼트의 젖은 코를 때립니다. 코볼트는 비명을 지르기도 전에 의식을 잃습니다."
"MSG_C_SHOCK_L_WIN","The cold-blooded lizard is forced into a metabolic shock. It lies motionless in the dust.","冷血なトカゲが代謝ショックに陥る。塵の中で動かぬ抜け殻となった。","冷血蜥蜴陷入了代谢性休克。它一动不动地躺在尘土中。","Хладнокровная ящерица впадает в метаболический шок. Она неподвижно лежит в пыли.","El lagarto de sangre fría se ve obligado a entrar en un choque metabólico. Yace inmóvil en el polvo.","O lagarto de sangue frio é forçado a um choque metabólico. Ele jaz imóvel na poeira.","Die kaltblütige Eidechse wird in einen Stoffwechselschock versetzt. Sie liegt regungslos im Staub.","냉혈 동물인 도마뱀은 대사 쇼크 상태에 빠집니다. 도마뱀은 먼지 속에서 미동도 없이 누워 있습니다."
"MSG_C_SHOCK_M_WIN","The ancient wrappings of the mummy trap the static. It is scorched from within.","ミイラの古びた包帯が静電気を溜め込む。内部からジリジリと焼き尽くされた。","木乃伊古老的绷带困住了静电。它从内部被烤焦。","Древние обмотки мумии задерживают статику. Она подгорает изнутри.","Las antiguas vendas de la momia atrapan la estática. Se chamusca desde dentro.","As antigas bandagens da múmia prendem a estática. Ela é queimada por dentro.","Die alten Bandagen der Mumie fangen die Statik ein. Sie wird von innen verbrannt.","미라의 오래된 붕대가 정전기를 가둡니다. 미라는 내부에서부터 타 들어갑니다."
"MSG_C_SHOCK_N_WIN","Current surges through the naga's long, wet body. It thrashs wildly before going limp.","長大なナーガの体が電流を受け止める。激しく暴れた後、力なく横たわった。","电流激荡在娜迦长而湿润的躯体上。它疯狂挣扎后瘫软在地上。","Ток проходит через длинное мокрое тело наги. Она дико бьется, прежде чем обмякнуть.","La corriente recorre el largo y húmedo cuerpo de la naga. Se sacude violentamente antes de quedar inerte.","A corrente percorre o corpo longo e úmido da naga. Ela debate-se violentamente antes de ficar inerte.","Strom schießt durch den langen, nassen Körper der Naga. Sie windet sich wild, bevor sie schlaff wird.","전류가 나가의 길고 젖은 몸을 타고 흐릅니다. 나가는 거칠게 몸부림치다 축 처집니다."
"MSG_C_SHOCK_O_WIN","The orc's iron armor becomes a death trap. He is baked in his own protection.","オークの鉄鎧が死の罠と化す。自慢の防具の中で、その肉体は焼き焦げた。","兽人的铁甲变成了死亡陷阱。他在自己的盔甲中被烤焦了。","Железные доспехи орка становятся смертельной ловушкой. Он запекается в собственной защите.","La armadura de hierro del orco se convierte en una trampa mortal. Se hornea en su propia protección.","A armadura de ferro do orc torna-se uma armadilha mortal. Ele é assado em sua própria proteção.","Die Eisenrüstung des Orks wird zur Todesfalle. Er wird in seinem eigenen Schutz geröstet.","오크의 철갑옷이 죽음의 덫이 됩니다. 오크는 자신의 방어구 안에서 타버립니다."
"MSG_C_SHOCK_P_WIN","Static discharge overloads the pixie's tiny heart. It drifts down like a spent ember.","静電放電がピクシーの小さな心臓を直撃した。燃え滓のようになって地面へ漂う。","静电放电让小精灵微小的心脏超负荷。它像燃尽的余烬一样飘落。","Статический разряд перегружает крошечное сердце пикси. Она опускается вниз, как догоревшая искра.","La descarga estática sobrecarga el diminuto corazón de la pixie. Se desliza hacia abajo como una brasa agotada.","A descarga estática sobrecarrega o minúsculo coração da pixie. Ela flutua para baixo como uma brasa gasta.","Statische Entladung überlastet das winzige Herz der Pixie. Sie sinkt wie eine erloschene Glut zu Boden.","정전기 방전이 픽시의 작은 심장에 과부하를 줍니다. 픽시는 다 타버린 불씨처럼 바닥으로 떨어집니다."
"MSG_C_SHOCK_Q_WIN","The magical energies of the Coeurl are short-circuited. It vanishes in a flash of white.","クアールの魔力が短絡を起こす。白光の炸裂と共に、その姿は消え去った。","灵猫的魔力发生了短路。它在白光的闪现中消失了。","Магическая энергия Керла закорачивается. Он исчезает в белой вспышке.","Las energías mágicas del Coeurl se cortocircuitan. Se desvanece en un destello blanco.","As energias mágicas do Coeurl entram em curto-circuito. Ele desaparece em um flash branco.","Die magischen Energien des Coeurls werden kurzgeschlossen. Er verschwindet in einem weißen Blitz.","쿠알의 마력 에너지가 합선을 일으킵니다. 쿠알은 하얀 섬광과 함께 사라집니다."
"MSG_C_SHOCK_R_WIN","A focused zap stops the rat's racing heart. It completes its final, twitching sprint.","集束した放電が鼠の鼓動を止める。最後の一蹴りの後、静寂が訪れた。","聚焦的电击停止了老鼠狂跳的心。它完成了最后一次抽搐般的冲刺。","Сфокусированный разряд останавливает бешено бьющееся сердце крысы. Она завершает свой последний, дергающийся спринт.","Un chispazo enfocado detiene el corazón acelerado de la rata. Completa su sprint final con espasmos.","Um choque focado para o coração acelerado do rato. Ele completa seu sprint final e trêmulo.","Ein gezielter Schlag stoppt das rasende Herz der Ratte. Sie vollendet ihren letzten, zuckenden Sprint.","집중된 전기가 쥐의 빠르게 뛰는 심장을 멈춥니다. 쥐는 경련 섞인 마지막 질주를 끝으로 멈춰 섭니다."
