"keys","en","ja","zh","ru","es","pt","de","ko"
"MSG_C_LASERPOINTER_M_LOSS","The mummy's bandages absorbed the laser's heat without igniting and the ancient curse reflected the beam back through the air. The rebounded light charred a hole in your own sleeve and the undead kept advancing.","マミーの包帯はレーザーの熱を燃えずに吸収し、古代の呪いがビームを空中へ跳ね返した。反射光があなた自身の袖に穴を焦がし、不死者はそのまま前進し続けた。","木乃伊的绷带吸收了激光的热量却没有燃烧，古老的诅咒将光束反弹回了空中。反射光在你自己的袖子上烧出一个洞，而不死者继续朝你走来。","Бинты мумии поглотили тепло лазера, не воспламенившись, а древнее проклятие отразило луч обратно. Отраженный свет прожег дыру в вашем рукаве, а нежить продолжала наступать.","Las vendas de la momia absorbieron el calor del láser sin encenderse y la antigua maldición reflejó el rayo de vuelta a través del aire. La luz rebotada carbonizó un agujero en tu propia manga y el no muerto siguió avanzando.","As ligaduras da múmia absorveram o calor do laser sem inflamar e a maldição antiga refletiu o feixe de volta pelo ar. A luz refletida carbonizou um buraco na sua própria manga e o morto-vivo continuou a avançar.","Die Bandagen der Mumie absorbierten die Hitze des Lasers, ohne sich zu entzünden, und der uralte Fluch reflektierte den Strahl zurück durch die Luft. Das zurückgeworfene Licht verkohlte ein Loch in Ihren eigenen Ärmel, und der Untote rückte weiter vor.","미라의 붕대는 레이저의 열을 타지 않고 흡수했고, 고대의 저주가 광선을 공중으로 튕겨냈습니다. 반사된 빛이 당신의 소매에 구멍을 냈고, 불사자는 그대로 계속 전진했습니다."
"MSG_C_LASERPOINTER_N_WIN","The laser beam perfectly reflected off the Naga's smooth scales into its own eyes and permanently blinded the monster in its moment of attack.","レーザーの光がナーガの滑らかな鱗で完璧に反射し、襲いかかる怪物の目へと突き刺さった。光を奪われた巨体は、のたうち回りながら敗走した。","激光束完美地从娜迦光滑的鳞片反射到它自己的眼睛里，在它攻击的瞬间使其永久失明。","Лазерный луч идеально отразился от гладкой чешуи наги прямо ей в глаза, навсегда ослепив монстра в момент атаки.","El rayo láser se reflejó perfectamente en las escamas suaves de la naga hacia sus propios ojos y cegó permanentemente al monstruo en su momento de ataque.","O feixe de laser refletiu perfeitamente nas escamas lisas da naga para os seus próprios olhos e cegou permanentemente o monstro no seu momento de ataque.","Der Laserstrahl reflektierte perfekt an den glatten Schuppen der Naga in ihre eigenen Augen und blendete das Monster im Moment seines Angrifts dauerhaft.","레이저 빛이 나가의 매끄러운 비늘에 완벽하게 반사되어 습격해 오던 괴물의 눈에 박혔습니다. 빛을 잃은 거구는 몸부림치며 패주했습니다."
"MSG_C_LASERPOINTER_O_WIN","You precisely targeted the orc's pressure points with the high-intensity heat ray causing its massive muscular structure to collapse instantly.","高出力の熱線をオークの急所へと正確に照射した。鋼のような筋肉の鎧は一瞬で崩れ、巨体は大地にひれ伏した。","你用高强度热射线精确瞄准了兽人的压力点，导致其庞大的肌肉结构瞬间崩溃。","Вы точно нацелили высокоинтенсивный тепловой луч на болевые точки орка, что привело к мгновенному коллапсу его массивной мышечной структуры.","Apuntaste con precisión a los puntos de presión del orco con el rayo de calor de alta intensidad, causando que su enorme estructura muscular colapsara instantáneamente.","Alvejou com precisão os pontos de pressão do orc com o raio de calor de alta intensidade, fazendo com que a sua enorme estrutura muscular colapsasse instantaneamente.","Sie haben die Druckpunkte des Orks mit dem hochintensiven Hitzestrahl präzise ins Visier genommen, was dazu führte, dass seine massive Muskelstruktur augenblicklich zusammenbrach.","고출력 열선으로 오크의 급소를 정확히 조준하여 거대한 근육 조직을 순식간에 붕괴시켰습니다."
"MSG_C_LASERPOINTER_P_LOSS","The pixie used her dust to scatter the laser into a kaleidoscope of mesmerizing colors, luring you into a daze while she struck from the shadows.","ピクシーが粉を使い、レーザーの光を魅惑的な色の万華鏡へと変えてしまった。あなたがその美しさに目を奪われている隙に、彼女は影から致命的な一撃を放った。","小精灵用她的粉末将激光散射成万花筒般迷人的色彩，诱使你发呆，而她则从阴影中发起攻击。","Пикси использовала свою пыльцу, чтобы рассеять лазер в калейдоскоп завораживающих цветов, вводя вас в оцепенение, пока она наносила удар из тени.","La pixie usó su polvo para dispersar el láser en un calidoscopio de colores fascinantes, distrayéndote mientras ella atacaba desde las sombras.","A pixie usou o seu pó para dispersar o laser num caleidoscópio de cores fascinantes, atraindo-o para um torpor enquanto ela atacava das sombras.","Die Pixie benutzte ihren Staub, um den Laser in ein Kaleidoskop aus faszinierenden Farben zu zerstreuen, was Sie in Benommenheit versetzte, während sie aus dem Schatten heraus angriff.","픽시가 가루를 사용해 레이저 빛을 매혹적인 색깔의 만화경으로 바꾸어 놓았습니다. 당신이 그 아름다움에 넋을 잃은 사이, 그녀는 어둠 속에서 치명적인 일격을 날렸습니다."
"MSG_C_LASERPOINTER_Q_WIN","The laser pointer functioned as an optical surge protector and neutralized the coeurl's lightning before it could reach you.","レーザーポインターが光学的なサージ保護器として機能し、クアールの放った雷撃を中和して消滅させた。無防備な怪物を光の刃が貫いた。","激光笔充当了光学浪涌保护器，在科阿尔的闪电击中你之前将其中和。","Лазерная указка сработала как оптический сетевой фильтр и нейтрализовала молнию куэрла до того, как она достигла вас.","El puntero láser funcionó como un protector contra sobretensiones óptico y neutralizó el rayo del coeurl antes de que pudiera alcanzarte.","O ponteiro laser funcionou como um protetor contra sobretensões ótico e neutralizou o relâmpago do coeurl antes que este o pudesse atingir.","Der Laserpointer fungierte als optischer Überspannungsschutz und neutralisierte die Blitze des Coeurls, bevor sie Sie erreichen konnten.","레이저 포인터가 광학 서지 보호기 역할을 하여 쿠알의 번개를 당신에게 닿기 전에 중화시켜 소멸시켰습니다. 무방비 상태의 괴물을 빛의 칼날이 꿰뚫었습니다."
"MSG_C_LASERPOINTER_R_WIN","You swept the high-intensity beam across the floor creating a burning line of fire that the rat swarm could not cross. The few that tried were instantly incinerated while the rest fled in terror.","床に向けて高出力のレーザーを水平に掃射し、ラットの群れが越えられない「火の境界線」を作り出した。強行突破を図った数匹は一瞬で焼き尽くされ、残りは恐怖に駆られて逃げ出した。","你对着地面水平扫出高强度激光，制造出了一条老鼠群无法逾越的“火之源泉”。几只试图强行突破的老鼠瞬间被烧成了灰烬，其余的则被恐惧驱赶而逃。","Вы провели высокоинтенсивным лучом по полу, создав горящую линию огня, которую стая крыс не могла пересечь. Те немногие, что попытались, были мгновенно испепелены, а остальные в ужасе бежали.","Pasaste el haz de alta intensidad por el suelo creando una línea de fuego ardiente que la plaga de ratas no pudo cruzar. Las pocas que lo intentaron fueron incineradas instantáneamente mientras el resto huía aterrorizado.","Varreu o chão com o feixe de alta intensidade, criando uma linha de fogo ardente que o enxame de ratos não conseguiu atravessar. Os poucos que tentaram foram instantaneamente incinerados, enquanto os restantes fugiram aterrorizados.","Sie fegten mit dem hochintensiven Strahl über den Boden und schufen eine brennende Feuerlinie, die der Rattenschwarm nicht überqueren konnte. Die wenigen, die es versuchten, wurden sofort verbrannt, während der Rest in Panik floh.","바닥을 향해 고출력 레이저를 수평으로 소사하여 래트 무리가 넘을 수 없는 '불의 경계선'을 만들었습니다. 강행 돌파를 시도한 몇 마리는 순식간에 타버렸고, 나머지는 공포에 질려 도망쳤습니다."
"MSG_C_LASERPOINTER_S_LOSS","You tried to pierce the slime's body with a laser pointer and burn it from the inside, but it was deflected by the slime and the body was completely unharmed.","スライムの体内にレーザーポインターを突き刺して内部から焼こうとしたが、粘液で屈折し本体には全くの無傷だった。","你试图用激光笔刺穿史莱姆的身体，从内部烧毁它，但它被史莱姆偏转，身体毫发无伤。","Вы попытались проткнуть тело слизня лазерной указкой и сжечь его изнутри, но луч был отклонен слизью, и тело осталось совершенно невредимым.","Intentaste atravesar el cuerpo del slime con un puntero láser y quemarlo desde adentro, pero fue desviado por el slime y el cuerpo quedó completamente ileso.","Tentou perfurar o corpo do slime com um ponteiro laser e queimá-lo por dentro, mas este foi desviado pelo slime e o corpo ficou completamente ileso.","Sie versuchten, den Körper des Schleims mit einem Laserpointer zu durchstechen und ihn von innen heraus zu verbrennen, aber der Strahl wurde vom Schleim abgelenkt und der Körper blieb völlig unversehrt.","슬라임의 체내에 레이저 포인터를 찔러 넣어 내부에서 태우려 했으나, 점액에 굴절되어 본체는 전혀 상처를 입지 않았습니다."
"MSG_C_LASERPOINTER_T_WIN","You focused the concentrated beam on the troll's forehead and increased the output until its regenerative cells could no longer keep up with the heat. The monster collapsed into a pile of ash.","トロールの額に集中ビームを浴びせ続け、再生細胞が熱に追いつかなくなるまで出力を高めた。無敵と思われた再生能力も限界を迎え、怪物は灰の山となって崩れ落ちた。","你将集中的激光光束持续照射在巨魔的额头，并不断提高输出，直到其再生细胞无法赶上热量。看起来无敌的再生能力也迎来了极限，怪物崩塌成了一堆灰烬。","Вы сфокусировали концентрированный луч на лбу тролля и увеличивали мощность до тех пор, пока его регенерирующие клетки больше не могли справляться с жаром. Монстр превратился в кучу пепла.","Enfocaste el haz concentrado en la frente del trol y aumentaste la potencia hasta que sus células regenerativas ya no pudieron soportar el calor. El monstruo colapsó en una pila de cenizas.","Focou o feixe concentrado na testa do troll e aumentou a potência até que as suas células regenerativas já não conseguissem acompanhar o calor. O monstro colapsou numa pilha de cinzas.","Sie richteten den konzentrierten Strahl auf die Stirn des Trolls und erhöhten die Leistung, bis seine regenerativen Zellen der Hitze nicht mehr standhalten konnten. Das Monster zerfiel zu einem Haufen Asche.","트롤의 이마에 집중 광선을 계속 비추어, 재생 세포가 열기를 견디지 못할 때까지 출력을 높였습니다. 무적이라 여겨졌던 재생 능력도 한계에 달했고, 괴물은 재더미가 되어 무너져 내렸습니다."
"MSG_C_LASERPOINTER_U_LOSS","Since ghosts have no physical body, the laser pointer, which is a heat ray, simply passes through the void, and a cold hand grasps your heart.","亡霊は実体を持たないため熱線であるレーザーポインターはただ虚空を通り抜けるのみで、冷たい手であなたの心臓を握られた。","由于鬼魂没有肉身，激光笔这种热射线只是穿过虚空，一只冰冷的手抓住了你的心。","Поскольку у призраков нет физического тела, лазерная указка, являющаяся тепловым лучом, просто проходит сквозь пустоту, и холодная рука сжимает ваше сердце.","Como los fantasmas no tienen cuerpo físico, el puntero láser, que es un rayo de calor, simplemente atraviesa el vacío, y una mano fría atrapa tu corazón.","Como os fantasmas não têm corpo físico, o ponteiro laser, que é um raio de calor, simplesmente atravessa o vazio, e uma mão fria aperta o seu coração.","Da Geister keinen physischen Körper haben, geht der Laserpointer, der ein Hitzestrahl ist, einfach durch die Leere hindurch, und eine kalte Hand packt Ihr Herz.","망령은 실체가 없기 때문에 열선인 레이저 포인터는 그저 허공을 뚫고 지나갈 뿐이었고, 차가운 손이 당신의 심장을 움켜쥐었습니다."
"MSG_C_LASERPOINTER_V_LOSS","It was impossible to aim the laser pointer in front of the vampire's invisible movements, and his neck was bitten off from behind.","吸血鬼の目にもとまらぬ動きの前にレーザーポインターで狙いをつけることは一切不可能であり、背後から首筋を噛みちぎられた。","在吸血鬼无形的动作面前根本无法将激光笔瞄准，他的脖子就被从后面咬断了。","Невозможно было прицелиться лазерной указкой перед невидимыми движениями вампира, и он перекусил вам шею сзади.","Fue imposible apuntar el puntero láser ante los movimientos invisibles del vampiro, y te mordió el cuello por detrás.","Foi impossível apontar o ponteiro laser perante os movimentos invisíveis do vampiro, e o seu pescoço foi mordido por trás.","Es war unmöglich, den Laserpointer vor den unsichtbaren Bewegungen des Vampirs auszurichten, und sein Hals wurde von hinten abgebissen.","흡혈귀의 눈부신 움직임 앞에서 레이저 포인터로 조준하는 것은 불가능했고, 등 뒤에서 목덜미를 물어뜯겼습니다."
"MSG_C_LASERPOINTER_W_LOSS","The wild wolf didn't see the red dot as a threat at all, and simply leapt straight at you, tearing your throat out in an instant with its strong jaws.","荒野の狼は赤い光点など全く威嚇だと感じず、ただ真っ直ぐにあなたに向かって跳躍し、その強靭な顎で喉笛を瞬時に引きちぎった。","野狼根本没有把那个红点视为威胁，只是径直向你扑来，用它强有力的下颚瞬间撕开了你的喉咙。","Дикий волк вообще не видел в красной точке угрозы и просто прыгнул прямо на вас, мгновенно вырвав вам горло своими сильными челюстями.","El lobo salvaje no vio el punto rojo como una amenaza en absoluto, y simplemente saltó directamente hacia ti, desgarrándote la garganta en un instante con sus fuertes mandíbulas.","O lobo selvagem não viu o ponto vermelho como uma ameaça e simplesmente saltou diretamente para si, arrancando-lhe a garganta num instante com as suas mandíbulas fortes.","Der wilde Wolf sah den roten Punkt überhaupt nicht als Bedrohung an und sprang einfach direkt auf Sie zu, wobei er Ihnen mit seinen starken Kiefern im Handumdrehen die Kehle herausriss.","황야의 늑대는 빨간 점을 전혀 위협으로 느끼지 않았고, 그저 당신을 향해 똑바로 도약하여 강인한 턱으로 순식간에 목을 물어뜯었습니다."
"MSG_C_LASERPOINTER_X_LOSS","The moment Zarsis did something outrageous by picking off a laser beam and bending it with a single fingertip, you were completely unable to understand it and went insane.","ザルシスがレーザーの光を指先一つで摘み取り折り曲げてしまうという暴挙に出た瞬間、あなたは完全に理解不能に陥り発狂した。","当扎尔西斯做出如此令人发指的举动，用指尖摘下激光束并使其弯曲时，你完全无法理解并陷入疯狂。","В тот момент, когда Залтис совершил нечто возмутительное, поймав лазерный луч и согнув его одним кончиком пальца, вы совершенно не смогли этого понять и сошли с ума.","En el momento en que Zarsis hizo algo escandaloso al atrapar un rayo láser y doblarlo con la punta de un dedo, fuiste completamente incapaz de entenderlo y te volviste loco.","No momento em que Xalthis fez algo ultrajante ao apanhar um feixe de laser e dobrá-lo com a ponta de um dedo, foi completamente incapaz de o compreender e enlouqueceu.","In dem Moment, als Zarsis etwas Ungeheuerliches tat, indem er einen Laserstrahl abfing und ihn mit einer einzigen Fingerspitze verbog, waren Sie völlig unfähig, es zu verstehen, und wurden wahnsinnig.","자르티스가 레이저 빛을 손가락 하나로 잡아 구부려 버리는 폭거를 저지른 순간, 당신은 완전히 이해 불능 상태에 빠져 발광했습니다."
"MSG_C_LASERPOINTER_Y_LOSS","The yeti's frigid cold instantly killed the laser pointer's battery, shattering it to just a cold pen.","イエティの極寒の冷気によってレーザーポインターの電池が瞬時に死亡し、ただの冷たいペンのようなものになったところを粉砕された。","雪人的严寒立即耗尽了激光笔的电池，将其粉碎成一支冰冷的钢笔。","Ледяной холод йети мгновенно убил батарейку лазерной указки, превратив ее в простую холодную ручку.","El frío gélido del yeti mató instantáneamente la batería del puntero láser, rompiéndolo y convirtiéndolo en solo una pluma fría.","O frio gélido do yeti matou instantaneamente a bateria do ponteiro laser, transformando-o apenas numa caneta fria.","Die eisige Kälte des Yetis tötete augenblicklich die Batterie des Laserpointers und zertrümmerte ihn zu nichts weiter als einem kalten Stift.","예티의 극심한 냉기로 인해 레이저 포인터의 배터리가 즉사했고, 그저 차가운 펜 같은 상태가 된 것을 분쇄당했습니다."
"MSG_C_LASERPOINTER_Z_LOSS","You swing a laser pointer at a horde of zombies and boil their brains, but there are so many that your battery runs out first and you are swallowed up by a pile of corpses.","ゾンビの大群に向かってレーザーポインターを振り回し脳を沸騰させるも、あまりの数に充電が先に切れてしまい屍の山に飲まれた。","你向一群僵尸挥舞着激光笔，烧开了它们的大脑，但僵尸太多了，你的电池先耗尽了，你被一堆尸体吞没了。","Вы размахиваете лазерной указкой перед ордой зомби и кипятите им мозги, но их так много, что ваша батарейка садится первой, и вас поглощает гора трупов.","Mueves un puntero láser ante una horda de zombies e hirves sus cerebros, pero hay tantos que tu batería se agota primero y eres tragado por una pila de cadáveres.","Abana um ponteiro laser contra uma horda de zombies e ferve-lhes os cérebros, mas são tantos que a sua bateria acaba primeiro e é engolido por uma pilha de cadáveres.","Sie schwingen einen Laserpointer vor einer Horde Zombies und bringen deren Gehirne zum Kochen, aber es sind so viele, dass Ihre Batterie zuerst leer ist und Sie von einem Leichenhaufen verschlungen werden.","좀비 대군을 향해 레이저 포인터를 휘둘러 뇌를 끓게 만들었지만, 숫자가 너무 많아 충전이 먼저 다 되었고 시체 더미에 삼켜졌습니다."
"MSG_C_LASER_A_LOSS","The ant colony's complex underground architecture dispersed the laser's thermal energy across multiple dead-end tunnels. The beam hit only a few workers while the queen remained safe in the deep insulation of the soil. The laser battery overheated before the job was done.","蟻のコロニーの複雑な地下構造が、レーザーの熱エネルギーを複数の行き止まりトンネルへ分散させた。ビームは数匹の働き蟻に当たっただけで、女王は土の断熱層の奥で無事だった。作業が終わる前に、レーザー砲はオーバーヒートした。","蚂蚁巢穴复杂的地下结构将激光的热能分散到了多个死胡同隧道中。光束仅击中了少数工蚁，而蚁后在厚实的土壤隔热层深处安然无恙。激光炮在任务完成前就过热了。","Сложная подземная архитектура колонии муравьев рассеяла тепловую энергию лазера по многочисленным тупиковым туннелям. Луч задел лишь нескольких рабочих, в то время как королева осталась в безопасности в глубокой изоляции почвы. Лазерная батарея перегрелась до завершения работы.","La compleja arquitectura subterránea de la colonia de hormigas dispersó la energía térmica del láser a través de múltiples túneles sin salida. El rayo golpeó solo a unos pocos obreros mientras la reina permanecía a salvo en el profundo aislamiento del suelo. La batería del láser se sobrecalentó antes de terminar el trabajo.","A complexa arquitetura subterrânea da colónia de formigas dispersou a energia térmica do laser por vários túneis sem saída. O feixe atingiu apenas alguns obreiros, enquanto a rainha permaneceu segura no isolamento profundo do solo. A bateria do laser sobreaqueceu antes de o trabalho estar concluído.","Die komplexe unterirdische Architektur der Ameisenkolonie verteilte die thermische Energie des Lasers auf mehrere Sackgassen-Tunnel. Der Strahl traf nur wenige Arbeiter, während die Königin in der tiefen Isolierung des Bodens sicher blieb. Die Laserbatterie überhitzte, bevor die Arbeit getan war.","개미 군락의 복잡한 지하 구조가 레이저의 열 에너지를 여러 막다른 터널로 분산시켰습니다. 광선은 몇 마리의 일개미에게만 닿았을 뿐, 여왕은 흙의 단열층 깊숙한 곳에서 무사했습니다. 작업이 끝나기도 전에 레이저 포는 과열되었습니다."
"MSG_C_LASER_B_WIN","A high-frequency laser swept across the cave ceiling, catching the bats before they could drop. The focused light vaporized their delicate wings in a fraction of a second. The colony fell as a rain of charred remains.","高周波レーザーが洞窟の天井を一掃し、コウモリが飛び立つ前に捉えた。収束された光は、一瞬で彼らの繊細な翼を蒸発させた。炭化した残骸が、雨のように地上へ降り注いだ。","高频激光横扫洞穴顶部，在蝙蝠起飞前就将其捕捉。聚焦的光束在不到一秒内便蒸发了它们脆弱的翅膀。狂群化作一阵焦黑的残骸雨落下。","Высокочастотный лазер пронесся по потолку пещеры, поймав летучих мышей до того, как они успели спрыгнуть. Сфокусированный свет испарил их нежные крылья за долю секунды. Колония пала дождем из обугленных останков.","Un láser de alta frecuencia barrió el techo de la cueva, atrapando a los murciélagos antes de que pudieran caer. La luz enfocada vaporizó sus delicadas alas en una fracción de segundo. La colonia cayó como una lluvia de restos carbonizados.","Um laser de alta frequência varreu o teto da caverna, apanhando os morcegos antes que estes pudessem cair. A luz focada vaporizou as suas asas delicadas numa fração de segundo. A colónia caiu como uma chuva de restos carbonizados.","Ein Hochfrequenzlaser fegte über die Höhlendecke und erwischte die Fledermäuse, bevor sie sich fallen lassen konnten. Das fokussierte Licht verdampfte ihre zarten Flügel in Sekundenbruchteilen. Die Kolonie fiel wie ein Regen aus verkohlten Überresten herab.","고주파 레이저가 동굴 천장을 휩쓸어 고우모리가 날아오르기 전에 포착했습니다. 수렴된 빛은 순식간에 그들의 섬세한 날개를 증발시켰습니다. 탄화된 잔해들이 비처럼 지상으로 쏟아졌습니다."
"MSG_C_LASER_C_WIN","The laser beam tracked the cobra's heat signature with electronic speed. It pierced the serpent's hood from a distance, cauterizing the wound instantly but ending its life just as fast. The predator never even saw the light.","レーザービームは、電子的な速度でコブラの熱源を追跡した。遠距離から蛇のフードを貫き、傷口を即座に焼き切りながら命を奪った。捕食者は、その光を見る暇さえなかった。","激光束以电子般的速度追踪着眼镜蛇的热特征。它从远处穿透了蛇的颈部，瞬间灼烧了伤口并夺走了其生命。直到死，这头掠食者都没见过那道光。","Лазерный луч отследил тепловой след кобры с электронной скоростью. Он пронзил капюшон змеи с расстояния, мгновенно прижег рану, но так же быстро прервал ее жизнь. Хищник даже не увидел света.","El rayo láser rastreó la firma térmica de la cobra con velocidad electrónica. Atravesó la capucha de la serpiente desde la distancia, cauterizando la herida instantáneamente pero terminando con su vida igual de rápido. El depredador ni siquiera vio la luz.","O feixe de laser rastreou a assinatura térmica da cobra com velocidade eletrónica. Perfurou o capuz da serpente à distância, cauterizando a ferida instantaneamente, mas pondo fim à sua vida com a mesma rapidez. O predador nem sequer viu a luz.","Der Laserstrahl verfolgte die Hitzesignatur der Kobra mit elektronischer Geschwindigkeit. Er durchbohrte das Schild der Schlange aus der Ferne, versiegelte die Wunde sofort, beendete aber ebenso schnell ihr Leben. Das Raubtier hat das Licht nicht einmal gesehen.","레이저 빔은 전자적인 속도로 코브라의 열원을 추적했습니다. 원거리에서 뱀의 후드를 뚫고 상처 부위를 즉시 태워버리면서 목숨을 앗아갔습니다. 포식자는 그 빛을 볼 틈조차 없었습니다."
"MSG_C_LASER_D_WIN","A concentrated beam of pure energy found the narrow gap between the dragon's armored scales. It bored into the beast's core at the speed of light, bypassing its legendary fire resistance. The golden dragon collapsed as its internal organs were vaporized.","純粋なエネルギーの集中ビームが、ドラゴンの装甲鱗のわずかな隙間を見つけ出した。光速で急所に穴を開け、伝説的な火炎耐性を無効化した。内部器官を蒸発させられた黄金の龍は、その場に崩れ落ちた。","纯能量的集中光束找到了龙甲鳞片间的微小缝隙。它以光速钻入巨龙的核心，绕过了其传奇般的火焰抗性。当内脏被蒸发时，金龙轰然倒塌。","Концентрированный луч чистой энергии нашел узкую щель между бронированными чешуйками дракона. Он вонзился в ядро зверя со скоростью света, минуя его легендарную огнестойкость. Золотой дракон рухнул, когда его внутренние органы испарились.","Un haz concentrado de energía pura encontró el estrecho hueco entre las escamas acorazadas del dragón. Perforó el núcleo de la bestia a la velocidad de la luz, pasando por alto su legendaria resistencia al fuego. El dragón dorado colapsó mientras sus órganos internos se vaporizaban.","Um feixe concentrado de energia pura encontrou a pequena fenda entre as escamas blindadas do dragão. Perfurou o núcleo da besta à velocidade da luz, contornando a sua lendária resistência ao fogo. O dragão dourado colapsou enquanto os seus órgãos internos eram vaporizados.","Ein konzentrierter Strahl aus reiner Energie fand die schmale Lücke zwischen den gepanzerten Schuppen des Drachens. Er bohrte sich mit Lichtgeschwindigkeit in den Kern der Bestie und umging dabei ihren legendären Feuerwiderstand. Der goldene Drache brach zusammen, als seine inneren Organe verdampften.","순수 에너지의 집중 광선이 드래곤의 장갑 비늘 사이의 좁은 틈을 찾아냈습니다. 광속으로 급소에 구멍을 뚫어 전설적인 화염 내성을 무효화했습니다. 내부 장기가 증발한 황금룡은 그 자리에 무너져 내렸습니다."
"MSG_C_LASER_E_WIN","The laser acted as a high-powered precision saw, slicing through the ent's ancient trunk. The wood was so dry it ignited instantly, turning the forest guardian into a towering torch. The ent fell, its groans silenced by the roar of the fire.","レーザーは高出力の精密ノコギリとして機能し、エントの古びた幹を切り裂いた。乾燥した木材は即座に発火し、森の守護者を巨大な松明へと変えた。エントは倒れ、その呻き声は炎の轟音にかき消された。","激光如同一把高能精密锯，切开了树精古老的树干。干燥的木材瞬间被点燃，将森林守护者变成了一个巨大的火炬。树精倒下了，呻吟声淹没在烈火的咆哮中。","Лазер сработал как мощная прецизионная пила, прорезая древний ствол энта. Дерево было настолько сухим, что мгновенно воспламенилось, превратив лесного стража в возвышающийся факел. Энт упал, его стоны заглушил рев огня.","El láser actuó como una sierra de precisión de alta potencia, cortando el antiguo tronco del ent. La madera estaba tan seca que se encendió instantáneamente, convirtiendo al guardián del bosque en una antorcha imponente. El ent cayó, sus gemidos silenciados por el rugido del fuego.","O laser funcionou como uma serra de precisão de alta potência, cortando o tronco antigo do ent. A madeira estava tão seca que se incendiou instantaneamente, transformando o guardião da floresta numa tocha imponente. O ent caiu, os seus gemidos silenciados pelo rugir do fogo.","Der Laser fungierte als Hochleistungs-Präzisionssäge und schnitt durch den uralten Stamm des Ents. Das Holz war so trocken, dass es sich sofort entzündete und den Waldwächter in eine hochragende Fackel verwandelte. Der Ent fiel, sein Stöhnen wurde vom Brüllen des Feuers übertönt.","레이저는 고출력 정밀 톱으로 작용하여 엔트의 고목 줄기를 절단했습니다. 나무가 매우 건조하여 즉시 발화했고, 숲의 수호자를 거대한 횃불로 만들었습니다. 엔트는 쓰러졌고, 그 신음 소리는 불길의 굉음에 묻혔습니다."
"MSG_C_LASER_F_LOSS","The fly was too small and moved too erratically for the laser's tracking system. The beam carved patterns into the background scenery but could not lock onto its tiny target. The fly buzzed away, safely outside the focal point.","ハエはあまりに小さく、動きが不規則すぎて、レーザーの追跡システムが追いつかなかった。ビームは背景に模様を刻むだけで、小さな標的をロックオンできなかった。ハエは焦点の外へと、安全に飛び去った。","苍蝇太小且移动过于随机，激光追踪系统无法锁定。光束在背景景物上刻下了图案，却没能击中微小的目标。苍蝇嗡嗡叫着，安全地飞出了焦点区。","Муха была слишком мала и двигалась слишком хаотично для системы слежения лазера. Луч вырезал узоры на фоне, но не смог зафиксироваться на крошечной цели. Муха улетела, находясь в безопасности за пределами фокуса.","La mosca era demasiado pequeña y se movía de forma demasiado errática para el sistema de seguimiento del láser. El haz talló patrones en el paisaje de fondo pero no pudo fijarse en su diminuto objetivo. La mosca se alejó zumbando, a salvo fuera del punto focal.","A mosca era demasiado pequena e movia-se de forma demasiado errática para o sistema de rastreio do laser. O feixe esculpiu padrões no cenário de fundo, mas não conseguiu fixar-se no seu alvo minúsculo. A mosca fugiu, em segurança fora do ponto focal.","Die Fliege war zu klein und bewegte sich zu unberechenbar für das Verfolgungssystem des Lasers. Der Strahl ritzte Muster in die Hintergrundkulisse, konnte sein winziges Ziel aber nicht erfassen. Die Fliege summte davon, sicher außerhalb des Brennpunkts.","파리는 너무 작고 움직임이 불규칙하여 레이저 추적 시스템이 따라가지 못했습니다. 빔은 배경에 무늬를 새길 뿐 작은 표적을 고정하지 못했습니다. 파리는 초점 밖으로 안전하게 날아가 버렸습니다."
"MSG_C_LASER_G_WIN","The laser vaporized the goblin's crude metal armor and the wearer within it. The beam left a clean, smoldering hole through his chest before he could raise his stolen blade. He fell without realizing he had been hit.","レーザーはゴブリンの粗末な金属鎧と、その中の着用者を蒸発させた。ビームは奴が捕捉する前に、胸にきれいな煙を吐く穴を開けた。奴は自分が撃たれたことさえ気づかずに倒れた。","激光蒸发了哥布林破烂的金属盔甲及其使用者。在它还没来及举起偷来的剑之前，光束就在它胸口留下了一个冒烟的圆洞。它甚至没意识到中弹就倒下了。","Лазер испарил грубую металлическую броню гоблина и того, кто был в ней. Луч оставил чистое, дымящееся отверстие в его груди до того, как он успел поднять свой украденный клинок. Он упал, даже не осознав, что в него попали.","El láser vaporizó la tosca armadura de metal del goblin y al que la llevaba dentro. El haz dejó un agujero limpio и humeante en su pecho antes de que pudiera levantar su hoja robada. Cayó sin darse cuenta de que había sido golpeado.","O laser vaporizou a armadura de metal rudimentar do goblin e quem a usava. O feixe deixou um buraco limpo e fumegante no seu peito antes que ele pudesse erguer a sua lâmina roubada. Ele caiu sem se aperceber de que tinha sido atingido.","Der Laser verdampfte die rohe Metallrüstung des Goblins und den Träger darin. Der Strahl hinterließ ein sauberes, schwelendes Loch in seiner Brust, noch bevor er seine gestohlene Klinge heben konnte. Er fiel um, ohne zu merken, dass er getroffen worden war.","레이저는 고블린의 조잡한 금속 갑옷과 그 안의 착용자를 증발시켰습니다. 빔은 그가 훔친 검을 들기도 전에 가슴에 깔끔하게 연기가 나는 구멍을 뚫었습니다. 그는 자신이 맞았다는 사실조차 깨닫지 못한 채 쓰러졌습니다."
