"keys","en","ja","zh","ru","es","pt","de","ko"
"MSG_C_DANCE_M_LOSS","The mummy's ancient pride didn't allow for such mortal gymnastics. It constricted your legs.","マミーにとって生者の躍動は、神聖な墓所を汚す不浄な挙動でしかなかった。不死の守護者は冷酷に腕を伸ばし、あなたの鮮やかなステップを断ち切った。","对于木乃伊来说，生者的跃动不过是亵渎神圣墓所的不洁举动。不死的守护者冷酷地伸出双臂，斩断了你华丽的步法。","Древняя гордость мумии не допускала такой смертной гимнастики. Она сжала ваши ноги.","El orgullo antiguo de la momia no permitió tal gimnasia mortal. Constriñó tus piernas.","O orgulho antigo da múmia não permitiu tal ginástica mortal. Ela apertou as suas pernas.","Der uralte Stolz der Mumie ließ solche sterblichen Gymnastikübungen nicht zu. Sie schnürte deine Beine ein.","머미의 고대 자부심은 그러한 필멸자의 몸짓을 허용하지 않았다. 머미는 당신의 다리를 압박했다."
"MSG_C_DANCE_N_LOSS","The naga found your dance lacked spiritual depth and struck. Art didn't save your skin here.","ナーガの卓越した審美眼は、あなたのダンスに込められた「迷い」を瞬時に見破った。美しき賢者の瞳に失望の色が走り、冷たい尾があなたを絡め取った。","纳迦卓越的审美观瞬时看穿了你舞步中包含的“迷茫”。美丽的贤者瞳孔中闪过一丝失望，冰冷的尾巴将你当场勒住。","Нага сочла, что вашему танцу не хватает духовной глубины, и нанесла удар. Искусство здесь не спасло вашу шкуру.","La naga encontró que a tu baile le faltaba profundidad espiritual y atacó. El arte no salvó tu pellejo aquí.","A naja achou que a sua dança carecia de profundidade espiritual e atacou. A arte não lhe salvou a pele aqui.","Die Naga fand, dass es deinem Tanz an spiritueller Tiefe fehlte, und schlug zu. Kunst rettete dir hier nicht die Haut.","나가는 당신의 춤에 영적인 깊이가 부족하다고 판단하고 공격했다. 여기서 예술은 당신을 구해주지 못했다."
"MSG_C_DANCE_O_LOSS","The orc used your rhythm to time its own brutal charge. Your grace was met with raw power.","オークはあなたのダンスのリズムを逆に利用し、完璧なタイミングで突撃を仕掛けた。柔らかな舞踏は、暴力の塊によって無惨に粉砕された。","兽人反过来利用你舞蹈的节奏，选在完美的时机发起了突击。柔美的舞步被暴力块无情地粉碎了。","Орк использовал ваш ритм, чтобы рассчитать время своей жестокой атаки. Ваша грация столкнулась с грубой силой.","El orco usó tu ritmo para cronometrar su propia carga brutal. Tu gracia se encontró con la fuerza bruta.","O orc usou o seu ritmo para cronometrar a sua própria investida brutal. A sua graça foi confrontada com força bruta.","Der Ork nutzte deinen Rhythmus, um seinen eigenen brutalen Angriff zeitlich abzustimmen. Deine Anmut traf auf rohe Gewalt.","오크는 당신의 리듬을 이용해 잔인한 돌진 타이밍을 잡았다. 당신의 우아함은 가공할 힘에 굴복했다."
"MSG_C_DANCE_P_LOSS","The pixie out-danced you and laughed as she led you into a trap. You were lured by the lights.","ピクシーはあなたの舞をなぞり、より軽やかに、より幻想的に踊ってみせた。精霊の誘いから逃れられないまま、あなたの意識は深い霧の中に没した。","小仙女效仿着你的舞步，跳得更轻盈、更梦幻.在你无法逃离精灵诱导的情况下，你的意识没入了浓雾之中。","Пикси перетанцевала вас и смеялась, заманивая в ловушку. Вас заманили огни.","La pixie bailó mejor que tú y se rio mientras te llevaba a una trampa. Fuiste atraído por las luces.","A fada dançou melhor do que você e riu-se enquanto o levava para uma armadilha. Você foi atraído pelas luzes.","Die Pixie tanzte besser als du und lachte, während sie dich in eine Falle lockte. Du wurdest von den Lichtern angelockt.","픽시는 당신보다 더 멋지게 춤을 추며 비웃으며 당신을 함정으로 인도했다. 당신은 빛에 매료되었다."
"MSG_C_DANCE_Q_WIN","Your ritual dance synchronized with the coeurl's field neutralizing it. The beast bowed out.","クアールの放電周期と完璧に同調する、魔術的なステップを刻んだ。怪物はあなたの存在を「無害な自然現象」と誤認し、静かに牙を収めた。","你踏出了与夸尔放电周期完美同步的魔术步法。怪物将你的存在误认为“无害的自然现象”，静静地收起了獠牙。","Ваш ритуальный танец синхронизировался с полем куарля, нейтрализуя его. Зверь удалился.","Tu danza ritual se sincronizó con el campo del coeurl neutralizándolo. La bestia se retiró.","A sua dança ritual sincronizou-se com o campo do coeurl neutralizando-o. A besta retirou-se.","Dein ritueller Tanz synchronisierte sich mit dem Feld des Coeurls und neutralisierte es. Die Bestie zog sich zurück.","당신의 의식 무용은 쿠알의 전기장과 동기화되어 이를 중화시켰다. 괴물은 물러났다."
"MSG_C_DANCE_R_WIN","Your rhythmic stomping confused the rats and sent them fleeing in a daze. The swarm dispersed.","一定のリズムで大地を叩くあなたのステップは、数万のネズミの平衡感覚を狂わせた。パニックに陥った群れは逃げ場を求め、互いを踏みつけて四散した。","你以固定节奏叩击大地的步法，扰乱了数万只老鼠的平衡感。陷入恐慌的族群为了寻求逃路，互相踩踏着四散而逃。","Ваш ритмичный топот запутал крыс и заставил их в оцепенении бежать. Рой рассеялся.","Tu pisotoneo rítmico confundió a las ratas y las hizo huir aturdidas. La horda se dispersó.","As suas batidas de pés rítmicas confundiram as ratazanas e fizeram-nas fugir atordoadas. A horda dispersou-se.","Dein rhythmisches Stampfen verwirrte die Ratten und schickte sie benommen auf die Flucht. Das Rudel löste sich auf.","당신의 리드미컬한 발구르기는 쥐들을 혼란에 빠뜨려 멍한 상태로 도망치게 했다. 쥐 떼가 흩어졌다."
"MSG_C_DANCE_S_LOSS","The slime was drawn to the heat of your moving body. Your dance only provided a bigger target.","踊りによるあなたの体温の上昇が、スライムの捕食本能を最大限に刺激した。怪物はあなたの躍動する肉体を「極上の獲物」と見なし、執拗に迫る。","舞蹈带来的体温上升最大限地刺激了史莱姆的捕食本能。怪物将你跃动的肉体视作“绝佳的猎物”，执拗地逼近。","Слайм был привлечен теплом вашего движущегося тела. Ваш танец лишь предоставил большую мишень.","El slime se sintió atraído por el calor de tu cuerpo en movimiento. Tu baile solo proporcionó un objetivo más grande.","O slime foi atraído pelo calor do seu corpo em movimento. A sua dança apenas proporcionou um alvo maior.","Der Schleim wurde von der Wärme deines sich bewegenden Körpers angezogen. Dein Tanz bot nur ein größeres Ziel.","슬라임은 움직이는 당신의 몸에서 발생하는 열기에 이끌렸다. 당신의 춤은 더 큰 표적이 될 뿐이었다."
"MSG_C_DANCE_T_LOSS","The troll grew angry at your constant movement and smashed the ground. Your dance stopped.","トロールは目の前でチョコマカと動くあなたのダンスにイライラを爆発させた。怪物は力任せに棍棒を地面に叩きつけ、物理的な衝撃であなたの舞を断った。","巨魔对着在你眼前晃来晃去的舞蹈爆发了怒火。怪物凭蛮力将木棒砸向地面，用物理冲击打断了你的舞姿。","Тролль рассердился на ваше постоянное движение и ударил по земле. Ваш танец прекратился.","El trol se enojó por tu constante movimiento y golpeó el suelo. Tu baile se detuvo.","O trol ficou irritado com o seu movimento constante e golpeou o chão. A sua dança parou.","Der Troll wurde wütend über deine ständige Bewegung und schlug auf den Boden. Dein Tanz hörte auf.","트롤은 당신의 계속되는 움직임에 화가 나서 땅을 내리쳤다. 당신의 춤이 멈췄다."
"MSG_C_DANCE_U_WIN","Your funeral dance for the dead brought them peace. The spirits vanished into a calm light.","亡霊たちの魂を鎮める、古のレクイエムとしての舞を捧げた。死者たちは生前の苦しみから解き放たれ、安らかな光となって昇天していった。","你献上了平息亡灵灵魂、作为古代安魂曲的舞蹈。死者们从生前的痛苦中解脱，化作安详的光芒升天了。","Ваш похоронный танец для мертвых принес им мир. Духи исчезли в спокойном свете.","Tu danza funeraria por los muertos les trajo paz. Los espíritus desaparecieron en una luz tranquila.","A sua dança fúnebre para os mortos trouxe-lhes paz. Os espíritos desapareceram numa luz calma.","Dein Totentanz für die Verstorbenen brachte ihnen Frieden. Die Geister verschwanden in einem ruhigen Licht.","죽은 자들을 위한 당신의 장례 춤은 그들에게 평안을 가져다주었다. 영혼들은 고요한 빛 속으로 사라졌다."
"MSG_C_DANCE_V_LOSS","The vampire led the dance into a trap and bit you mid-twirl. Your grace was your downfall.","ヴァンパイアはあなたのダンスを優雅にリードし、最も無防備な瞬間に牙を剥いた。美しく舞っていたはずのあなたの体から、生気が急速に奪われる。","吸血鬼优雅地领着你的舞步，并在最毫无防备的一瞬露出了獠牙。本应优美飞舞的你的身体，生气正被迅速夺走。","Вампир завел танец в ловушку и укусил вас в середине вращения. Ваша грация стала вашей гибелью.","El vampiro dirigió el baile hacia una trampa y te mordió a mitad del giro. Tu gracia fue tu perdición.","O vampiro guiou a dança para uma armadilha e mordeu-o a meio de um giro. A sua graça foi a sua perdição.","Der Vampir führte den Tanz in eine Falle und biss dich mitten in der Drehung. Deine Anmut war dein Untergang.","뱀파이어는 춤을 함정으로 유인했고 당신이 회전하는 도중 당신을 물었다. 당신의 우아함이 화근이 되었다."
"MSG_C_DANCE_W_WIN","You performed a feral, rhythmic dance that matched the pack's heartbeats. The alpha let you leave.","ウルフの群れの拍動と完璧に重なる、原始的な躍動の舞を戦場に刻んだ。リーダーはあなたを「荒野の精霊」と呼び、敬意を持って道を開けた。","你在战场上刻下了与狼群搏动完美重合的、原始跃动之舞。首领称你为“荒野精灵”，带着敬意让开了道路。","Вы исполнили дикий, ритмичный танец, который совпал с сердцебиением стаи. Альфа позволил вам уйти.","Realizaste una danza feral y rítmica que coincidía con los latidos del corazón de la manada. El alfa te dejó marchar.","Você realizou uma dança feroz e rítmica que correspondeu aos batimentos cardíacos da matilha. O alfa deixou-o partir.","Du hast einen wilden, rhythmischen Tanz aufgeführt, der zum Herzschlag des Rudels passte. Der Alpha ließ dich gehen.","늑대 무리의 심장 박동에 맞춘 야성적이고 리드미컬한 춤을 추었다. 우두머리는 당신을 가게 해주었다."
"MSG_C_DANCE_X_WIN","You out-performed Xalthis's complex movements with your own flowing dance. It withdrew in awe.","ザルティスの無数の複眼を幻惑する、計算され尽くした流体舞踊を披露した。魔物はあなたの完璧な身のこなしに畏怖を覚え、静かに深淵へと引いた。","你展示了令扎尔提斯无数复眼产生幻惑的、经过精密计算的流体舞步。魔物对你完美的举止感到畏惧，静静地退回了深渊。","Вы превзошли сложные движения Ксалтиса своим текучим танцем. Он отступил в благоговении.","Superaste los complejos movimientos de Xalthis con tu propio baile fluido. Se retiró con asombro.","Você superou os movimentos complexos de Xalthis com a sua própria dança fluida. Ele retirou-se com temor.","Du hast Xalthis' komplexe Bewegungen mit deinem eigenen fließenden Tanz übertroffen. Er zog sich ehrfürchtig zurück.","유려한 춤으로 잘티스의 복잡한 움직임을 압도했다. 잘티스는 경외감을 느끼며 물러났다."
"MSG_C_DANCE_Y_WIN","Your slow, graceful dance matched the falling snow's rhythm. The yeti felt at peace and slept.","降り積もる雪の調べと調和する、静謐な祈りの舞をイエティに捧げた。雪山の支配者はあなたの放つ穏やかな気配に、安らかな眠りを選んだ。","你向雪人献上了与积雪旋律和谐的、静谧的祈祷之舞。雪山支配者顺着你散发的平和气息，选择了安稳的眠梦。","Ваш медленный, грациозный танец совпал с ритмом падающего снега. Йети почувствовал умиротворение и уснул.","Tu baile lento y elegante coincidió con el ritmo de la nieve al caer. El yeti se sintió en paz y se durmió.","A sua dança lenta e graciosa combinou com o ritmo da neve a cair. O yeti sentiu-se em paz e adormeceu.","Dein langsamer, anmutiger Tanz entsprach dem Rhythmus des fallenden Schnees. Der Yeti fühlte sich friedlich und schlief ein.","당신의 느리고 우아한 춤은 내리는 눈의 리듬과 일치했다. 예티는 평온함을 느끼며 잠들었다."
"MSG_C_DANCE_Z_WIN","Your rhythmic stomping broke the zombie's fragile bones. It crumbled into components and died.","一定のリズムで大地を叩くあなたのダンスが、ゾンビの脆い骨格を共鳴・粉砕させた。怪物は接合部から崩れ落ち、ただの実りなき肉塊へと還った。","你以固定节奏叩击大地の舞蹈，令僵尸脆弱的骨骼产生了共鸣并粉碎。怪物从关节点崩落，还原成了一滩无用的肉块。","Ваш ритмичный топот сломал хрупкие кости зомби. Он рассыпался на части и умер.","Tu pisotoneo rítmico rompió los frágiles huesos del zombi. Se desmoronó en sus componentes y murió.","As suas batidas de pés rítmicas quebraram os ossos frágeis do zombie. Ele desmoronou-se em componentes e morreu.","Dein rhythmisches Stampfen brach die zerbrechlichen Knochen des Zombies. Er zerfiel in seine Einzelteile und starb.","당신의 리드미컬한 발구르기는 좀비의 약한 뼈를 부러뜨렸다. 좀비는 산산조각이 나며 죽었다."
"MSG_C_DRONE_A_LOSS","The drone was caught in the ant's collective mandibles and pulled into the nest, where it was dismantled.","ドローンはアリの集団に捕まり、巣穴の奥へと引きずり込まれて徹底的に解体されてしまった。","无人机被蚂蚁们抓住了，拖进了蚁洞深处，彻底被拆解了。","Дрон был пойман коллективными мандибулами муравьев и затянут в гнездо, где его разобрали.","El dron fue atrapado por las mandíbulas colectivas de las hormigas y arrastrado al nido, donde fue desmantelado.","O drone foi apanhado pelas mandíbulas coletivas das formigas e puxado para o ninho, onde foi desmantelado.","Die Drohne wurde von den kollektiven Mandibeln der Ameisen gefangen und ins Nest gezogen, wo sie zerlegt wurde.","드론은 개미들의 집단 턱에 걸려 둥지 속으로 끌려가 해체되었다."
"MSG_C_DRONE_B_WIN","You used the drone's high-speed tracking to stay ahead of the bat's sonic pulses, eventually exhausting the creature until it fell. The skies are yours again.","ドローンの高速追尾機能でコウモリの超音波を先回りし、魔物を疲弊させて墜落させた。空の主導権を取り戻した。","利用无人机的高速追踪功能抢在蝙蝠的超音波之前行动，最终令其疲惫坠落。你重新夺回了领空的主导权。","Вы использовали высокоскоростное отслеживание дрона, чтобы опережать звуковые импульсы летучей мыши, в конечном итоге измотав существо до его падения. Небеса снова ваши.","Usaste el seguimiento de alta velocidad del dron para adelantarte a los pulsos sónicos del murciélago, agotando finalmente a la criatura hasta que cayó. Los cielos son tuyos de nuevo.","Você usou o rastreamento de alta velocidade do drone para ficar à frente dos pulsos sónicos do morcego, acabando por exaurir a criatura até que ela caísse. Os céus são seus novamente.","Du hast die Hochgeschwindigkeitsverfolgung der Drohne genutzt, um den Schallimpulsen der Fledermaus voraus zu sein, und die Kreatur schließlich erschöpft, bis sie fiel. Der Himmel gehört wieder dir.","드론의 고속 추적 기능을 이용해 박쥐의 음파 펄스보다 앞서 움직였고, 결국 박쥐를 지치게 만들어 추락시켰다. 하늘은 다시 당신의 것이다."
"MSG_C_DRONE_C_WIN","Before the cobra could spit out its venom, a drone dropped tear gas from above to neutralize it.","コブラが毒を吐く前に上空からドローンで催涙ガスを投下し、無力化した。","在眼镜蛇吐出毒液之前，一架无人机从上方投下催泪瓦斯来中和它。","Прежде чем кобра успела выплюнуть яд, дрон сбросил сверху слезоточивый газ, чтобы нейтрализовать ее.","Antes de que la cobra pudiera escupir su veneno, un dron lanzó gas lacrimógeno desde arriba para neutralizarla.","Antes que a naja pudesse cuspir o seu veneno, um drone lançou gás lacrimogéneo de cima para a neutralizar.","Bevor die Kobra ihr Gift ausspeien konnte, warf eine Drohne Tränengas von oben ab, um sie zu neutralisieren.","코브라가 독을 뱉기 전에 드론이 위에서 최루가스를 투하하여 무력화시켰다."
"MSG_C_DRONE_D_WIN","A precision missile fired from a high-altitude drone bypassed the dragon's scales and delivered a fatal blow to its heart.","上空を旋回するドローンから放たれた精密誘導弾が、ドラゴンの鱗の隙間を縫って心臓部へ致命的な一撃を叩き込んだ。","从高空盘旋的无人机发射的精密诱导弹，钻过龙鳞的缝隙，向心脏部发出了致命的一击。","Выпущенная с высотного дрона высокоточная ракета миновала чешую дракона и нанесла смертельный удар в его сердце.","Un misil de precisión disparado desde un dron de gran altitud evitó las escamas del dragón y asestó un golpe fatal a su corazón.","Um míssil de precisão disparado de um drone de alta altitude contornou as escamas do dragão e desferiu um golpe fatal no seu coração.","Eine von einer hochfliegenden Drohne abgefeuerte Präzisionsrakete umging die Schuppen des Drachen und versetzte seinem Herzen einen tödlichen Schlag.","고고도 드론에서 발사된 정밀 미사일이 드래곤의 비늘을 뚫고 심장에 치명적인 일격을 가했다."
"MSG_C_DRONE_E_WIN","The drone swarm systematically pruned the Ent's limbs, reducing it to a mere stump in minutes.","ドローンの群れがエントの枝をシステマティックに切除し、わずか数分でただの切り株へと変えてしまった。","无人机群系统地切除了树人的树枝，在几分钟内将其变成了单纯的树桩。","Рой дронов систематически обрезал конечности Энта, превратив его в простой пень за считанные минуты.","El enjambre de drones podó sistemáticamente las extremidades del Ent, reduciéndolo a un simple tocón en minutos.","O enxame de drones podou sistematicamente os membros do Ent, reduzindo-o a um mero tronco em minutos.","Der Drohnenschwarm beschneidete systematisch die Gliedmaßen des Ents und reduzierte ihn in Minuten auf einen bloßen Stumpf.","드론 무리가 엔트의 사지를 체계적으로 잘라내어 몇 분 만에 단순한 그루터기로 만들어버렸다."
"MSG_C_DRONE_F_WIN","An AI camera captured the fly's quick movements and shot it down with unparalleled precision in the air.","ハエの素早い動きをAIカメラが補足し、正確無比な空戦で撃ち落とした。","人工智能摄像头捕捉到苍蝇的快速动作，并在空中以无与伦比的精度将其击落。","Камера с ИИ зафиксировала быстрые движения мухи и сбила ее с беспрецедентной точностью в воздухе.","Una cámara de IA capturó los rápidos movimientos de la mosca y la derribó con una precisión inigualable en el aire.","Uma câmara de IA capturou os movimentos rápidos da mosca e abateu-a com uma precisão sem paralelo no ar.","Eine KI-Kamera erfasste die schnellen Bewegungen der Fliege und schoss sie mit beispielloser Präzision in der Luft ab.","AI 카메라가 파리의 빠른 움직임을 포착하여 공중에서 유례없는 정밀도로 격추했다."
"MSG_C_DRONE_G_WIN","The drone spotted the goblin's hidden loot from high above and reclaimed every coin while the thief scrambled in confusion.","地上からは見えない位置からドローンでゴブリンの隠し場所を特定し、盗まれた金貨をすべて回収した。泥棒はパニックに陥っている。","无人机从高空发现了哥布林隐藏的赃物，并在小偷由于混乱而四处逃窜时回收了每一枚硬币。","Дрон заметил спрятанную добычу гоблина с большой высоты и вернул каждую монету, пока вор в замешательстве метался.","El dron localizó el botín oculto del goblin desde lo alto y recuperó cada moneda mientras el ladrón se revolvía confundido.","O drone avistou o saque escondido do goblin do alto e recuperou cada moeda enquanto o ladrão se debatia em confusão.","Die Drohne entdeckte die versteckte Beute des Goblins von hoch oben und holte jede Münze zurück, während der Dieb verwirrt umherlief.","드론이 높은 곳에서 고블린의 숨겨진 전리품을 발견했고, 도둑이 당황해하는 동안 모든 동전을 회수했다."
"MSG_C_DRONE_H_WIN","The beautiful feathers of the Harpy, the ruler of the skies, were instantly destroyed by a drone strike.","ドローン空爆によって、空の覇者であるハーピーの美しい羽を一瞬で焼き払った。","天空的统治者鹰身女妖美丽的羽毛被无人机的袭击瞬间摧毁。","Красивые перья Гарпии, владычицы небес, были мгновенно уничтожены ударом дрона.","Las hermosas plumas de la arpía, la gobernante de los cielos, fueron destruidas instantáneamente por un ataque de drones.","As belas penas da harpia, a governante dos céus, foram instantaneamente destruídas por um ataque de drone.","Die schönen Federn der Harpyie, der Herrscherin des Himmels, wurden durch einen Drohnenangriff sofort zerstört.","하늘의 지배자인 하피의 아름다운 깃털이 드론 공격으로 순식간에 파괴되었다."
"MSG_C_DRONE_I_WIN","An automated turret on the drone calculated the imp's teleportation frequency and vaporized it the moment it reappeared.","ドローンの自動機銃がインプのテレポート周期を計算し、再出現した瞬間に蒸発させた。悪魔の悪戯は終わった。","无人机上的自动炮塔计算了小恶魔的传送频率，并在它再次出现的一瞬间将其蒸发。","Автоматическая турель на дроне вычислила частоту телепортации беса и испарила его в тот момент, когда он появился снова.","Una torreta automatizada en el dron calculó la frecuencia de teletransportación del imp y lo vaporizó en el momento en que reapareció.","Uma torre automatizada no drone calculou a frequência de teletransporte do imp e vaporizou-o no momento em que ele reapareceu.","Ein automatisches Geschütz an der Drohne berechnete die Teleportationsfrequenz des Imps und verdampfte ihn in dem Moment, als er wieder auftauchte.","드론의 자동 포탑이 임프의 텔레포트 빈도를 계산하여 재출현하는 순간 증발시켰다."
"MSG_C_DRONE_J_WIN","A drone sucked up the jelly's fluid body from directly above and dispersed it into the air.","ジェリーのゼリー状の身体を真上からドローンで吸い上げ、空中に散布した。","一架无人机从正上方吸起了果冻怪液态的身体，并将其分散到空中。","Дрон всосал жидкое тело желе прямо сверху и развеял его в воздухе.","Un dron succionó el cuerpo fluido de la gelatina desde directamente arriba y lo dispersó en el aire.","Um drone sugou o corpo fluido da geleia diretamente de cima e dispersou-o no ar.","Eine Drohne saugte den flüssigen Körper des Gelees von direkt oben auf und verteilte ihn in der Luft.","드론이 위에서 젤리의 액체 몸을 빨아들여 공중에 흩뿌렸다."
"MSG_C_DRONE_K_WIN","A drone sprays gunpowder against a swarm of kobolds, successfully wiping them out.","コボルドの群れに対してドローンから火薬をばら撒き、一掃することに成功した。","一架无人机向一群狗头人喷洒火药，成功消灭了他们。","Дрон распыляет порох против стаи кобольдов, успешно уничтожая их.","Un dron rocía pólvora contra un enjambre de kobolds, aniquilándolos con éxito.","Um drone pulveriza pólvora contra um enxame de kobolds, eliminando-os com sucesso.","Eine Drohne sprüht Schießpulver gegen einen Schwarm Kobolde und löscht sie erfolgreich aus.","드론이 코볼트 무리에게 화약을 뿌려 성공적으로 전멸시켰다."
"MSG_C_DRONE_L_WIN","You used a drone to create a shade directly above the lizard that was sunbathing, stole its body heat, and defeated it.","日光浴中のリザードの真上にドローンで日陰を作り、体温を奪って倒した。","你用无人机在正在晒日光浴的蜥蜴正上方创造了一个阴影，窃取了它的体温，并击败了它。","Вы использовали дрон, чтобы создать тень прямо над ящерицей, которая грелась на солнышке, украли тепло ее тела и победили ее.","Usaste un dron para crear una sombra directamente sobre el lagarto que estaba tomando el sol, robaste su calor corporal y lo derrotaste.","Você usou um drone para criar uma sombra diretamente sobre o lagarto que estava a apanhar sol, roubou o seu calor corporal e derrotou-o.","Du hast eine Drohne benutzt, um direkt über der Echse, die ein Sonnenbad nahm, einen Schatten zu erzeugen, hast ihr die Körperwärme gestohlen und sie besiegt.","일광욕 중인 리자드 바로 위에 드론으로 그늘을 만들어 체온을 빼앗아 처치했다."
"MSG_C_DRONE_M_LOSS","The drone's rotors were quickly snagged by the mummy's ancient bandages. It was dragged down and buried alive in the desert sand.","マミーの古い包帯がドローンのプロペラにあっという間に絡まった。機体は引きずり下ろされ、砂の中に埋められた。","无人机的旋翼很快就被木乃伊古老的绷带钩住了。它被拖了下来，被活埋在沙漠的沙子里。","Роторы дрона быстро зацепились за древние бинты мумии. Его утянули вниз и заживо похоронили в пустынном песке.","Los rotores del dron se engancharon rápidamente en las vendas antiguas de la momia. Fue arrastrado hacia abajo y enterrado vivo en la arena del desierto.","Os rotores do drone foram rapidamente agarrados pelas ligaduras antigas da múmia. Ele foi arrastado para baixo e enterrado vivo na areia do deserto.","Die Rotoren der Drohne verfingen sich schnell in den alten Bandagen der Mumie. Sie wurde heruntergezogen und lebendig im Wüstensand begraben.","드론의 로터가 머미의 오래된 붕대에 걸려버렸다. 드론은 밑으로 끌려가 사막의 모래 속에 파묻혔다."
"MSG_C_DRONE_N_WIN","A drone was forcibly connected to the end of the Naga's long tail and an electric shock was given to it to knock it out.","ナーガの長い尻尾の先にドローンを強制接続し、電気ショックを与えて気絶させた。","一架无人机被强行连接到娜迦的长尾末端，并对其进行电击，将其击倒。","Дрон был насильно присоединен к концу длинного хвоста Наги, и по нему был нанесен удар током, чтобы вырубить ее.","Un dron fue conectado a la fuerza al final de la larga cola de la naga y se le dio una descarga eléctrica para noquearla.","Um drone foi ligado à força à extremidade da cauda longa da naja e foi-lhe dado um choque elétrico para a deixar inconsciente.","Eine Drohne wurde gewaltsam mit dem Ende des langen Schwanzes der Naga verbunden und ein elektrischer Schlag wurde abgegeben, um sie auszuschalten.","나가의 긴 꼬리 끝에 드론을 강제로 연결한 뒤 전기 충격을 가해 기절시켰다."
"MSG_C_DRONE_O_LOSS","Bulletfire from the drone couldn't pierce the orc's legendary endurance. It smashed the machine in mid-air with one hand.","ドローンの機銃掃射は、オークの驚異的な耐久力に傷一つ負わせられなかった。怪物は空中の機体を片手で掴んで握りつぶした。","无人机的弹火无法穿透兽人传奇般的耐力。它一只手在半空中把机器捏碎了。","Пулеметный огонь с дрона не смог пробить легендарную выносливость орка. Он разбил машину в воздухе одной рукой.","El fuego de balas del dron no pudo atravesar la legendaria resistencia del orco. Destrozó la máquina en el aire con una mano.","O fogo de balas do drone não conseguiu perfurar a resistência lendária do orc. Ele esmagou a máquina no ar com uma mão.","Das Gewehrfeuer der Drohne konnte die legendäre Ausdauer des Orks nicht durchdringen. Er zertrümmerte die Maschine in der Luft mit einer Hand.","드론의 기총 소사도 오크의 전설적인 인내심을 뚫지 못했다. 오크는 공중에 떠 있는 기체를 한 손으로 낚아채 부수어 버렸다."
"MSG_C_DRONE_P_LOSS","Pixie has jacked the drone's control sound waves and sent it flying towards you.","ピクシーがドローンの操縦音波をジャックし、機体をあなたに向けて特攻させてきた。","小精灵已经劫持了无人机的控制声波并将其飞向你。","Пикси перехватила звуковые волны управления дроном и направила его в вашу сторону.","La pixie ha pirateado las ondas de sonido de control del dron y lo ha enviado volando hacia ti.","A fada pirateou as ondas sonoras de controlo do drone e enviou-o a voar em sua direção.","Die Pixie hat die Kontrollschallwellen der Drohne gekapert und sie auf dich zufliegen lassen.","픽시가 드론의 조종 음파를 가로채서 드론을 당신에게 돌진시켰다."
"MSG_C_DRONE_Q_LOSS","The coeurl leaps up onto the drone and fires a thunderbolt at you from the air.","クアールが跳躍して機体に飛び乗り、空中からあなたに雷撃を落としてきた。","夸尔跳上无人机，从空中向你发射雷霆。","Куарль запрыгивает на дрон и пускает в вас молнию из воздуха.","El coeurl salta sobre el dron y te lanza un rayo desde el aire.","O coeurl salta para cima do drone e lança-lhe um raio a partir do ar.","Der Coeurl springt auf die Drohne und feuert einen Blitz aus der Luft auf dich ab.","쿠알이 뛰어올라 드론 위에 올라타더니 공중에서 당신에게 번개를 내리쳤다."
"MSG_C_DRONE_R_LOSS","The swarm was too vast and fast for the drone to track. Before you could fire a single payload the rats overwhelmed the control signal and brought the machine down.","ラットの群れはドローンが追いつけないほど広すぎて素早かった。一発でも打つ前に群れが制御信号を上回り、機体を叩き落とした。","鼠群太过庞大且迅速，无人机根本追不上。还没来得及投放弹药，鼠群就压垮了控制信号，将飞机击落了。","Стая была слишком обширной и быстрой для отслеживания дроном. Прежде чем вы успели выпустить хотя бы один заряд, крысы подавили сигнал управления и сбили машину.","La horda era demasiado vasta y rápida para que el dron la siguiera. Antes de que pudieras disparar una sola carga, las ratas abrumaron la señal de control y derribaron la máquina.","A horda era demasiado vasta e rápida para o drone rastrear. Antes que você pudesse disparar uma única carga, as ratazanas sobrecarregaram o sinal de controlo e derrubaram a máquina.","Der Schwarm war zu groß und schnell, als dass die Drohne ihn hätte verfolgen können. Bevor du eine einzige Ladung abfeuern konntest, überwältigten die Ratten das Kontrollsignal und brachten die Maschine zum Absturz.","쥐 떼가 너무 방대하고 빨라서 드론이 추적할 수 없었다. 포탄을 한 발도 쏘기 전에 쥐들이 조종 신호를 마비시켜 드론을 추락시켰다."
