"keys","en","ja","zh","ru","es","pt","de","ko"
"MSG_C_AIRCONDITIONER_K_WIN","The group of kobolds was blasted with hot air from an air conditioner, creating a sauna state and causing them to panic and wipe them out.","コボルドの群れに対してエアコンの熱風を照射し、サウナ状態にしてパニックに陥らせて一網打尽にした。","一群狗头人被空调的热风吹来，营造出桑拿状态，让他们惊慌失措，将他们消灭殆尽。","Группа кобольдов была обдана горячим воздухом из кондиционера, что создало эффект сауны и заставило их запаниковать и уничтожило их.","El grupo de kobolds fue atacado con aire caliente de un aire acondicionado, creando un estado de sauna y haciendo que entraran en pánico y acabaran con ellos.","O grupo de kobolds foi atingido por ar quente de um ar-condicionado, criando um estado de sauna e fazendo-os entrar em pânico e ser exterminados.","Die Gruppe von Kobolden wurde mit heißer Luft aus einer Klimaanlage angeblasen, was einen Saunazustand erzeugte, sie in Panik versetzte und sie auslöschte.","코볼트 무리에게 에어컨 열풍을 쏘아 사우나 상태로 만들어 패닉에 빠뜨리고 일망타진했습니다."
"MSG_C_AIRCONDITIONER_L_LOSS","The lizard's cold-blooded body was too much for the air conditioner's heating, and its scales eventually crushed the outdoor unit.","リザードの冷血な身体はエアコンの暖房でも温めきれず、逆にその巨体で室外機を押し潰されてしまった。","蜥蜴冷血的身体连空调的暖气都无法温暖，反而被它巨大的身躯压坏了室外机。","Хладнокровное тело ящерицы было слишком холодным для обогрева кондиционера, и ее чешуя в конечном итоге раздавила наружный блок.","El cuerpo de sangre fría del lagarto fue demasiado para la calefacción del aire acondicionado, y sus escamas finalmente aplastaron la unidad exterior.","O corpo de sangue frio do lagarto era demais para o aquecimento do ar-condicionado, e suas escamas acabaram esmagando a unidade externa.","Der wechselwarme Körper der Echse war zu viel für die Heizung der Klimaanlage, und ihre Schuppen zertrümmerten schließlich das Außengerät.","리자드의 냉혈한 신체는 에어컨의 난방으로도 다 데울 수 없었고, 오히려 그 거구에 실외기를 짓눌리고 말았습니다."
"MSG_C_AIRCONDITIONER_M_WIN","Mummy's ancient curse was purified with the air conditioner's powerful plasma cluster, reducing it to a mere mass of bandages.","マミーの古代の呪いをエアコンの強力なプラズマクラスターで浄化し、ただの包帯の塊に還した。","木乃伊的远古诅咒被空调强大的等离子簇净化，化为一团绷带。","Древнее проклятие мумии было очищено с помощью мощного плазменного кластера кондиционера, превратив ее в простую массу бинтов.","La antigua maldición de la momia fue purificada con el potente clúster de plasma del aire acondicionado, reduciéndola a una simple masa de vendajes.","A antiga maldição da múmia foi purificada com o poderoso aglomerado de plasma do ar-condicionado, reduzindo-a a uma mera massa de bandagens.","Der uralte Fluch der Mumie wurde mit dem leistungsstarken Plasmacluster der Klimaanlage gereinigt und auf eine bloße Masse von Bandagen reduziert.","미라의 고대 저주를 에어컨의 강력한 플라즈마 클러스터로 정화하여 단순한 붕대 뭉치로 되돌려놓았습니다."
"MSG_C_AIRCONDITIONER_N_LOSS","You applied cold air from the air conditioner to the Naga's large body, but its scales were so thick that it had no effect at all and ended up wrapping itself around it.","ナーガの巨体にエアコンの冷風を当てたが、鱗が分厚すぎて全く効果がなく巻き付かれた。","你用空调吹出的冷风吹在娜迦庞大的身体上，但它的鳞片太厚了，根本没有任何效果，最后把它包裹住了。","Вы направили холодный воздух из кондиционера на большое тело Наги, но ее чешуя была настолько толстой, что это не возымело никакого эффекта, и она в конечном итоге обвилась вокруг нее.","Aplicaste aire frío del aire acondicionado al gran cuerpo de la Naga, pero sus escamas eran tan gruesas que no tuvo ningún efecto y terminó envolviéndote.","Você aplicou ar frio do ar-condicionado no corpo grande da Naga, mas suas escamas eram tão grossas que não teve efeito nenhum, e ela acabou envolvendo você.","Du hast kalte Luft aus der Klimaanlage auf Nagas großen Körper gerichtet, aber ihre Schuppen waren so dick, dass es überhaupt keine Wirkung hatte, und sie umschlang dich schließlich.","나가의 거구에 에어컨 냉기를 쏘았지만 비늘이 너무 두꺼워 전혀 효과가 없었고 그대로 칭칭 감겨버렸습니다."
"MSG_C_AIRCONDITIONER_O_LOSS","Physically attacked by the orc's giant axe, the outdoor unit of the air conditioner, which was the pride of the place, was instantly dismantled into scraps.","オークの巨大な斧による物理攻撃を受け、自慢のエアコンの室外機は一瞬でスクラップへと分解された。","在兽人巨斧的物理攻击下，作为这里引以为豪的空调室外机瞬间被拆成了碎片。","В результате физической атаки гигантским топором орка наружный блок кондиционера, который был гордостью этого места, был мгновенно разобран на лом.","Atacada físicamente por la hacha gigante del orco, la unidad exterior del aire acondicionado, que era el orgullo del lugar, fue desmantelada instantáneamente en chatarra.","Atacada fisicamente pelo machado gigante do orc, a unidade externa do ar-condicionado, que era o orgulho do lugar, foi instantaneamente desmontada em sucata.","Durch den physischen Angriff der riesigen Axt des Orks wurde das Außengerät der Klimaanlage, der Stolz des Hauses, sofort in Schrott zerlegt.","오크의 거대한 도끼에 의한 물리 공격을 받아 자랑하던 에어컨 실외기는 순식간에 고철로 분해되었습니다."
"MSG_C_AIRCONDITIONER_P_LOSS","Pixie magically short-circuited the air conditioner's wiring, and the hot air went out of control and burned her.","ピクシーがエアコンの配線を魔法でショートさせ、制御不能になって暴走した熱風であなたが焼け焦げた。","皮克西神奇地将空调线路短路，热风失控，烧伤了她。","Пикси магическим образом замкнула проводку кондиционера, и горячий воздух вышел из-под контроля и обжег вас.","Pixie cortocircuitó mágicamente el cableado del aire acondicionado, y el aire caliente se descontroló y te quemó.","A Pixie causou um curto-circuito mágico na fiação do ar-condicionado, e o ar quente saiu de controle e queimou você.","Die Pixie schloss die Verkabelung der Klimaanlage magisch kurz, und die heiße Luft geriet außer Kontrolle und verbrannte dich.","픽시가 에어컨 배선을 마법으로 쇼트시켰고, 제어 불능 상태가 되어 폭주한 열풍에 당신은 화상을 입었습니다."
"MSG_C_AIRCONDITIONER_Q_LOSS","The metal compressor of the air conditioner was hit by a thunderbolt from the core, causing a huge explosion and charring it to black.","クアールの雷鳴撃をエアコンの金属コンプレッサー部分で受けてしまい、大爆発のち黒焦げになった。","空调的金属压缩机被核心的雷电击中，引发巨大的爆炸，将其烧焦成黑色。","Металлический компрессор кондиционера был поражен молнией Керла, что вызвало огромный взрыв и обуглило его до черного цвета.","El compresor de metal del aire acondicionado fue alcanzado por un rayo del Coeurl, lo que provocó una gran explosión y lo carbonizó.","O compressor de metal do ar-condicionado foi atingido por um raio de Coeurl, causando uma grande explosão e deixando-o carbonizado.","Der Metallkompressor der Klimaanlage wurde vom Blitz des Coeurls getroffen, was eine gewaltige Explosion verursachte und ihn schwarz verkohlte.","쿠알의 뇌명격을 에어컨의 금속 컴프레서 부분에 맞는 바람에 대폭발을 일으켜 새카맣게 탔습니다."
"MSG_C_AIRCONDITIONER_R_LOSS","He tried to crush the swarm of rats with the outdoor unit of his air conditioner, but his movement was stopped by numerous entanglements in the pipe cover.","ラットの群れをエアコンの室外機で潰そうとしたが、配管カバーに無数に絡みついて動きを止められた。","他试图用空调室外机来消灭这群老鼠，但他的动作却被管盖上无数的纠缠物挡住了。","Он пытался раздавить стаю крыс наружным блоком своего кондиционера, но его движение было остановлено многочисленными запутываниями в крышке трубы.","Intentó aplastar la plaga de ratas con la unidad exterior de su aire acondicionado, pero su movimiento se detuvo por los numerosos enredos en la cubierta de la tubería.","Ele tentou esmagar o enxame de ratos com a unidade externa de seu ar-condicionado, mas seu movimento foi interrompido por inúmeros emaranhados na cobertura da tubulação.","Er versuchte, den Rattenschwarm mit dem Außengerät seiner Klimaanlage zu zerquetschen, aber seine Bewegung wurde durch zahlreiche Verwicklungen in der Rohrabdeckung gestoppt.","쥐 떼를 에어컨 실외기로 깔아뭉개려 했지만 배관 커버에 무수히 엉겨 붙어 움직임이 봉쇄되었습니다."
"MSG_C_AIRCONDITIONER_S_LOSS","The slime's body was crushed by the air conditioner unit, but it quickly regenerated and the outdoor unit was destroyed in no time.","スライムの体をエアコンユニットで叩き潰したがすぐに再生し、あっという間に室外機ごと消化された。","史莱姆的身体被空调压碎了，但它很快就再生了，室外机瞬间就被毁掉了。","Тело слизи было раздавлено блоком кондиционера, но оно быстро восстановилось, и наружный блок был мгновенно уничтожен.","El cuerpo del slime fue aplastado por la unidad de aire acondicionado, pero se regeneró rápidamente y la unidad exterior fue destruida en poco tiempo.","O corpo do slime foi esmagado pela unidade de ar-condicionado, mas ele se regenerou rapidamente e a unidade externa foi destruída num piscar de olhos.","Der Körper des Schleims wurde von der Klimaanlage zerquetscht, aber er regenerierte sich schnell und das Außengerät war im Handumdrehen zerstört.","슬라임의 몸을 에어컨 유닛으로 짓눌렀지만 즉시 재생되었고 순식간에 실외기째로 소화되었습니다."
"MSG_C_AIRCONDITIONER_T_LOSS","The troll's self-regeneration was amazing, and even the air conditioner's gravity fall attack could throw it back without causing a single scratch.","トロールの自己再生は凄まじく、エアコンの重力落下攻撃くらいでは傷一つ付かず逆に投げ返された。","巨魔的自我再生能力非常惊人，就连空调的重力坠落攻击都能将它击退，而且不会造成一丝划伤。","Самовосстановление тролля было поразительным, и даже атака кондиционера при падении под действием силы тяжести не смогла нанести ни единой царапины, а была отброшена назад.","La autorregeneración del trol fue increíble, e incluso el ataque de caída por gravedad del aire acondicionado no le causó ni un rasguño y lo lanzó de vuelta.","A autorregeneração do Troll foi incrível, e mesmo o ataque de queda livre do ar-condicionado não causou um único arranhão e foi arremessado de volta.","Die Selbstregeneration des Trolls war erstaunlich, und selbst der Sturzangriff der Klimaanlage konnte ihm keinen einzigen Kratzer zufügen und wurde stattdessen zurückgeworfen.","트롤의 자가 재생은 무시무시했고 에어컨 낙하 공격 정도로는 상처 하나 입지 않았으며 오히려 실외기를 던져버렸습니다."
"MSG_C_AIRCONDITIONER_U_WIN","The air conditioner's plasma cluster successfully ionized the ghost's ethereal body, causing it to dissipate into thin air.","エアコンの強力なプラズマクラスターが亡霊の霊体をイオン化して分解し、完全に霧消させることに成功した。","空调强大的等离子簇成功将亡灵的灵体离子化并分解，使其完全消散。","Плазменный кластер кондиционера успешно ионизировал эфирное тело призрака, заставив его рассеяться в воздухе.","El clúster de plasma del aire acondicionado ionizó con éxito el cuerpo etéreo del fantasma, haciendo que se disipara en el aire.","O aglomerado de plasma do ar-condicionado ionizou com sucesso o corpo etéreo do fantasma, fazendo-o dissipar-se no ar.","Der Plasmacluster der Klimaanlage ionisierte erfolgreich den ätherischen Körper des Geistes und ließ ihn in Luft auflösen.","에어컨의 강력한 플라즈마 클러스터가 망령의 영체를 이온화해 분해하여 완전히 소멸시키는 데 성공했습니다."
"MSG_C_AIRCONDITIONER_V_LOSS","In front of the vampire's unnoticeable movements, you, who was lumbering and carrying the outdoor unit of the air conditioner, were nothing more than a target.","吸血鬼の目にもとまらぬ動きの前に、エアコンの室外機を担いだ鈍重なあなたはただの的でしかなかった。","在吸血鬼难以察觉的动作面前，举着空调室外机笨重的你，只不过是一个目标而已。","Перед незаметными движениями вампира вы, медленно несущий наружный блок кондиционера, были не более чем мишенью.","Frente a los movimientos imperceptibles del vampiro, tú, que avanzabas con dificultad cargando la unidad exterior del aire acondicionado, no eras más que un objetivo.","Diante dos movimentos imperceptíveis do vampiro, você, que estava pesado carregando a unidade externa do ar-condicionado, não era nada mais do que um alvo.","Angesichts der unauffälligen Bewegungen des Vampirs warst du, der du schwerfällig das Außengerät der Klimaanlage trugst, nichts weiter als ein Ziel.","흡혈귀의 눈에 보이지 않는 움직임 앞에 에어컨 실외기를 짊어진 둔중한 당신은 그저 과녁에 불과했습니다."
"MSG_C_AIRCONDITIONER_W_LOSS","The heavy air conditioner could not keep up with the wolf's mobility, and he was suddenly attacked from behind, slamming his face into the aluminum fins of the outdoor unit.","狼の機動力に重たいエアコンは全く追いつけず、背後から急襲され室外機のアルミフィンへ顔を突っ込んだ。","笨重的空调根本跟不上狼的移动速度，突然从后面袭击了他，脸猛地撞在了室外机的铝翅片上。","Тяжелый кондиционер не мог угнаться за мобильностью волка, и он внезапно подвергся нападению сзади, ударившись лицом об алюминиевые ребра наружного блока.","El pesado aire acondicionado no pudo seguir el ritmo de la movilidad del lobo, y fue atacado repentinamente por la espalda, golpeando su cara contra las aletas de aluminio de la unidad exterior.","O ar-condicionado pesado não conseguia acompanhar a mobilidade do lobo, e ele foi subitamente atacado por trás, batendo o rosto nas aletas de alumínio da unidade externa.","Die schwere Klimaanlage konnte mit der Mobilität des Wolfes nicht mithalten, und er wurde plötzlich von hinten angegriffen, wobei er mit dem Gesicht in die Aluminiumlamellen des Außengeräts einschlug.","늑대의 기동력을 무거운 에어컨이 전혀 따라가지 못했고, 배후에서 급습당해 실외기 알루미늄 핀에 얼굴을 처박았습니다."
"MSG_C_AIRCONDITIONER_X_LOSS","With just a wave of Zarsis's hand, the plastic armor of the air conditioner turned to sand, completely controlling not only the fighting spirit but also the room temperature.","ザルシスが手を振るだけでエアコンのプラスチック装甲が砂になり、戦意だけでなく室温までも完全に支配された。","扎尔西斯只是一挥手，空调的塑料铠甲就变成了沙子，不仅控制了斗气，还控制了室温。","Всего лишь одним взмахом руки Зарсиса пластиковая броня кондиционера превратилась в песок, полностью контролируя не только боевой дух, но и температуру в помещении.","Con solo un movimiento de la mano de Zarsis, la armadura de plástico del aire acondicionado se convirtió en arena, controlando por completo no solo el espíritu de lucha sino también la temperatura ambiente.","Com apenas um aceno da mão de Zarsis, a armadura de plástico do ar-condicionado se transformou em areia, controlando completamente não apenas o espírito de luta, mas também a temperatura ambiente.","Mit nur einer Handbewegung von Zarsis verwandelte sich die Kunststoffpanzerung der Klimaanlage in Sand, was nicht nur den Kampfgeist, sondern auch die Raumtemperatur vollständig kontrollierte.","자르시스가 손을 흔드는 것만으로 에어컨의 플라스틱 장갑이 모래가 되었고, 전의뿐만 아니라 실온까지 완전히 지배당했습니다."
"MSG_C_AIRCONDITIONER_Y_LOSS","Due to the frigid cold of the Yeti, the heating function of the air conditioner malfunctioned and became completely useless.","イエティの極寒の冷気により、エアコンの暖房機能がエラーを起こして完全に使い物にならなくなった。","由于雪人的寒冷，空调的制热功能出现故障，完全无法使用。","Из-за ледяного холода Йети функция обогрева кондиционера вышла из строя и стала совершенно бесполезной.","Debido al frío gélido del Yeti, la función de calefacción del aire acondicionado falló y se volvió completamente inútil.","Devido ao frio gelado do Yeti, a função de aquecimento do ar-condicionado falhou e tornou-se completamente inútil.","Wegen der eiskalten Kälte des Yeti fiel die Heizfunktion der Klimaanlage aus und wurde völlig unbrauchbar.","예티의 극한 냉기로 인해 에어컨의 난방 기능에 오류가 발생해 완전히 쓸모없게 되었습니다."
"MSG_C_AIRCONDITIONER_Z_LOSS","They mowed down the horde of zombies with the outdoor unit of the air conditioner, but the compressor stopped due to the wall of flesh and they were defeated.","ゾンビの大群をエアコンの室外機で薙ぎ払うも、あまりの肉の壁にコンプレッサーが停止して押し負けた。","他们用空调室外机砍倒了僵尸大军，但压缩机因肉墙而停止运转，他们被击败了。","Они скосили орду зомби наружным блоком кондиционера, но компрессор остановился из-за стены плоти, и они были побеждены.","Segaron a la horda de zombis con la unidad exterior del aire acondicionado, pero el compresor se detuvo debido a la pared de carne y fueron derrotados.","Eles derrubaram a horda de zumbis com a unidade externa do ar-condicionado, mas o compressor parou devido à parede de carne e eles foram derrotados.","Sie mähten die Horde von Zombies mit dem Außengerät der Klimaanlage nieder, aber der Kompressor blieb wegen der Fleischwand stehen und sie wurden besiegt.","좀비 떼를 에어컨 실외기로 쓸어버리려 했으나 엄청난 살덩이 벽에 컴프레서가 정지해 밀려나고 말았습니다."
"MSG_C_ACID_A_WIN","The acid spray dissolved the hive's waxy structural supports in minutes. The ants were trapped in a pool of their own melting home, unable to climb out through the slippery, corrosive residue. Their chemical signals were drowned in the scent of dissolving chitin.","酸の噴射は数分で巣のワックス状の構造支持を溶かした。蟻たちは自分たちの溶けゆく家というプールに閉じられ、滑りやすく腐食性の残骸の中から這い上がることができなかった。彼らの化学信号は、溶けゆくキチン質の臭いに飲み込まれた。","酸液喷雾在几分钟内溶解了蚁巢的蜡状结构支撑。蚂蚁们被困在了自己融化的家园中，无法从湿滑且带腐蚀性的残骸里爬出来。它们的化学信号淹没在几丁质溶解的气味中。","Кислотный спрей за считанные минуты растворил восковые структурные опоры улья. Муравьи оказались в ловушке в луже собственного тающего дома, не в силах выбраться сквозь скользкий агрессивный осадок. Их химические сигналы утонули в запахе растворяющегося хитина.","El spray de ácido disolvió los soportes estructurales cerosos de la colmena en minutos. Las hormigas quedaron atrapadas en un charco de su propio hogar derritiéndose, incapaces de salir a través del residuo corrosivo y resbaladizo. Sus señales químicas se ahogaron en el olor a quitina disolviéndose.","O spray de ácido dissolveu os suportes estruturais cerosos da colmeia em minutos. As formigas ficaram presas em uma poça de sua própria casa derretida, incapazes de sair através do resíduo corrosivo e escorregadio. Seus sinais químicos foram afogados no cheiro de quitina dissolvendo.","Das Säurespray löste die wächsernen Strukturstützen des Bienenstocks in wenigen Minuten auf. Die Ameisen waren in einem Pool ihres eigenen schmelzenden Zuhauses gefangen und konnten nicht durch die rutschigen, korrosiven Rückstände herausklettern. Ihre chemischen Signale ertranken im Geruch von sich auflösendem Chitin.","산성 스프레이가 몇 분 만에 개미집의 왁스 같은 구조 지지대를 녹여버렸습니다. 개미들은 녹아내리는 자신의 집이라는 웅덩이에 갇혀 미끄럽고 부식성 있는 잔해를 뚫고 올라오지 못했습니다. 개미들의 화학 신호는 녹아내리는 키틴질의 냄새 속에 파묻혔습니다."
"MSG_C_ACID_B_LOSS","The bats detected the sound of the pressurized acid spray and scattered before it could hit. The fine mist only coated the stone walls, creating a harmless sizzle that echoed through the cave. The bats hovered safely in the drafts above the toxic clouds.","コウモリは加圧された酸の噴射音を察知し、命中する前に四散した。細かい霧は石壁を覆うだけで、洞窟に響く無害な音を立てた。コウモリたちは有毒な雲の上の気流の中に、安全に留まっていた。","蝙蝠察觉到了加压酸液喷雾的声音，在命中前四散开来。细微的雾气仅涂在了石壁上，发出的丝丝声在洞穴中回荡却毫无威力。蝙蝠群安全地悬停在毒云上方的气流中。","Летучие мыши обнаружили звук распыления кислоты под давлением и разлетелись до того, как она успела попасть в них. Тонкий туман покрыл только каменные стены, создавая безвредное шипение, которое эхом разнеслось по пещере. Летучие мыши безопасно парили в потоках воздуха над токсичными облаками.","Los murciélagos detectaron el sonido del aerosol de ácido presurizado y se dispersaron antes de que pudiera golpearlos. La fina niebla solo cubrió las paredes de piedra, creando un siseo inofensivo que resonó en la cueva. Los murciélagos sobrevolaron a salvo en las corrientes de aire por encima de las nubes tóxicas.","Os morcegos detectaram o som do spray de ácido pressurizado e se dispersaram antes que ele pudesse atingir. A névoa fina apenas cobriu as paredes de pedra, criando um chiado inofensivo que ecoou pela caverna. Os morcegos pairaram em segurança nas correntes de ar acima das nuvens tóxicas.","Die Fledermäuse nahmen das Geräusch des unter Druck stehenden Säuresprays wahr und zerstreuten sich, bevor es sie treffen konnte. Der feine Nebel überzog nur die Steinwände und erzeugte ein harmloses Zischen, das durch die Höhle hallte. Die Fledermäuse schwebten sicher in den Luftzügen über den giftigen Wolken.","박쥐들은 가압된 산성 스프레이 소리를 감지하고 명중하기 전에 뿔뿔이 흩어졌습니다. 고운 안개는 석벽을 덮었을 뿐, 동굴에 무해한 소리만 울려 퍼졌습니다. 박쥐들은 독구름 위 기류 속에 안전하게 머물렀습니다."
"MSG_C_ACID_C_WIN","A stream of concentrated acid caught the cobra as it prepared to strike. The liquid ate through its scales and muscle with terrifying speed, neutralizing its venom before it could be delivered. The serpent's final hiss was a trail of acidic steam.","収束された酸の流れが、攻撃を準備していたコブラを捉えた。液体は恐ろしい速度でその鱗と筋肉を侵食し、毒が注入される前にそれを中和した。蛇の最後の威嚇音は、酸性の蒸気の跡となった。","一股浓缩酸液击中了正准备攻击的眼镜蛇。液体以恐怖的速度侵蚀了它的鳞片与肌肉，在毒液排射前便将其中和。毒蛇最后的咝咝声化作了一道酸性蒸汽。","Струя концентрированной кислоты настигла кобру, когда та готовилась к нападению. Жидкость разъедала чешую и мышцы с ужасающей скоростью, нейтрализуя яд до того, как он мог быть введен. Последнее шипение змеи было следом кислого пара.","Una corriente de ácido concentrado atrapó a la cobra mientras se preparaba para atacar. El líquido carcomió sus escamas y músculos con una velocidad aterradora, neutralizando su veneno antes de que pudiera ser liberado. El siseo final de la serpiente fue un rastro de vapor ácido.","Um fluxo de ácido concentrado atingiu a naja enquanto ela se preparava para atacar. O líquido corroeu suas escamas e músculos com uma velocidade terrível, neutralizando seu veneno antes que pudesse ser expelido. O chiado final da serpente foi um rastro de vapor ácido.","Ein Strom konzentrierter Säure traf die Kobra, als sie sich zum Angriff bereitmachte. Die Flüssigkeit fraß sich mit erschreckender Geschwindigkeit durch ihre Schuppen und Muskeln und neutralisierte ihr Gift, bevor es abgegeben werden konnte. Das letzte Zischen der Schlange war eine Spur aus saurem Dampf.","응축된 산성 액체 줄기가 공격을 준비하던 코브라를 덮쳤습니다. 액체는 무서운 속도로 비늘과 근육을 파고들어 독이 퍼지기 전에 중화시켰습니다. 뱀의 마지막 쉿 소리는 산성 증기의 흔적으로 남았습니다."
"MSG_C_ACID_D_WIN","The acid was specially formulated to react with the calcium in the dragon's scales. It turned the legendary armor into a soft, useless paste in a matter of heartbeats. The great beast roared in pain as its protection became its own dissolving prison.","その酸はドラゴンの鱗のカルシウムと反応するように特別に調合されていた。伝説的な装甲は、数拍のうちに柔らかく無益なペーストへと変わった。保護が自分自身の溶解する牢獄となる中、巨獣は苦痛に咆哮した。","这种酸液是专门为与龙鳞中的钙质反应而调制的。几次心跳间，那传奇般的装甲就变成了柔软且无用的糊状物。巨兽在痛苦中咆哮，它的保护层变成了溶解自己的牢笼。","Кислота была специально разработана для взаимодействия с кальцием в чешуе дракона. Она превратила легендарную броню в мягкую, бесполезную пасту за считанные секунды. Великий зверь взревел от боли, когда его защита стала его собственной растворяющейся тюрьмой.","El ácido fue formulado especialmente para reaccionar con el calcio en las escamas del dragón. Convirtió la armadura legendaria en una pasta blanda e inútil en cuestión de latidos. La gran bestia rugió de dolor mientras su protección se convertía en su propia prisión en disolución.","O ácido foi formulado especialmente para reagir com o cálcio nas escamas do dragão. Transformou a armadura lendária em uma pasta macia e inútil em questão de segundos. A grande besta rugiu de dor enquanto sua proteção se tornava sua própria prisão em dissolução.","Die Säure wurde speziell entwickelt, um mit dem Kalzium in den Schuppen des Drachen zu reagieren. Sie verwandelte die legendäre Rüstung in Sekundenschnelle in eine weiche, nutzlose Paste. Die große Bestie brüllte vor Schmerz, als ihr Schutz zu ihrem eigenen, sich auflösenden Gefängnis wurde.","그 산성 액체는 드래곤 비늘의 칼슘과 반응하도록 특별히 조제되었습니다. 전설적인 장갑은 순식간에 부드럽고 쓸모없는 반죽으로 변했습니다. 보호막이 자신을 녹이는 감옥으로 변하자 거대한 짐승은 고통 속에 포효했습니다."
"MSG_C_ACID_E_WIN","The corrosive liquid seeped into the ent's porous bark and began to rot his ancient core from the inside. The acid acted faster than the forest's ability to heal, turning the protector into a pile of black, putrid mulch. The ent's last words were a splash into the toxic pool.","腐食性の液体がエントの多孔質の樹皮に浸透し、その古びた核を内側から腐らせ始めた。酸は森の治癒能力よりも速く作用し、守護者を黒く腐ったマルチの山へと変えた。エントの最期の言葉は、有毒なプールへの水しぶきだった。","腐蚀性液体渗入了树精多孔的树皮，开始从内部腐蚀它古老的核心。酸液作用的速度超过了森林的治愈能力，将守护者变成了一堆焦黑腐臭的覆盖物。树精最后的遗言是落入毒池的一声闷响。","Коррозионная жидкость просочилась сквозь пористую кору энта и начала гнить его древнюю сердцевину изнутри. Кислота действовала быстрее, чем способность леса исцелять, превращая защитника в груду черной гнилой мульчи. Последними словами энта был всплеск в токсичной луже.","El líquido corrosivo se filtró en la corteza porosa del ent y comenzó a pudrir su núcleo antiguo desde el interior. El ácido actuó más rápido que la capacidad del bosque para sanar, convirtiendo al protector en un montón de mantillo negro y pútrido. Las últimas palabras del ent fueron un chapoteo en el charco tóxico.","O líquido corrosivo penetrou na casca porosa do ent e começou a apodrecer seu núcleo antigo por dentro. O ácido agiu mais rápido do que a capacidade de cura da floresta, transformando o protetor em uma pilha de cobertura morta preta e pútrida. As últimas palavras do ent foram um respingo na poça tóxica.","Die ätzende Flüssigkeit drückte in die poröse Rinde des Ents ein und begann, seinen uralten Kern von innen her verrotten zu lassen. Die Säure wirkte schneller als die Heilungsfähigkeit des Waldes und verwandelte den Beschützer in einen Haufen schwarzen, fauligen Mulchs. Die letzten Worte des Ents waren ein Platschen im giftigen Pool.","부식성 액체가 엔트의 다공성 나무껍질로 스며들어 고대의 핵을 안쪽부터 부패시키기 시작했습니다. 산성 액체는 숲의 치유 능력보다 빠르게 작용하여 수호자를 검게 썩은 거름 더미로 만들었습니다. 엔트의 마지막 말은 독성 웅덩이로 떨어지는 물소리뿐이었습니다."
"MSG_C_ACID_F_WIN","A wide-angle spray of acid mist filled the air, leaving no space for the fly to maneuver. The microscopic droplets melted through its wings, grounding it in a fraction of a second. It vanished into a tiny, silent puddle on the floor.","広角の酸の霧が空気を満たし、ハエが操縦できるスペースを奪った。微細な滴が翼を溶かし、一瞬で地面に叩きつけた。それは床の上の小さな、静かな水たまりとなって消えた。","广角酸雾充满了空气，没给苍蝇留下任何机动空间。微小的液滴融化了它的翅膀，使其在不到一秒内便坠地。它化作地板上一个微小、寂静的水洼消失了。","Широкоугольный поток кислотного тумана заполнил воздух, не оставив мухе места для маневра. Микроскопические капли прожгли ее крылья, приземлив ее за долю секунды. Она исчезла в крошечной бесшумной лужице на полу.","Un aerosol de gran angular de niebla ácida llenó el aire, sin dejar espacio para que la mosca maniobrara. Las gotas microscópicas derritieron sus alas, dejándola en el suelo en una fracción de segundo. Desapareció en un pequeño y silencioso charco en el suelo.","Um spray grande angular de névoa ácida preencheu o ar, não deixando espaço para a mosca manobrar. As gotículas microscópicas derreteram suas asas, derrubando-a em uma fração de segundo. Ela desapareceu em uma poça minúscula e silenciosa no chão.","Ein Weitwinkel-Sprühnebel aus Säure füllte die Luft und ließ der Fliege keinen Raum zum Manövrieren. Die mikroskopisch kleinen Tröpfchen schmolzen durch ihre Flügel und brachten sie in Bruchteilen einer Sekunde zu Boden. Sie verschwand in einer winzigen, lautlosen Pfütze auf dem Boden.","광각 산성 안개가 공기를 가득 채워 파리가 움직일 공간을 없앴습니다. 미세한 방울이 날개를 녹여 순식간에 땅으로 떨어뜨렸습니다. 파리는 바닥의 작고 조용한 웅덩이 속으로 사라졌습니다."
